"","pr_ds2"
"1",8.86181704218809
"2",1.53386433088362
"3",0
"4",0.00245446799608026
"5",0.0255476174838572
"6",0.0351334531202929
"7",0
"8",0
"9",0
"10",0
"11",0.0133474630374845
"12",0
"13",0
"14",0
"15",0.0020187481944241
"16",0.0464621679633532
"17",3.80370819174658
"18",3.62506307306755
"19",0
"20",0
"21",0
"22",0
"23",0.209249846078035
"24",0
"25",0
"26",0
"27",0.000275868987799438
"28",0.0547408441948204
"29",0
"30",0
"31",0.0373120521285737
"32",1.35105583725151
"33",0.236806029373724
"34",0.0714085770769404
"35",0
"36",0
"37",0.122041921071287
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0.167853041828076
"57",0.0497085725079349
"58",0
"59",0
"60",0.00313944868667976
"61",0
"62",0
"63",0
"64",0.0261681812125585
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0.0884409645137246
"74",0.14667076536963
"75",0.208020988918186
"76",0.0561513731723792
"77",5.72283898302663
"78",7.3313490458123
"79",0
"80",0
"81",0
"82",0
"83",1.05042657949248
"84",2.75328194403769
"85",0
"86",0.971547720644335
"87",28.8065050282922
"88",9.77504702581362
"89",0.164199400669217
"90",0.282947312355638
"91",0
"92",0
"93",0.061421311270873
"94",0.0552007651146669
"95",8.24133971182375
"96",0.0749934119753226
"97",0.0523732441345733
"98",0
"99",0
"100",0.0257945469216927
"101",0.0325805972739175
"102",0.718141703718016
"103",1.40133259827933
"104",0.136616120847368
"105",0.0687728658191165
"106",0.0161809755893742
"107",0
"108",0
"109",0.0201395049615054
"110",0
"111",0.00713290845307445
"112",3.73297393639886
"113",36.2390200123262
"114",0.390744343070019
"115",0.016746479785393
"116",0.00826391684511192
"117",0.022967025941599
"118",0
"119",0.361243874177707
"120",0.123504801339675
"121",0.0354081182540112
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0.0620084967282409
"129",0
"130",0
"131",0.775969368463203
"132",1.82587872526281
"133",0
"134",13.5671938691051
"135",0.222723550889821
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",2.48258204531381
"144",0
"145",0
"146",0.236116472069953
"147",7.19767811961312
"148",8.01897931551237
"149",0
"150",0
"151",2.39329590411293
"152",6.28577775102474
"153",58.1778342591436
"154",0
"155",0.121094682896186
"156",4.56682687197875
"157",0.046747069126227
"158",11.5243421694072
"159",9.9703312619802
"160",0
"161",0
"162",0
"163",0
"164",3.19048489451674
"165",1.00160367734825
"166",0.621899792737386
"167",9.14120958881032
"168",1.03382097664856
"169",2.50207701387912
"170",0.0136597756999004
"171",2.91284757995814
"172",0.00913123965367124
"173",0
"174",0
"175",0
"176",0
"177",0.176855393223655
"178",0.610393614415845
"179",0
"180",0
"181",0
"182",0
"183",0.262541763952956
"184",0
"185",1.25361167161501
"186",0.106218667846171
"187",0
"188",0.0738960961786836
"189",0.463607049545753
"190",2.34467845916569
"191",54.6186628949197
"192",14.711722407518
"193",19.3446243465246
"194",2.85338926031151
"195",1.29079884436958
"196",12.5504914262526
"197",0
"198",0.603291873566383
"199",0
"200",0
