"","etp_dsI"
"1251",12.4034165976228
"1252",11.7294422731801
"1253",11.0514752303279
"1254",9.92091120936213
"1255",8.73892098386908
"1256",8.18718923690652
"1257",7.46963127195713
"1258",6.35294821346036
"1259",8.85757979546425
"1260",6.41227761925794
"1261",6.51115996225391
"1262",4.88561179817893
"1263",10.664993915873
"1264",10.9574031301611
"1265",10.3885111293784
"1266",9.74763167496918
"1267",8.04732624373842
"1268",7.81989685484768
"1269",5.56789996485115
"1270",6.47160702505552
"1271",8.93668566986103
"1272",11.2738506327988
"1273",10.8274434793664
"1274",10.8166135084668
"1275",10.0400408892573
"1276",9.035568012857
"1277",9.22086189041464
"1278",1.53747994467101
"1279",2.13068420587118
"1280",2.60335036629505
"1281",2.11792337350438
"1282",1.29915792046858
"1283",0.787349436522044
"1284",0.928013287160486
"1285",0.10334961343714
"1286",0.885655108088479
"1287",1.57953677247144
"1288",1.06072594377517
"1289",1.62741608445339
"1290",1.43000138473659
"1291",2.41022373913189
"1292",2.51421499991205
"1293",2.0604996278538
"1294",1.18395912491738
"1295",0.984890139995352
"1296",1.44869330820344
"1297",2.09878212495419
"1298",2.48450321111772
"1299",2.53402285910828
"1300",2.18810795152177
"1301",2.91789555429185
"1302",2.63306215508939
"1303",2.55878268310355
"1304",3.10784263977076
"1305",3.34067186190179
"1306",2.84925107673253
"1307",3.34649259245506
"1308",2.53897482390733
"1309",9.12338728272952
"1310",10.4745970501958
"1311",10.7016394339638
"1312",10.5502778447851
"1313",10.6346910387502
"1314",12.3800752842275
"1315",10.5735642431203
"1316",9.09775486665162
"1317",9.11313431629836
"1318",9.80686825746765
"1319",12.8443479204775
"1320",12.8516558859125
"1321",12.1302757384501
"1322",12.0990507952279
"1323",12.5958770956883
"1324",12.6616487846031
"1325",13.6407058350991
"1326",12.7054965772129
"1327",12.7201125080829
"1328",12.6470328537331
"1329",12.676264715473
"1330",10.9074152173547
"1331",11.3193455953566
"1332",11.8784172424318
"1333",12.4425251706718
"1334",12.8297319896075
"1335",12.9473636875057
"1336",12.6324169228632
"1337",12.4269126990607
"1338",13.2486757841892
"1339",12.9964314554262
"1340",8.58282255662558
"1341",8.77311161390988
"1342",8.31436387866887
"1343",8.68510954972115
"1344",8.37984160499977
"1345",8.91978172089111
"1346",8.67044253902302
"1347",9.08892686485387
"1348",8.96670177570285
"1349",8.61177449623053
"1350",8.02209356219548
"1351",6.64909839406565
"1352",6.40656547206402
"1353",6.12536061900301
"1354",6.27075981745177
"1355",6.29792094837422
"1356",7.33679426331832
"1357",5.61524669291503
"1358",5.42558247743316
"1359",6.35224321021912
"1360",5.33894190790838
"1361",5.36988496845295
"1362",7.78866760762078
"1363",7.42082401210965
"1364",8.20950536556038
"1365",8.38638937763286
"1366",8.20135702628365
"1367",7.98135186581181
"1368",7.60262000585425
"1369",8.27507724287033
"1370",7.61381719072272
"1371",5.6110262660203
"1372",6.82976098720154
"1373",6.96531518088372
"1374",7.56814132111242
"1375",7.30881881041315
"1376",5.2478967054378
"1377",6.03477551013603
"1378",5.63603924223547
"1379",5.65104702796457
"1380",6.0270885954943
"1381",6.09883313215048
"1382",7.16043791190069
"1383",7.99822726341091
"1384",7.01569615620227
"1385",7.66862823425508
"1386",6.14394979455752
"1387",5.97840480276332
"1388",6.06552316870297
"1389",6.91787121309496
"1390",7.17911426747468
"1391",7.04837977845675
"1392",6.02196398573315
"1393",6.28402246136244
"1394",6.0501493394195
"1395",7.11374702296571
"1396",7.16977608968768
"1397",7.9695760361099
"1398",5.9117848758683
"1399",4.58592227073807
"1400",4.15783922753479
"1401",7.35236186396908
"1402",6.54697764678859
"1403",6.1235979453665
"1404",7.27087355110057
"1405",6.8273306681709
"1406",5.80037623265293
"1407",6.40886362228061
"1408",7.18678177775703
"1409",6.34966301384676
"1410",5.83227311219703
"1411",6.48286438282293
"1412",6.99782261647918
"1413",6.46066415466024
"1414",5.93859604401071
"1415",5.6019651333084
"1416",7.28769190576928
"1417",7.59091694729629
"1418",6.95817935190294
"1419",6.57340648983942
"1420",7.38157269049894
"1421",5.11431909588851
"1422",4.12828848089858
"1423",4.61958550448002
"1424",4.73343282839128
"1425",6.51246468703986
"1426",5.48944704285814
"1427",4.71920191290238
"1428",5.26968720852034
"1429",5.57729821312763
"1430",6.87358114350985
"1431",4.29822490187038
"1432",3.54991453878077
"1433",2.78813380009588
"1434",3.13846738921218
"1435",3.36006517466785
"1436",5.23611087368125
"1437",2.90261991521194
"1438",2.25204022694324
"1439",2.59488463556748
"1440",0.589058349255119
"1441",2.54601929815702
"1442",2.88167762775031
"1443",3.36471901632599
"1444",3.87232995130273
"1445",3.45971213723036
"1446",2.39805652187465
"1447",2.35781447930133
"1448",2.42984435382333
"1449",2.84211997365613
"1450",2.91936005741165
"1451",2.62370879701385
"1452",2.73351959946066
"1453",2.91425451935728
"1454",2.57452407831312
"1455",2.90960067769914
"1456",4.18481550916375
"1457",4.14875445802662
"1458",3.20019202594119
"1459",3.34610364969343
"1460",2.70515102603128
"1461",3.83639955614798
"1462",5.03363951094237
"1463",4.51315459841789
"1464",3.76909463639738
"1465",5.73402817951095
"1466",4.01086605816503
"1467",3.74866663356413
"1468",3.50590719074443
"1469",4.98954096514361
"1470",5.57060415684495
"1471",4.93506629092161
"1472",6.66410313203657
"1473",4.97138274040294
"1474",4.3485289285264
"1475",4.78850347694337
"1476",2.39684177894553
"1477",3.82629304433048
"1478",3.79360823979728
"1479",4.91690806618094
"1480",5.0686589443708
"1481",3.05445935774181
"1482",3.05801205388673
"1483",2.94797746492787
"1484",3.77318023696403
"1485",3.97001005249853
"1486",3.07577553461129
"1487",0.696723010276565
"1488",0.74779301735969
"1489",0.947867280402993
"1490",0.523084986193939
"1491",0.484782480881595
"1492",1.59555513493957
"1493",2.75670758302565
"1494",3.28369758872233
"1495",3.78668785111992
"1496",2.93113103026393
"1497",3.14659756753887
"1498",3.26309856036404
"1499",3.96584544800087
"1500",4.64943156086656
"1501",3.29841118040683
"1502",3.24544225034265
"1503",2.88068443020282
"1504",4.53760826406442
"1505",4.52583739071682
"1506",5.33177437523491
"1507",2.68778690772837
"1508",2.35713674037581
"1509",4.578806320781
"1510",4.24535954923118
"1511",4.54937913741201
"1512",5.01141219057595
"1513",3.22499871789648
"1514",4.90607338382333
"1515",5.27880544517074
"1516",4.32816028643566
"1517",5.53530013221066
"1518",5.3494306852563
"1519",6.11475290187102
"1520",5.42936227208231
"1521",5.26997729016004
"1522",3.56930504195875
"1523",4.88385075576901
"1524",4.81935887716481
"1525",4.1431013265836
"1526",4.23358788566869
"1527",3.52556272429676
"1528",7.43433136665613
"1529",5.52556621657149
"1530",4.1971359542837
"1531",4.97210749266029
"1532",5.70866982721809
"1533",4.46487002972828
"1534",3.57659542823574
"1535",5.16161117410529
"1536",4.313874030341
"1537",4.00086731980689
"1538",2.75256735580925
"1539",5.67694141976364
"1540",6.46101531641718
"1541",3.56201465568175
"1542",4.81655488244288
"1543",4.86141879799364
"1544",6.47741868554042
"1545",5.41007397111914
"1546",4.32949628664885
"1547",5.93921033323486
"1548",3.86045266076418
"1549",3.31285498350907
"1550",4.62448124399122
"1551",3.62762813217473
"1552",4.66066514646896
"1553",5.96313258417546
"1554",7.72662292020897
"1555",7.83907061427572
"1556",8.5404689383663
"1557",7.21687559337114
"1558",7.78062433520193
"1559",8.35772977080929
"1560",8.14515230434951
"1561",6.87360684430516
"1562",6.02370418248829
"1563",6.48036652663108
"1564",7.50984616226952
"1565",8.36883456383331
"1566",8.77954441261455
"1567",7.33216947388522
"1568",8.01427438656643
"1569",9.40190692662657
"1570",8.45767290802546
"1571",9.07667718523309
"1572",8.91052402264144
"1573",9.52683584814678
"1574",8.39104414988135
"1575",7.82738135846096
"1576",5.57728556453075
"1577",7.74248691024328
"1578",8.41325373592938
"1579",9.23587938386551
"1580",7.6314389800031
"1581",7.02907394664142
"1582",5.19351698208304
"1583",6.30530809091869
"1584",5.66907647690331
"1585",5.83626323205296
"1586",4.2728928014168
"1587",6.273197440434
"1588",8.8614103125901
"1589",8.81324433686306
"1590",6.64666083311169
"1591",10.8581373193125
"1592",10.817318695815
"1593",8.55352584029567
"1594",11.3168447864185
"1595",10.7580973903794
"1596",10.8744647687115
"1597",10.9112015298593
"1598",11.524834227058
"1599",10.6376824510618
"1600",10.5688739143089
"1601",9.95511014073693
"1602",7.14058975961932
"1603",11.3989458814077
"1604",11.4865203827296
"1605",8.90957628831715
"1606",6.35347406664573
"1607",6.66171270052639
"1608",7.91585336375854
"1609",11.7097976134706
"1610",12.1610372219553
"1611",12.2048244726162
"1612",11.8582469526789
"1613",9.30482061854788
"1614",4.96142159447584
"1615",8.37326782781713
"1616",8.64003864087311
"1617",10.8924233047637
"1618",10.8057835375673
"1619",11.2233107686009
"1620",11.5496143842898
"1621",11.613083050957
"1622",11.2334187414404
"1623",10.5891841195761
"1624",8.5179956207476
"1625",11.3749303611947
"1626",5.74436478480279
"1627",11.1828788772425
"1628",9.72597173317007
"1629",6.49138349365472
"1630",8.75869745246828
"1631",11.5178800509562
"1632",11.8563796065145
"1633",8.14583843892639
"1634",9.47558280597226
"1635",8.3939432268072
"1636",7.12423048882895
"1637",9.49377715708352
"1638",9.5483602104173
"1639",9.53016585930604
"1640",8.20786463589659
"1641",7.59368366589753
"1642",9.83427144216566
"1643",8.87735626406345
"1644",0.0430256786122823
"1645",1.11760279661004
"1646",1.54215292553773
"1647",1.52346100207087
"1648",1.13656174755499
"1649",1.47205821253701
"1650",2.0349779631202
"1651",2.40031980953378
"1652",1.95919772599011
"1653",1.42532840386987
"1654",2.29657502663954
"1655",2.36070409114133
"1656",2.01583671457001
"1657",1.56084484900459
"1658",1.42065542300316
"1659",1.24083597775225
"1660",0.331011769943336
"1661",1.43934734647001
"1662",0.627602720226588
"1663",0.540558069861262
"1664",1.65757805186582
"1665",2.13706462205458
"1666",1.92903575857768
"1667",2.27105336190595
"1668",2.509263035113
"1669",2.57363857750072
"1670",2.08602129258739
"1671",0.193835515674426
"1672",1.1744796494449
"1673",1.5000960977373
"1674",2.14982545442138
"1675",10.6434234381259
"1676",10.553188644577
"1677",10.5648318437446
"1678",9.34895254421507
"1679",9.8461224718041
"1680",9.85593602538821
"1681",10.7220150325071
"1682",9.40534385958646
"1683",10.5677426435365
"1684",10.5066158479067
"1685",10.5153482472824
"1686",11.4754703114675
"1687",10.7278366320909
"1688",12.302012926172
"1689",12.4113002274496
"1690",12.6397248882981
"1691",12.7931921624327
"1692",12.2707879829499
"1693",13.0209653393865
"1694",12.7566523352578
"1695",10.8712600199396
"1696",12.8005001278676
"1697",12.5593372685134
"1698",10.582296642496
"1699",10.754033830218
"1700",12.114663266839
"1701",13.4013310621643
"1702",13.0454992233468
"1703",13.4776587011518
"1704",13.6025420156054
"1705",13.659787744846
"1706",9.10929771304571
"1707",9.21970771024547
"1708",9.06855601666203
"1709",8.74377759251364
"1710",8.52389260292777
"1711",5.70324875710377
"1712",5.58591267151879
"1713",7.86388304709833
"1714",8.80244563530613
"1715",8.30126833340269
"1716",4.64261995727754
"1717",4.30399436736948
"1718",6.39298490660279
"1719",7.80747146749017
"1720",7.56501228611547
"1721",7.7573278411718
"1722",8.17691200845344
"1723",8.34710274183432
"1724",7.94536643986568
"1725",7.22220824223924
"1726",8.36674605973359
"1727",5.48813260019797
"1728",4.49150530159991
"1729",7.41318494403771
"1730",6.98989070146321
"1731",7.17322833518975
"1732",7.30623799103057
"1733",7.39790680789383
"1734",7.87015100038813
"1735",8.42567601343141
"1736",8.18530292402336
"1737",8.29035742412706
"1738",8.11283217261493
"1739",5.74390453114711
"1740",7.07172522292424
"1741",5.99377863204679
"1742",6.94159319698934
"1743",6.81620556783332
"1744",7.20245971194216
"1745",6.05271164430008
"1746",6.07577238822528
"1747",7.02503433398926
"1748",5.32571485366275
"1749",4.25334331853815
"1750",3.43560358404118
"1751",4.05727903759596
"1752",5.43466026117769
"1753",3.91020273745079
"1754",3.22549458383379
"1755",4.17694004573546
"1756",3.28852728389601
"1757",2.52471927137741
"1758",4.31064577314016
"1759",4.13873840933412
"1760",2.31461027117002
"1761",4.47749703801073
"1762",5.36073302036398
"1763",5.43855116858894
"1764",3.8626192285803
"1765",4.73872881634344
"1766",3.95222453749227
"1767",2.80911009922739
"1768",2.96768315753235
"1769",2.82672932792794
"1770",3.10227548062825
"1771",4.03741035391679
"1772",3.97249740607265
"1773",4.91165411707295
"1774",4.21916660788038
"1775",3.8337459800558
"1776",4.94865449734411
"1777",3.99197129042589
"1778",4.03416470652458
"1779",3.15968986380764
"1780",3.08313735290179
"1781",4.02118211695575
"1782",3.77071837150567
"1783",2.73915139703402
"1784",3.07037860108415
"1785",3.70905107105374
"1786",3.34842990625027
"1787",0.392166491598734
"1788",1.07413428483186
"1789",2.62609467953881
"1790",3.59342488270637
"1791",2.93244470013125
"1792",2.64665044635612
"1793",2.70831774680805
"1794",3.19900529361675
"1795",3.28439078655019
"1796",3.32708353301691
"1797",2.69157732119504
"1798",2.36931220575085
"1799",1.68659846547933
"1800",2.10762057007552
"1801",2.35206561607657
"1802",2.69700680312954
"1803",2.12228017129866
"1804",0.781357824123346
"1805",1.48271913754409
"1806",2.16137244122703
"1807",2.13693977252179
"1808",0.663027056080366
"1809",0.805790492828577
"1810",-3.31614443932447
"1811",2.24505946445603
"1812",2.14182630626284
"1813",2.94379272611689
"1814",2.50092120823854
"1815",1.86814659992176
"1816",2.55416352105876
"1817",2.49647890483759
"1818",1.19307224540325
"1819",2.25902098943045
"1820",1.43960266335839
"1821",0.608604484219303
"1822",0.871902419913319
"1823",0.830223161533808
"1824",1.24519527197441
"1825",1.26857398242177
"1826",1.18655686708186
"1827",0.969633094734242
"1828",0.584368994693689
"1829",0.438368856797225
"1830",0.377084848297474
"1831",-1.25955867281351
"1832",0.618444276730665
"1833",2.13100913861582
"1834",1.92610055634999
"1835",1.66925616476934
"1836",1.08827513698085
"1837",1.06941851898093
"1838",0.978509284652868
"1839",1.10084621564747
"1840",2.86380794949463
"1841",1.77179672801075
"1842",0.968295283236243
"1843",1.69649350188034
"1844",1.95752825301653
"1845",2.41469907517566
"1846",2.11058113578257
"1847",1.75817805945525
"1848",1.96381379234983
"1849",0.717151013109815
"1850",1.82215146888823
"1851",2.4448035004036
"1852",2.58928657894859
"1853",2.03432803613106
"1854",-0.528957159718443
"1855",1.3235022030897
"1856",2.69530267570372
"1857",2.63119017450398
"1858",2.01098174717877
"1859",2.49238223594071
"1860",2.67601603438078
"1861",2.84374280536639
"1862",3.18647585966799
"1863",2.28368832988578
"1864",2.19031219865807
"1865",1.98261934232311
"1866",2.76917086068781
"1867",2.62083189134633
"1868",1.00142946789824
"1869",0.84635434220689
"1870",1.35930585042578
"1871",0.881666962249673
"1872",1.32607044332669
"1873",2.09358084304087
"1874",2.83831009459058
"1875",2.77747971246258
"1876",2.36155081788116
"1877",2.10871482305921
"1878",2.49559247412641
"1879",2.64462703878719
"1880",2.22430059544925
"1881",2.89581841022115
"1882",3.68727301663837
"1883",2.74839873125088
"1884",2.25255069148347
"1885",2.41451974794533
"1886",1.56506480802177
"1887",2.47274517664802
"1888",2.90373565949405
"1889",3.7078223812217
"1890",3.90021840409326
"1891",2.19935569126062
"1892",1.06398524018118
"1893",3.9201012757578
"1894",4.45120055545891
"1895",4.47170476686297
"1896",2.41806727957054
"1897",4.35292967111063
"1898",4.99279642668961
"1899",5.53707735279833
"1900",5.56585519336543
"1901",5.90061417059193
"1902",5.83704402035652
"1903",4.4580352925936
"1904",3.51827233801977
"1905",6.82813833965169
"1906",7.42591938249036
"1907",5.47376610355072
"1908",4.36074079926455
"1909",3.88530625034486
"1910",6.10721715885701
"1911",4.43069634405486
"1912",3.07566402035799
"1913",1.84716570714391
"1914",4.30649174843866
"1915",4.84739882438403
"1916",7.50311170777622
"1917",7.35862350916423
"1918",4.93386079225673
"1919",7.55211902983154
"1920",7.0179691536174
"1921",8.10549232926373
"1922",6.97354998152132
"1923",8.71690199042778
"1924",8.49882596452623
"1925",7.71869092519182
"1926",8.0380703716179
"1927",9.7076325364287
"1928",9.92648138140497
"1929",8.73968105304115
"1930",7.8975168933495
"1931",7.86244912590523
"1932",8.02617237909216
"1933",8.56823092092635
"1934",8.69315984244656
"1935",8.88774496002806
"1936",8.20860826448676
"1937",7.64730297003741
"1938",7.23075658465117
"1939",8.18084628192671
"1940",8.81940777218795
"1941",9.32841932573233
"1942",9.87712674574266
"1943",9.89563473411603
"1944",10.0313599821874
"1945",10.099222606223
"1946",9.82452509457626
"1947",10.0560373000185
"1948",8.03959802739111
"1949",8.66390620133681
"1950",7.45022817500745
"1951",8.62376788823094
"1952",9.66972510622506
"1953",8.88549330045362
"1954",8.4409811584498
"1955",8.38746340764198
"1956",7.6544276267242
"1957",4.35316942762854
"1958",9.40115257000197
"1959",10.3392872606333
"1960",11.0254936756522
"1961",9.92189222644241
"1962",6.48109029154998
"1963",7.10618549124286
"1964",7.9529041143178
"1965",8.56356041857214
"1966",9.00590823977123
"1967",10.4998405130567
"1968",10.9030378051598
"1969",10.2214582630564
"1970",11.5138874143927
"1971",10.6032781826853
"1972",8.73414824927208
"1973",9.9468056621633
"1974",11.4755735700644
"1975",10.021545969326
"1976",5.75025256111181
"1977",9.54931016690746
"1978",6.7068683027705
"1979",6.64959524244828
"1980",8.53867101973767
"1981",8.35259242882706
"1982",5.64370976114806
"1983",8.16651383791646
"1984",11.0413672574883
"1985",7.38692967599686
"1986",9.09350143263582
"1987",9.73680170406963
"1988",9.95340112206081
"1989",11.3850383340343
"1990",11.8034890509585
"1991",12.3781466655238
"1992",10.6433339740739
"1993",11.6342392731794
"1994",10.1610817404876
"1995",12.1507172766331
"1996",11.3446064426759
"1997",12.0117326500888
"1998",10.9682331010607
"1999",11.8246452731809
"2000",11.7929109398473
"2001",11.1121230673654
"2002",9.99672100565904
"2003",10.7408037121699
"2004",11.294066578478
"2005",10.1914056590064
"2006",10.6000140904757
"2007",11.24352671428
"2008",12.1254473445341
"2009",2.64791804948655
"2010",2.71196212161389
"2011",2.25829252953915
"2012",2.74628436039355
"2013",3.16022921475024
"2014",3.29992674802885
"2015",3.21843652028299
"2016",2.3755599855385
"2017",1.48607715513716
"2018",2.30295544282294
"2019",0.178754531968212
"2020",2.32604033754795
"2021",2.50431107031394
"2022",0.824214063359457
"2023",1.4673852316703
"2024",2.73484361413366
"2025",3.09038044811093
"2026",2.20724920007196
"2027",3.17769140641006
"2028",2.80348809169298
"2029",2.97509928559129
"2030",3.39609533977863
"2031",3.59804938245315
"2032",3.25918163415592
"2033",3.03217314257817
"2034",3.23007798138955
"2035",3.35813405356161
"2036",3.65575053750301
"2037",3.72603846412013
"2038",3.91036159830719
"2039",3.83663234463237
"2040",13.1436347591879
"2041",12.8982959195851
"2042",13.6979515643398
"2043",13.7933611130742
"2044",13.5539863401394
"2045",13.1681686431482
"2046",13.0945669912673
"2047",10.7598554298018
"2048",10.4949726487391
"2049",10.5881182420798
"2050",10.7889634277207
"2051",11.1243464018456
"2052",10.7161934329233
"2053",10.7831418281369
"2054",10.7627662295937
"2055",12.0678258520057
"2056",12.0209884371725
"2057",12.5812611648183
"2058",12.4893625855051
"2059",13.9273306455186
"2060",15.1943788243383
"2061",13.3631672426705
"2062",10.7714986289694
"2063",13.6216239253522
"2064",13.286839603683
"2065",13.7361153838335
"2066",13.5158225206456
"2067",12.698188611778
"2068",11.9929087009131
"2069",10.4862402493634
"2070",10.6172262399988
"2071",8.54353592082704
"2072",8.69977656041927
"2073",8.41912824079832
"2074",8.34055496920123
"2075",8.1443186513465
"2076",8.47151042186304
"2077",6.28434038291299
"2078",7.28332078681475
"2079",7.76986374775139
"2080",7.84507918722895
"2081",7.75105988788201
"2082",7.82000737406976
"2083",6.03646964507499
"2084",5.41629955926979
"2085",4.86765714658489
"2086",4.77595641816957
"2087",4.48261620420711
"2088",4.21232555050621
"2089",4.65150905467034
"2090",5.09413304707061
"2091",4.53595078856392
"2092",4.39372523027909
"2093",5.53702263585838
"2094",5.26467856260143
"2095",5.14805588051959
"2096",5.28324439892817
"2097",5.41939386532425
"2098",5.40082802899751
"2099",5.36060205028958
"2100",5.88722867169094
"2101",7.22113606751615
"2102",7.4585192340477
"2103",7.44889147721808
"2104",5.96303097347986
"2105",6.87042724530619
"2106",7.20712880083566
"2107",7.39636422716623
"2108",5.53098474213178
"2109",4.85692917367935
"2110",5.28680577955028
"2111",6.04246242477777
"2112",6.03733781501661
"2113",5.97328019300217
"2114",6.80603900330716
"2115",6.03221320525546
"2116",7.14643064522019
"2117",7.69805920182298
"2118",6.26651337801182
"2119",6.48125713557672
"2120",7.34383697711438
"2121",7.51333027758006
"2122",7.84351927888963
"2123",7.73038366339335
"2124",7.02036524509576
"2125",7.03904160066975
"2126",6.85687182593798
"2127",7.1370924674332
"2128",6.06039855894181
"2129",6.92464892277907
"2130",7.60468201680066
"2131",7.95047521790923
"2132",5.78123810492647
"2133",1.78745394089979
"2134",4.66227825094675
"2135",5.52308375219555
"2136",6.1743827810328
"2137",7.3620988061457
"2138",5.56496475303724
"2139",6.4754643067687
"2140",5.06451089167733
"2141",3.37689173722809
"2142",3.56440497661134
"2143",5.4109613877375
"2144",5.40535526951459
"2145",3.35554536399473
"2146",3.87999645539475
"2147",2.45439356847657
"2148",4.11855153872196
"2149",5.67596589385072
"2150",5.3066875887915
"2151",6.10818112025352
"2152",5.87692874355878
"2153",5.09297272265515
"2154",7.0110370380046
"2155",6.36446316595522
"2156",5.92796375082934
"2157",6.42366377438908
"2158",4.39634077140791
"2159",4.28083390833231
"2160",5.35490020550847
"2161",2.83553894227821
"2162",2.9242465911527
"2163",3.55805876168251
"2164",3.89676262000796
"2165",4.28193645606689
"2166",4.09988912061615
"2167",2.88400454857938
"2168",4.22035393637136
"2169",3.38798822461669
"2170",3.37402669964227
"2171",1.72848304040258
"2172",1.34675852227851
"2173",2.40319053341762
"2174",3.16932970757669
"2175",2.46538278103093
"2176",0.769141489770731
"2177",2.45649817422903
"2178",3.15389854839444
"2179",2.83979305282706
"2180",2.83048536951078
"2181",2.90727375687008
"2182",3.41125743290738
"2183",2.86306226111775
"2184",3.41591127456552
"2185",2.65628568862082
"2186",3.15904226812185
"2187",2.6834330982933
"2188",2.69429206216229
"2189",2.8746968652631
"2190",2.81112925299492
"2191",2.81885076536543
"2192",2.78238493687112
"2193",2.86769899765334
"2194",2.80393158488759
"2195",2.57671550028198
"2196",2.67896027343712
"2197",3.55744450508191
"2198",3.0793282307562
"2199",3.03314318087233
"2200",2.66261787117052
"2201",2.12692353804917
"2202",3.72823863073088
"2203",3.83037864489713
"2204",3.86306344943034
"2205",4.40620799534969
"2206",4.36895693135965
"2207",3.14688170304109
"2208",2.11875233691587
"2209",2.24750337509378
"2210",2.45340476475445
"2211",3.85489224829703
"2212",3.91072878937459
"2213",4.01903725929833
"2214",0.924555324228578
"2215",2.79984598432094
"2216",2.8560258531772
"2217",3.46051162889276
"2218",4.31788692427652
"2219",3.49682807837409
"2220",2.01681831941685
"2221",0.958081281819618
"2222",2.02265489165492
"2223",2.84824375685977
"2224",2.31017279491787
"2225",1.07789109935199
"2226",2.54374604691203
"2227",1.50087533115612
"2228",2.08349152302865
"2229",2.21017554743213
"2230",2.82744467303896
"2231",3.21857824152507
"2232",4.59646263080239
"2233",3.41799326939545
"2234",3.32268359068907
"2235",3.42808258940768
"2236",3.92347030394953
"2237",2.70348140552516
"2238",3.37404740166039
"2239",3.16721443055375
"2240",1.36761470220055
"2241",2.72762660181395
"2242",3.32910406706049
"2243",3.8337713445103
"2244",3.40285928937712
"2245",4.04396200819551
"2246",4.5611500107596
"2247",1.9372174022681
"2248",3.8220004711627
"2249",3.75892820814185
"2250",4.10449792826885
"2251",2.50522318868354
"2252",3.72969354005269
"2253",4.7801029510579
"2254",5.05802831026017
"2255",6.40086962963195
"2256",5.10569622053285
"2257",4.83337885077442
"2258",4.06162053878186
"2259",5.04961632609441
"2260",5.94885937389559
"2261",3.64949929100572
"2262",5.07765627331363
"2263",6.64434708897108
"2264",7.38385946166153
"2265",3.64220890472872
"2266",3.15782706355998
"2267",4.21171672683769
"2268",3.59846658706674
"2269",3.61304735962073
"2270",4.56980334691374
"2271",5.06363629970402
"2272",5.29026504958172
"2273",4.82777086133057
"2274",4.29191097588466
"2275",4.93368518660584
"2276",5.14794169983592
"2277",5.84417591997532
"2278",5.91991225191339
"2279",5.26839389075072
"2280",3.37846846000205
"2281",4.75635146635456
"2282",5.12252018886438
"2283",6.42484256151099
"2284",7.63937097502025
"2285",6.3693185963909
"2286",7.0711251849309
"2287",7.94427391660852
"2288",3.01665093781586
"2289",3.16852531299729
"2290",6.65818837570851
"2291",6.62117239896178
"2292",7.04017873966543
"2293",5.37119367046734
"2294",4.96162277481677
"2295",6.28309314467499
"2296",7.4987413692455
"2297",7.59177900491732
"2298",6.98465477454534
"2299",7.61557498996879
"2300",6.06408524803017
"2301",7.11276815877097
"2302",8.0023763940407
"2303",8.81371300653461
"2304",6.10446631357206
"2305",7.35437905993326
"2306",8.75107058434783
"2307",6.94023560244927
"2308",6.92913080942525
"2309",7.89167226544212
"2310",8.1649822918924
"2311",7.56798301986585
"2312",8.21257426199533
"2313",10.9887569145045
"2314",9.90528326929516
"2315",8.5434912620192
"2316",6.10981089532069
"2317",9.1650448458498
"2318",9.5135398466984
"2319",8.41422228304589
"2320",10.2787987103505
"2321",8.72411367099562
"2322",9.08476821963806
"2323",7.50992969954307
"2324",11.5357810397232
"2325",10.8907922181105
"2326",11.4591533510665
"2327",7.74912498624185
"2328",8.74418282754855
"2329",10.9601838780563
"2330",10.2673306208916
"2331",8.46774003385372
"2332",8.69400993616621
"2333",10.7408952561911
"2334",9.86376087642702
"2335",6.7219201701852
"2336",8.63380246650741
"2337",10.3928050114411
"2338",9.689794262778
"2339",6.63160896569699
"2340",8.5133875271898
"2341",9.73996715416033
"2342",9.79732504783799
"2343",10.9561020157065
"2344",10.6974838285717
"2345",9.56352216967668
"2346",6.06926391178956
"2347",7.428280473977
"2348",10.7083137994712
"2349",9.93174118026169
"2350",8.99601507565861
"2351",10.4643209256753
"2352",11.4254702253926
"2353",10.5783541486765
"2354",11.2030948229217
"2355",8.89713273266264
"2356",11.8986920509593
"2357",9.40280540152723
"2358",9.5851821114758
"2359",11.3243904969967
"2360",9.87759132576389
"2361",7.22152648407632
"2362",8.4559694237774
"2363",9.71514176227051
"2364",8.97623860705942
"2365",10.2217295775252
"2366",8.95646213846022
"2367",8.31124163084693
"2368",6.5507128994523
"2369",6.89680109993821
"2370",10.8707633629646
"2371",10.7841235957682
"2372",10.6325040031743
"2373",11.560192495401
"2374",0.965931189050397
"2375",0.713620182847218
"2376",1.14604122302747
"2377",0.897943317034283
"2378",1.38327157606944
"2379",1.39261753780287
"2380",1.97755421746962
"2381",2.38546391513661
"2382",2.57859054229978
"2383",1.25031545322473
"2384",0.313549578283509
"2385",-0.0172982562125753
"2386",-1.03437753969345
"2387",0.488171494881781
"2388",0.646035033645295
"2389",1.15552069849995
"2390",0.904087421507185
"2391",0.756628914157533
"2392",1.55617186813787
"2393",2.38051195033756
"2394",1.35523369086916
"2395",0.584593988916273
"2396",0.707476078374316
"2397",1.41130946126973
"2398",1.39729051866959
"2399",0.768917123103338
"2400",1.32719580566887
"2401",0.0581066623184967
"2402",1.03228751735774
"2403",2.02859754693681
"2404",2.35080016154322
"2405",9.22079046382555
"2406",9.98351222198166
"2407",9.9344444540611
"2408",9.1285137659451
"2409",7.2282065290966
"2410",9.29768771205926
"2411",10.3280573361942
"2412",10.1563201484723
"2413",8.9594447095131
"2414",7.1137150706153
"2415",9.19515804774765
"2416",8.78024068754237
"2417",9.42584979244878
