"","deg3_prec_proj"
"359",0.00164813183400096
"360",0.00743150467775306
"361",0.0847571346224571
"362",0.00577779766172171
"363",0.0108020939693159
"364",0.00731096462327607
"365",0.0113260642606385
"366",0.0084085578517038
"367",0.00356429815292358
"368",0.00191326530612245
"369",0.00798019021749496
"370",0.0285059757939331
"371",0.054327133966952
"372",0.137439401174078
"373",0.0753885159810663
"374",4.48028733292404
"375",2.30338626126854
"376",0.0619834430363713
"377",0.263737489982527
"378",0.810819354592537
"379",0.0906862421578975
"380",0.0723852040816327
"381",0.33960495554671
"382",0.00404578447341919
"383",0.00490697100758553
"384",0.0269656181335449
"385",0.00903526321053505
"386",0.0043421389192951
"387",0.0819119173197114
"388",0.0240644021910064
"389",0.0566288086832786
"390",0.202146448499086
"391",0.00270527601242065
"392",0.0218036274083567
"393",0.00963059858399994
"394",0.00794591409230263
"395",0.00535590574145317
"396",0.000911712646484375
"397",0
"398",0
"399",0.00218629837036133
"400",0.176498724489796
"401",0.0376989361735023
"402",0.107716883931841
"403",13.1697035243317
"404",6.31748625696922
"405",0.0107058444801642
"406",0.0575573979591837
"407",0.0293217855363096
"408",0.0100628922180254
"409",1.03897825795777
"410",0.558035714285714
"411",0.0405933931469917
"412",0.0221393514250533
"413",0.00327837467193604
"414",0.787928272266777
"415",0.00604265684984168
"416",3.08773618936539
"417",47.6052191452104
"418",9.83211096938776
"419",0.0255705556090997
"420",0.00112199783325195
"421",0.326115374662438
"422",1.21750625762708
"423",8.99863799980709
"424",0.162958300159294
"425",0.164271304802019
"426",0.39859693877551
"427",0.671029097048984
"428",0.0838864263223142
"429",0.00735504180192947
"430",0.792494939145993
"431",0.00930901251885356
"432",0.197650873235294
"433",0.179107943055581
"434",2.74770449474454
"435",0.147310411443516
"436",0.00935039349964687
"437",0.575904424093208
"438",0.933715276572169
"439",0.00707541406154633
"440",0.00113936886191368
"441",0.0153323519898921
"442",0.0865202086160378
"443",0.247927295918367
"444",0.0171946773105966
"445",0.00052381306886673
"446",0.00360339879989624
"447",0.00104762241244316
"448",0.282758283671182
"449",0.40960766785607
"450",5.07381569183603
"451",0.00155637846613417
"452",0.0048786997795105
"453",0.0633426901637291
"454",0.00425335019826889
"455",0.609061444292263
"456",0.0135116995910981
"457",0.0437261823336689
"458",0.139018162780879
"459",7.77475361313139
"460",24.2926644962661
"461",4.10272869589377
"462",0.0157670262364709
"463",0.255681849255854
"464",12.8504735278061
"465",2.14561163162699
"466",1.42139281545367
"467",36.2895293771004
"468",0.0400191326530612
"469",0.0141900510204082
"470",0.00251531600952148
"471",0.476770802420013
"472",1.17538265306122
"473",0.0770089285714286
"474",0.0296065673536184
"475",0.0164336866262008
"476",0.0179831776720453
"477",2.02248291580044
"478",4.36832375915683
"479",0.687881270233466
"480",10.8150839112243
"481",23.4192190510886
"482",13.2357371923875
"483",4.67361358355503
"484",0.004904107171662
"485",0.00641008466482162
"486",0.00639930576542202
"487",0.187534694768945
"488",15.8784837643711
"489",0.00404542312026024
"490",0.0653212958452653
"491",0.0349134060801292
"492",0.00331735610961914
"493",4.48040305663432
"494",11.4280931122449
"495",9.27113624531104
"496",0.000159438775510204
"497",0.023169639159222
"498",0.954207923947548
"499",0.626405707427434
"500",0.886251758555977
"501",0.276132704043875
"502",0.0112779663533581
"503",0.00333451719631498
"504",0.00018078088760376
"505",22.5840242346939
"506",3.51801658163265
"507",1.15315112289117
"508",0.262276785714286
"509",1.45012475398122
"510",5.40676954571082
"511",14.4174851763005
"512",2.09221966169318
"513",1.31457270408163
"514",0.161952046715483
"515",1.93861607142857
"516",21.1426977040816
"517",0.758722880665137
"518",0.00644629828783931
"519",1.18758647539178
"520",2.13169935893039
"521",0.17170532868833
"522",0.0654355944419394
"523",0.0173921378291383
"524",0.00288796424865723
"525",7.04311563652389
"526",5.91654900750335
"527",11.6878520092186
"528",2.82230689087693
"529",3.32621111675185
"530",14.7620897423856
"531",0.252156179018167
"532",2.2370961065195
"533",3.41871418271746
"534",13.3456726357037
"535",0.069088948016264
"536",0.012578116387737
"537",0.00523316860198975
"538",0.00737804174423218
"539",6.67454456431525
"540",6.511640557221
"541",0.797593752948605
"542",0.0162939745552686
"543",6.04366321344765
"544",0.292547256362681
"545",6.9657264620978
"546",0.898498790604728
"547",7.48514942125398
"548",0.0161033163265306
"549",0.144251182371256
"550",0.041719029144365
"551",10.5102040816327
"552",0.43574277113895
"553",0.472474519087344
"554",0.00635772943496704
"555",0.00707018375396729
"556",0.157228947902212
"557",5.95753303839236
"558",3.40527267966952
"559",0.00593880244663784
"560",0.00340151786804199
"561",0.698456752056978
"562",1.10499164766195
"563",0.985249906170125
"564",0.0909992553749863
"565",14.1057079081633
"566",9.00321561098099
"567",1.44310323924434
"568",0.794264497805615
"569",4.84593622394058
"570",0.786618580623549
"571",0.206792091836735
"572",0.0030828476883471
"573",0.00460827350616455
"574",0.00745934247970581
"575",0.842315051020408
"576",2.37515943877551
"577",0.835471947582401
"578",0.00651703197128919
"579",0
"580",0.00526147959183673
"581",1.2610012755102
"582",0.637195297649929
"583",0.169961734693878
"584",14.8462097705627
"585",7.15355838579601
"586",0.20344387755102
"587",0.584990698464063
"588",1.61477105836479
"589",13.3109595240379
"590",5.66788903061224
"591",1.81042729591837
"592",7.99728954081633
"593",0.556122448979592
"594",0.00257544979757192
"595",4.9988332719219
"596",8.13461997314375
"597",18.0244367949817
"598",0.260376220185616
"599",5.0876086477751
"600",18.1025191326531
"601",0.00493353977799416
"602",0.00280702114105225
"603",0.00303751230239868
"604",0.00536161661148071
"605",0.000778019428253174
"606",0.00388038880191743
"607",0.0232780612244898
"608",0.00890988719706633
"609",0.805110467939961
"610",0.0391468746321542
"611",0.0969137111488654
"612",1.10092474489796
"613",0.680888705107631
"614",0.0013568177819252
"615",0.00188278422063711
"616",0.259508527055079
"617",1.50049775108999
"618",5.70120028672474
"619",0.135061177216014
"620",0.00359732975556078
"621",1.12930400030954
"622",5.28355322930278
"623",1.21095321616348
"624",0.106390187934953
"625",0.1484375
"626",0.250797193877551
"627",0.383296067617377
"628",0.00180429220199585
"629",0.0792108676871475
"630",0.983323876955071
"631",24.3086734693878
"632",20.0602794703172
"633",2.8863838825907
"634",0.0464421972936513
"635",0.0136774182319641
"636",0
"637",0.000956632653061224
"638",0.00101488463732661
"639",0.0037534236907959
"640",0.301020408163265
"641",0.159452844639214
"642",0.00756216049194336
"643",0.00742536783218384
"644",0.00509181267068702
"645",1.35472071535733
"646",2.95679209183673
"647",13.2712940658842
"648",5.15526131099584
"649",0.675273609404661
"650",7.43432929500348
"651",25.7275191326531
"652",4.84885204081633
"653",0
"654",0.0050513744354248
"655",0.00259989500045776
"656",0.00353430971807363
"657",0.00279808044433594
"658",0.00211619213223457
"659",0.00613212585449219
"660",5.84582270408163
"661",0.00754995856966291
"662",15.1895727040816
"663",1.53364158163265
"664",2.0260577870875
"665",0.0371492346938775
"666",0.00817087292671204
"667",0.0015178918838501
"668",0.0043364726767248
"669",0.0380185562737134
"670",0.0300230797456235
"671",0.00370135786943138
"672",0.00520282983779907
"673",0.0131750106811523
"674",0.00898078266455203
"675",0.063643213437528
"676",0.000737421366633201
"677",0.000159438775510204
"678",0.547836476442765
"679",5.00468210298188
"680",5.43951774373346
"681",0.0325916913832177
"682",3.86224065751446
"683",10.2927279557501
"684",0.817442602040816
"685",0.158163265306122
"686",0.000159438775510204
"687",0.000637755102040816
"688",0.00165861115163686
"689",0.00253444910049438
"690",0.00641752505788998
"691",0.0272219476042962
"692",0.212589937813428
"693",0.00367522239685059
"694",0.0116451717913151
"695",0.00439116001433256
"696",0.0133596349041909
"697",3.06961188997541
"698",6.55842636677684
"699",0.464919917437495
"700",0.458211847561963
"701",0.0548640963982563
"702",11.1515816537549
"703",5.6021716594696
"704",0.0098499171435833
"705",0.00887632369995117
"706",0.167855169091906
"707",3.03934876286254
"708",5.79619987096105
"709",0.0964604591836735
"710",0.0962668036927982
"711",0.616251132926162
"712",0.0768756039288579
"713",0.00199824571609497
"714",0.00352686643600464
"715",0.00256067514419556
"716",0.00173292891122401
"717",0.00934571027755737
"718",0.00870536663094345
"719",0.0240261055985276
"720",15.6148679268603
"721",22.127338854634
"722",2.23818315170249
"723",20.343697479793
"724",14.2251789472541
"725",0.169424609262116
"726",1.16019383886335
"727",0.00728394304003034
"728",0.246895338807787
"729",0.0920439909915535
"730",0.0118663907051086
"731",0.00240433216094971
"732",0.0755711603833705
"733",0.0739942047060752
"734",2.7312435475083
"735",32.1319521519603
"736",5.57980286162727
"737",4.67472096365325
"738",11.070098484049
"739",4.61125021131367
"740",0.014941433406606
"741",0.0715764363305833
"742",0.340881256424651
"743",0.142378826530612
"744",0.0800161571146882
"745",0.0726111604005326
"746",0.0301735273144227
"747",0.00472313165664673
"748",0.00954933190832333
"749",0.00577135391685427
"750",0.00398682088268046
"751",0.0567619228849606
"752",0.627247840774303
"753",2.97518304172827
"754",0.28053009722914
"755",0.00429481267929077
"756",0.705998423148175
"757",5.94684538792591
"758",0.00362389184990708
"759",0.00345019996166229
"760",0.00525826215744019
"761",1.42742064861315
"762",18.2024205008484
"763",6.8984368151548
"764",0.00275389880550151
"765",0.0188185840236897
"766",0.00838957514081683
"767",0.91729547037762
"768",0.0891262755102041
"769",0.0455892365805957
"770",0.122310949831593
"771",0.04377573363635
"772",0.19028759769126
"773",0.0149001129380218
"774",0.67479442386907
"775",0.297568806580135
"776",0.0922412714179681
"777",1.91825634989964
"778",3.9236089441241
"779",3.9068262542845
"780",0.228503077918169
"781",5.90062767145585
"782",0.0450513568535751
"783",0.227727673491653
"784",0.601430321226315
"785",0.0538992691566521
"786",0.0592747756413051
"787",0.0366610957651722
"788",0.270112598428921
"789",0.344008120955253
"790",0.010277520637123
"791",0.00693721937167705
"792",0.00627350807189941
"793",0.0131011069277111
"794",0
"795",0.244100765306122
"796",1.95408163265306
"797",22.2735328613495
"798",2.75571822755191
"799",0.106622104452239
"800",0
"801",0
"802",0.00651580095291138
"803",0.0342793367346939
"804",1.08381256035396
"805",23.5370808487036
"806",49.9550186979527
"807",9.72854736821289
"808",1.39881896744577
"809",12.4848789195625
"810",0.0213647959183673
"811",0.00419577187858522
"812",0.00380921363830566
"813",0.0153769594094507
"814",0.0287354421250674
"815",0.0940630490682563
"816",0.0686183547487064
"817",5.2478136995009
"818",0.00721086059906045
"819",0.0178069012353615
"820",5.33330327880626
"821",3.85008160435424
"822",0.00927445292472839
"823",0.00951703645440997
"824",0.0655099460047347
"825",0.00924640354149196
"826",0.424510484323742
"827",2.42026140616865
"828",2.6974996620295
"829",0.23629068355171
"830",0.00649999112499003
"831",0.0118915438652039
"832",0.00497622415423393
"833",0.00988089308446767
"834",0.00907987356185913
"835",0.63772627277946
"836",0.300018280088825
"837",0.330405539395858
"838",0.0573510314737047
"839",0.0274027496272204
"840",0.0313387099577456
"841",6.52827070197281
"842",1.93892796185552
"843",0.00683286669664085
"844",0.00595086478457159
"845",0.144566219908242
"846",0.0435200698521672
"847",20.4623818178566
"848",37.8373635593726
"849",0.582998725718686
"850",0.0108302101796987
"851",0.00966566801071167
"852",0.101758781744509
"853",0.00771327500649709
"854",0.000159438775510204
"855",0.0080973457316963
"856",3.53018693981825
"857",0.0141467867153031
"858",1.10751590269561
"859",0.436411409961934
"860",10.2503048181534
"861",0.0222393001372717
"862",0.00907685980200768
"863",0.00930416584014893
"864",0.0307945025210478
"865",0.035722944353308
"866",3.94260204081633
"867",0.00059039588086307
"868",0.00526893138885498
"869",0.00420254468917847
"870",0.00894805568517471
"871",0.146633241097538
"872",0.00828826730139554
"873",0.00861133847917829
"874",0
"875",0.0230695167366339
"876",9.56064479205073
"877",10.9829713738694
"878",0.267608519719572
"879",0.0501920215937556
"880",0.00820428133010864
"881",0.00531816482543945
"882",0.00505781173706055
"883",0
"884",0.00159728065773379
"885",0.00816619396209717
"886",0.34852050518503
"887",0.509310404865109
"888",0.00293773412704468
"889",0.331112008921954
"890",10.1317437157339
"891",4.48034518957138
"892",10.3667157426172
"893",18.1840291767552
"894",0.00643628957320233
"895",0.073689772158253
"896",1.64984461604332
"897",0.225141157909315
"898",0.0274750590324402
"899",0.0177297058458231
"900",0.730683455661852
"901",2.63543701382848
"902",0.509885204081633
"903",0.11885313765735
"904",0.0600961933330614
"905",0.0260192593749689
"906",0.00142449140548706
"907",0.00700214687658816
"908",0
"909",0.00692542718381298
"910",0.00994759068197134
"911",0.158289958019646
"912",3.44722576530612
"913",2.75942810822506
"914",0.80221967551173
"915",0.0409975733075823
"916",0.963311136985312
"917",1.99681358556358
"918",0.115920962119589
"919",1.0070874034142
"920",5.63297267835967
"921",0.0769989502673246
"922",0.299092819496077
"923",0.685662355958199
"924",0.180888870692983
"925",0.0747834395389168
"926",0.224530288151332
"927",0.108419906956201
"928",0.0949403704429159
"929",0.00890164229334617
"930",0.00298827886581421
"931",0.00747272372245789
"932",0.00716704130172729
"933",0.00728422403335571
"934",0.0292132277877963
"935",0.0982855777351224
"936",0.304361618295008
"937",0.0331614370248756
"938",0.0239697135224634
"939",0.057549170085362
"940",0.364657125910934
"941",0.109625546299681
"942",0.0145167238554176
"943",0.00395789438364457
"944",0.109008214911636
"945",0.366828238130642
"946",1.69446639384485
"947",5.1636775707712
"948",1.11354401525186
"949",0.566425761444333
"950",1.06302359639382
"951",1.4193990838771
"952",1.47019064426422
"953",0.621693810638116
"954",6.06005718026842
"955",3.898885150345
"956",4.19920063870294
"957",0.532464181890293
"958",0.0175806247458166
"959",0.00530385674566639
"960",0.00639731180854142
"961",0.131310072480416
"962",0.104168968541282
"963",0.00854843368335646
"964",0.0138711734693878
"965",0.00748997554183006
"966",0.00873002526350319
"967",0.00961109813378782
"968",0.264477941492686
"969",0.259710950738921
"970",0.0987226294771749
"971",1.22948237827846
"972",0.115778339152433
"973",0.0248947143554688
"974",0.0836846293235312
"975",0.730132933782071
"976",0.0414528104723716
"977",0.00675743818283081
"978",0.0103254567318577
"979",0.00399863719940186
"980",0
"981",0.000393331050872803
"982",0.158467266328481
"983",0.00412881374359131
"984",0.000527877360582352
"985",0.375870879815549
"986",3.18748502125661
"987",8.75637755102041
"988",4.90749840590419
"989",3.1468431122449
"990",2.18737950373669
"991",0.798018155567234
"992",0.00271045918367347
"993",0.00449908858317198
"994",0.344866071428571
"995",4.35798400640488
"996",20.3048252463341
"997",0.00869556227508856
"998",0.324161090260866
"999",0
"1000",0.0386389871032871
"1001",0.0191326530612245
"1002",0.00772012863783356
"1003",0.00254923105239868
"1004",2.60666454081633
"1005",10.1594567931428
"1006",30.2991071428571
"1007",3.20918367346939
"1008",9.89508928571429
"1009",27.5092474489796
"1010",5.09271095845164
"1011",0.00317525498721064
"1012",0.00676965713500977
"1013",0.0131231576812511
"1014",0
"1015",0.00360226266238154
"1016",0.00353475310364548
"1017",0.0108755230903625
"1018",0.0279017857142857
"1019",0.867665816326531
"1020",6.01368146066611
"1021",17.1875783606451
"1022",5.56936041949963
"1023",0.0230921969121816
"1024",2.92551926690705
"1025",0.609853316326531
"1026",0
"1027",0.0146089926057932
"1028",0.0145461696143053
"1029",0.00121241807937622
"1030",0.0801645055109141
"1031",0.531185979745826
"1032",4.23975163819839
"1033",0.728675405589902
"1034",4.92781472935969
"1035",19.5573979591837
"1036",36.8538061210087
"1037",0.958341845444271
"1038",0.117984693877551
"1039",0.111766581632653
"1040",0.0435781491046049
"1041",0.00831812620162964
"1042",6.6875
"1043",0.158340789833847
"1044",6.60918401577035
"1045",7.10666454081633
"1046",0.00862300356526916
"1047",0.0381245721863317
"1048",0.804031945004755
"1049",0.00620723622185843
"1050",0.00150346747903647
"1051",0.00136411190032959
"1052",0.00481045246124268
"1053",0.00197618500310548
"1054",0.303942097693074
"1055",0.0650033999462517
"1056",0.00334821428571429
"1057",0.00384223461151123
"1058",0.000488877296447754
"1059",0.00641679530963302
"1060",0.00793075561523438
"1061",0.00294077396392822
"1062",0.00108873844146729
"1063",0.00101052255046611
"1064",2.0294155393328
"1065",13.6814611189219
"1066",0.0120006519920972
"1067",0.220019767859152
"1068",2.17301342119368
"1069",20.6202244217298
"1070",0.877667408968721
"1071",6.48565051020408
"1072",0.0511798469387755
"1073",0.0101924733239777
"1074",0.00818568468093872
"1075",0.371591090514534
"1076",0.583384023637188
"1077",3.51536524904018
"1078",0.00387921556830406
"1079",0.00263619422912598
"1080",0.0079992413520813
"1081",0.00323079191908544
"1082",0.60953443877551
"1083",3.00865833370053
"1084",1.46396683673469
"1085",0.199208342299169
"1086",0.726328315479415
"1087",0.102518917346487
"1088",0.051767711736718
"1089",0.0644305786307977
"1090",0.00254737965914668
"1091",0.00201958045363426
"1092",0.0102273286605368
"1093",0.0010553935135249
"1094",0.00681072473526001
"1095",0
"1096",0.00359034142456949
"1097",1.41670111612398
"1098",0.793686224489796
"1099",0.0303605186695955
"1100",0.0307716836734694
"1101",0.00618403663440626
"1102",0.00302933673469388
"1103",0.150031887755102
"1104",0.0468843494142805
"1105",0.016422193877551
"1106",0.0264668367346939
"1107",0.0027802586555481
"1108",0.00898196054052334
"1109",0.0128580699769818
"1110",0.012344596337299
"1111",0.00755399465560913
"1112",0.00034022331237793
"1113",0.0175769414220537
"1114",0.0033587180838293
"1115",0
"1116",0.00342714786529541
"1117",0.027048150039449
"1118",3.4051662914607
"1119",2.69567601185064
"1120",0.00261906138621271
"1121",0.00283436104655266
"1122",0.00375973083535019
"1123",0.00561654940247536
"1124",0.74132178374091
"1125",25.2444196428571
"1126",17.3630369415089
"1127",0.463238251072412
"1128",0.00665029092710845
"1129",0.00831834971904755
"1130",0.00356358289718628
"1131",0.00673574209213257
"1132",0.00658313767053187
"1133",9.73707994028014
"1134",6.63591571159813
"1135",0.0094749100971967
"1136",0.0401244272991103
"1137",0.0916409643595012
"1138",0.310591726886983
"1139",0.0103533267974854
"1140",0.00440335273742676
"1141",0
"1142",0.00580167770385742
"1143",1.02135527243229
"1144",0.00727731476024706
"1145",0.0298831815622291
"1146",0.00764470441000802
"1147",0.0079719387755102
"1148",0.000189501792192459
"1149",0.0181487579734958
"1150",0.0777879150546327
"1151",0.005080197006464
"1152",0.0015907883644104
"1153",0.000318877551020408
"1154",0.0403446852400595
"1155",0.000205039978027344
"1156",0.00268197059631348
"1157",0.00451633410186184
"1158",0
"1159",0
"1160",0.0103610037845008
"1161",0.00634201616048813
"1162",0.0963032136158067
"1163",19.9589502593236
"1164",0.0478305086797597
"1165",0.00454850540477402
"1166",1.12531273173434
"1167",38.662514260837
"1168",10.6673944045086
"1169",0.676243716356706
"1170",0.00797945633530617
"1171",0.000766456127166748
"1172",0.0105032920837402
"1173",14.6185798456474
"1174",7.5816120037676
"1175",1.4876094225566
"1176",0.00820926204323769
"1177",0.112291304874519
"1178",0.960955752706041
"1179",0.0209591960420414
"1180",1.55074893622374
"1181",0.00634343177080154
"1182",4.86240433673469
"1183",6.12756494478304
"1184",0.715093165027852
"1185",0.0355060736895824
"1186",0.0272990453760235
"1187",0.0245655086034035
"1188",0.75506516378753
"1189",7.63221534174316
"1190",0.245931260891221
"1191",4.24067544985601
"1192",0.00506882035002416
"1193",0.00971657037734985
"1194",0.0369991903402367
"1195",0.0115954729975486
"1196",0.00585108995437622
"1197",0.00423187017440796
"1198",0.00557249784469604
"1199",8.27710459183673
"1200",21.2665069091077
"1201",0.844000428534892
"1202",0.00881475331831951
"1203",0.00544522733104472
"1204",0.00762170553207397
"1205",0
"1206",0.0130715528312995
"1207",0.00839177929625219
"1208",2.66275068935083
"1209",1.36944243494345
"1210",14.0279028488665
"1211",44.4529929191482
"1212",22.1684156656265
"1213",0.538370195700198
"1214",0.130915967785582
"1215",3.91144483551687
"1216",0.0272582818050774
"1217",0.974022497955177
"1218",3.42759899582182
"1219",0.0529322356593852
"1220",12.7941729779146
