,0
0,1.018168416917324
1,0.6474963567056693
2,0.590584502388956
3,0.37836889555561354
4,0.988272702768445
5,0.778311183154583
6,1.0409895623661578
7,0.9111471255053766
8,0.7423171910524252
9,0.5790076849458273
10,0.6285267373919488
11,0.09101866806391627
12,1.6164913068991154
13,1.0488319352036342
14,1.4258377424348145
15,-0.019259892695117742
16,0.6821440238319337
17,-0.4221313320286572
18,1.225572094838135
19,2.0983704396523537
20,3.140095019042492
21,3.2933408611081543
22,2.423971972602885
23,1.0364816759410314
24,0.6938478216086514
25,0.7534933386195917
26,1.8415053041279317
27,1.4379073636728572
28,0.8799393635708839
29,1.3080865739518777
30,1.0242553979856894
31,1.16067248233594
32,0.385725675157737
33,1.2820439548231661
34,1.534621771229431
35,1.0627377063658787
36,0.3651497173862299
37,0.7072347005736083
38,0.6653715203329921
39,0.8204010254237801
40,0.29090800624690016
41,-0.18138281376101076
42,1.0190997085440905
43,1.1871323190274417
44,1.5694330191239714
45,2.592529915753985
46,3.0158646178245543
47,1.5196947255730628
48,0.9316358247588505
49,1.0530700599518605
50,1.8396477672690525
51,2.4150933174043896
52,3.260199183630757
53,3.682329508289695
54,2.850709367133677
55,3.7282668382301924
56,3.308658669645665
57,4.559692741585313
58,3.0520290584582837
59,3.2357158892904407
60,3.4649333777709397
61,3.3505971429120107
62,4.914774276092649
63,4.0442002790234985
64,4.45070348768495
65,5.354849331770092
66,4.745398874829989
67,4.471149945212528
68,4.589888401348144
69,5.087788526743534
70,5.769055431303568
71,6.308024853281677
72,5.466208243868314
73,2.2494905845820905
74,2.627278334796429
75,3.984999821763486
76,4.834170547742397
77,3.5613860604340153
78,4.5390491547732745
79,3.79365931215696
80,5.979382076086477
81,6.305223465561867
82,6.268157534580678
83,5.087363007375971
84,5.013245690725744
85,5.371397844292224
86,5.1850265484396365
87,6.89928194411099
88,6.4476301873661575
89,5.311824702636804
90,5.55643302307697
91,5.355173757683952
92,1.8976016781909857
93,4.565933170923963
94,5.501279565207078
95,5.860368186602136
96,7.286063776062801
97,6.696560098561458
98,5.72791897269548
99,5.569835199415683
100,8.202097515859641
101,6.935786805544049
102,6.435615374147892
103,6.575007056032773
104,7.055821439253632
105,7.298572444804012
106,6.118240469992161
107,5.614572591632605
108,6.475078872499289
109,4.8115288902272
110,6.505537921649084
111,5.971564457693603
112,5.834984127618372
113,7.23722157292068
114,7.88956845343113
115,5.384579470902682
116,2.203015865483321
117,3.056737198829651
118,6.210038845031522
119,6.648672677683644
120,5.667403315922711
121,4.629212488551857
122,3.7386639039008878
123,3.924513327330351
124,6.345758816190064
125,7.9093603981263
126,8.52114758234471
127,8.41642722536577
128,8.406232939669863
129,6.614764732103795
130,5.8631554636359215
131,6.764962766226381
132,7.7070748600675145
133,9.12224805219099
134,9.037166512561962
135,9.050585638917983
136,8.365479287095368
137,8.563275149278343
138,8.103950888764885
139,7.425741460195277
140,4.299195267781616
141,4.566857855714625
142,7.687130287974141
143,7.887161981094978
144,5.297214447017759
145,7.9234419154562055
146,7.690799095854163
147,8.343173981485888
148,7.241416474524885
149,5.616365976678208
150,6.511984053556807
151,4.217273556119762
152,2.983971476852894
153,7.225241497349925
154,7.880090308610815
155,4.665722927078605
156,6.520836089981021
157,9.118685351554305
158,8.270524295624346
159,6.8389283606410025
160,8.72131450369954
161,7.952236140191089
162,8.527389792928007
163,9.349681895319373
164,10.07470930436626
165,10.504892282945221
166,10.585390390315442
167,10.14600517575629
168,10.185668684877456
169,10.222121814442799
170,9.401013067476452
171,9.911904702158644
172,8.949510643482208
173,6.996581743403803
174,7.064717068895698
175,5.999709863589378
176,8.197723800034728
177,8.957861962588504
178,9.036564670470543
179,9.158952361810952
180,9.912915911013261
181,10.861257570274175
182,11.069437002534977
183,11.046263848388335
184,10.529104808401316
185,8.267723096776754
186,6.615948697477579
187,7.706480404959985
188,9.17170952242799
189,8.049603762309998
190,9.285695912837982
191,9.628605608751531
192,9.824577944249613
193,10.313429722706788
194,9.61178797319939
195,9.142170411869884
196,8.015763117540628
197,5.682825486958027
198,5.723390039950609
199,5.203256949037313
200,6.9559282025578435
201,8.174775324761868
202,8.670090740309098
203,9.727268282641308
204,9.539118793886155
205,7.567048040404916
206,6.7320760312723
207,7.532906699936138
208,9.334347184721846
209,10.77359503033571
210,11.707326000455069
211,7.611463744342327
212,8.923250124888728
213,8.060615709018894
214,8.377142521075438
215,10.061541782747954
216,10.674126332532614
217,10.59988551542163
218,10.673705988433213
219,10.691742815747856
220,9.855154436212032
221,9.68456183604896
222,9.491287693977355
223,8.706097231986204
224,7.964517404076178
225,8.472785301357508
226,8.250097818747163
227,9.66132788553834
228,9.889968634992838
