"","pr_ds3"
"1",8.84554096049311
"2",1.49807529425741
"3",0.0105389037187016
"4",0.00258185533682084
"5",0.0273371169693389
"6",0.0401568060290358
"7",0
"8",0
"9",0
"10",0
"11",0.0154015443965177
"12",0
"13",0
"14",0
"15",0
"16",0.056955019279673
"17",4.07609656176418
"18",3.77844401118272
"19",0
"20",0
"21",0
"22",0
"23",0.273147503746853
"24",0
"25",0
"26",0
"27",0
"28",0.0489979708977922
"29",0
"30",0
"31",0.041925039002787
"32",1.8912960290944
"33",0.304470483112104
"34",0.0842348567949888
"35",0.0140309997194155
"36",0.0351883265093143
"37",0.0813497667781845
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0.00633742634127052
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0.238406216405058
"57",0.0794263734336482
"58",0.0390351131983869
"59",0
"60",0.0361500231815824
"61",0
"62",0
"63",0
"64",0.0180368001918468
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0.0460709326364454
"74",0.100270255362669
"75",0.228232589507081
"76",0.098401313199696
"77",4.97392172752541
"78",6.9998550321884
"79",0
"80",0
"81",0
"82",0
"83",1.16501759938595
"84",2.8309926434603
"85",0
"86",0.800947666038766
"87",29.8233767264177
"88",9.17530370988925
"89",0.197973525916085
"90",0.366356315075389
"91",0.0554156434513116
"92",0
"93",0.0630487238758823
"94",0.0719099990756069
"95",6.58647092905233
"96",0.0978121881209557
"97",0.0650936335373572
"98",0
"99",0
"100",0.0310118058461088
"101",0.0378281713843584
"102",1.19887976164836
"103",2.51782243553896
"104",0.253404700433529
"105",0.091677459136531
"106",0.0173790747696094
"107",0
"108",0
"109",0.0207872575387342
"110",0
"111",0.0051003638158664
"112",3.15439078427573
"113",36.3300428216157
"114",0.598975440253796
"115",0.0180607113234343
"116",0.0303301692922838
"117",0.0241954403078591
"118",0
"119",0.331757028515304
"120",0.111444919197455
"121",0.0405547175996583
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0.0789862312368804
"129",0
"130",0.0869838087160913
"131",0.805488857709733
"132",1.70847957468904
"133",0.13230341443162
"134",12.3584823743417
"135",0.279448385699454
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0.0176714705629303
"143",2.66816273632023
"144",0
"145",0
"146",1.13910208969967
"147",7.61635017109258
"148",7.35019549704177
"149",0
"150",0
"151",2.54987177007543
"152",6.61373883622739
"153",51.2400486638856
"154",0.00480612529098801
"155",0.164240707786438
"156",3.98378814689975
"157",0.128514541918528
"158",9.81240703129083
"159",8.7387306700017
"160",0
"161",0
"162",0.333414610866835
"163",0.00246159565590642
"164",3.19413480426051
"165",1.03953177155023
"166",1.00380560568232
"167",9.14726988439709
"168",1.3189614260171
"169",2.38083914597338
"170",0
"171",3.2745186774633
"172",0
"173",0
"174",0
"175",0
"176",0.223800238317566
"177",0.567210843384776
"178",0.701183965389438
"179",0
"180",0
"181",0
"182",0
"183",0.182875268862538
"184",0
"185",0.83429129812877
"186",0.0639323927021516
"187",0
"188",0
"189",0.499184555704753
"190",2.02069597181453
"191",49.3254585896736
"192",12.3556538904495
"193",20.2782144016941
"194",3.27390549678188
"195",1.04171623760181
"196",11.9770930665205
"197",0
"198",0.380884298226963
