"","deg2_etp_proj"
"550",9.93352862743661
"551",8.60771834239364
"552",7.6337662328966
"553",7.0915671338886
"554",8.7028286360018
"555",9.88339188483078
"556",9.31739621033426
"557",7.0874149993062
"558",8.00889588937163
"559",10.3397768332344
"560",10.8294949437678
"561",10.0812180354632
"562",9.29398961536586
"563",10.4017668074835
"564",8.24305349579081
"565",6.90578120470047
"566",8.09333592772484
"567",8.58400303494185
"568",9.59316477797925
"569",7.10578159064054
"570",9.45448006302118
"571",10.407837124865
"572",10.5126196505176
"573",10.2384048285824
"574",10.5122758117341
"575",9.67269671520218
"576",7.32650835946202
"577",9.39339396612719
"578",9.17531643325055
"579",9.50197995030554
"580",9.83378261439502
"581",8.71801751874387
"582",8.76947254784405
"583",10.4369289578497
"584",5.82058290600777
"585",3.64829268097878
"586",4.54544650942087
"587",8.3870276356861
"588",6.54144493504427
"589",6.93152411043644
"590",7.00327542665415
"591",7.20640772563464
"592",8.87279110133648
"593",11.1932359516621
"594",11.2977126097679
"595",8.50793651998043
"596",7.41557152301073
"597",6.7781222859025
"598",8.64503455668688
"599",6.80313519832678
"600",6.96895170807838
"601",7.09452106793993
"602",7.80884720197413
"603",8.17006136209005
"604",8.18714601829182
"605",8.34898363183252
"606",8.94115976333618
"607",9.00122202889063
"608",9.44187339294702
"609",8.83081279784441
"610",8.91086268760264
"611",8.93893642263487
"612",7.82319558799267
"613",4.76894546538591
"614",5.90592211022973
"615",8.91607572734356
"616",9.53175913140178
"617",8.9839090706408
"618",7.17293970914558
"619",8.03695580646396
"620",7.950849078428
"621",8.93741031244397
"622",8.80094812124968
"623",7.40413310453296
"624",9.47136016488075
"625",10.6454018247128
"626",9.3369026042521
"627",10.4325798368454
"628",10.8580084842443
"629",7.63951486170292
"630",5.73392071425915
"631",3.6154733950831
"632",3.78850832941011
"633",3.27525836836547
"634",5.84266635147389
"635",5.17355165243032
"636",7.06117051736452
"637",7.44037202478386
"638",6.74932409305125
"639",6.42816422140342
"640",7.26017459340394
"641",7.68913540761219
"642",8.2861052499339
"643",7.68005917772651
"644",6.83183155453764
"645",5.55303902009269
"646",5.303369532004
"647",3.86414069920778
"648",5.38882139400579
"649",4.45123380549456
"650",3.91392127539963
"651",4.10700253874063
"652",5.61975016023964
"653",4.78523961515748
"654",4.74143008728395
"655",4.58281620945549
"656",3.9462500450341
"657",4.49323243692939
"658",4.11811549500562
"659",3.94836692479948
"660",2.71896889321506
"661",3.60012936005834
"662",2.12669335242361
"663",3.06681414599065
"664",2.67616248829436
"665",4.67750067055225
"666",3.08264453583048
"667",3.84964878553059
"668",3.07430139734293
"669",3.09931950293481
"670",3.83039195855992
"671",5.1224562153779
"672",5.3679177056253
"673",4.82090169146657
"674",3.95558463799534
"675",4.20624981069006
"676",2.85101604835771
"677",2.59843525742646
"678",2.89932541652233
"679",1.14300197729841
"680",2.55347979277372
"681",2.38534413843416
"682",1.62639467820525
"683",0.870651810057461
"684",2.28816823586822
"685",3.1650302529335
"686",1.95657074333285
"687",2.61780583056854
"688",1.85520606163889
"689",2.24639129871503
"690",2.09008746777545
"691",2.3018417758448
"692",2.0840531527187
"693",2.61502921499545
"694",2.85747958823107
"695",2.5389071302372
"696",3.1015243800357
"697",1.92335901879705
"698",1.8472801835963
"699",2.32837157643226
"700",2.51235971903428
"701",2.18498742818832
"702",0.94774865408428
"703",2.27244711349835
"704",2.43997147955699
"705",2.10375575152342
"706",1.63762677371502
"707",1.33917023581918
"708",0.817354072814342
"709",2.43722437232733
"710",2.16375375741045
"711",0.817953928261995
"712",1.30435396868736
"713",0.894927988913842
"714",1.46373254881779
"715",2.06864373554708
"716",2.26502099816222
"717",2.06354686163948
"718",2.30647110383492
"719",2.05331641745754
"720",1.12392863155575
"721",1.08948890658561
"722",1.00714537754189
"723",0.306635564528406
"724",0.389255426898599
"725",0.692620805514744
"726",0.501118496731506
"727",0.712782485550269
"728",1.0074219161598
"729",2.38366714423522
"730",2.20038618068211
"731",2.14325378207024
"732",2.61165349693969
"733",2.20689514049503
"734",1.73652907363488
"735",1.46609674066945
"736",1.82263577673119
"737",1.73380556423093
"738",1.95821419298649
"739",0.750200905473903
"740",0.265859494274482
"741",0.416918240457308
"742",0.516153610418551
"743",0.653486127699725
"744",1.5984832819039
"745",0.569763783861417
"746",1.1754138221324
"747",1.70642867498333
"748",2.08845827885671
"749",2.54386653797235
"750",2.03030998376751
"751",1.93749045300297
"752",2.24953286851756
"753",1.84222730543464
"754",0.885961885316065
"755",1.71794959989842
"756",2.01016536307056
"757",2.50723526018672
"758",2.40664484119974
"759",2.58423377659405
"760",2.4043719437471
"761",2.22014965776587
"762",1.42149782761
"763",2.39283576609218
"764",2.17022546421736
"765",2.2345250838995
"766",1.75026573035764
"767",1.86469778165221
"768",1.42896467623883
"769",1.907806432785
"770",2.65415189355612
"771",2.57867534267018
"772",2.78466823138297
"773",3.7268990640901
"774",2.62276477082516
"775",2.85800564120058
"776",2.82222936654347
"777",2.28017612807453
"778",1.53067798677832
"779",3.49236853599548
"780",2.21965277424082
"781",2.18039304392179
"782",3.17891740802675
"783",2.57690248414408
"784",2.59113023436628
"785",3.3567382773594
"786",3.82491054934915
"787",5.15726672902703
"788",4.85563171646791
"789",3.44515853479505
"790",4.59443623691797
"791",4.8281921826303
"792",4.08846128590405
"793",3.62552284250385
"794",3.32290221359581
"795",3.36348181631416
"796",2.39448728736956
"797",1.34328019771841
"798",2.81504089824855
"799",3.76249472737312
"800",2.69009506613016
"801",3.09124112203484
"802",3.24618282772601
"803",3.756589198359
"804",2.27829095790163
"805",1.32766175562723
"806",1.42200753390673
"807",1.93268921892159
"808",2.21280771502992
"809",2.19291482426226
"810",4.31326036319137
"811",3.76013311771909
"812",4.82225904274033
"813",4.55750039950013
"814",4.81596589978784
"815",5.41400378146907
"816",6.06636173891835
"817",6.84863067954779
"818",6.99630811815383
"819",6.10307228390426
"820",5.3839536764659
"821",6.09748113609385
"822",5.41420392906992
"823",7.17119334050454
"824",6.21719339272007
"825",4.70855051208287
"826",5.38827143967152
"827",5.63582933238475
"828",7.02338182531297
"829",5.83917888541822
"830",6.24026747438009
"831",5.57907551906654
"832",7.60201717239805
"833",7.17527080061845
"834",7.71906190500791
"835",7.53864527370664
"836",6.71912520993501
"837",5.96716833487153
"838",5.04233062445186
"839",6.44983406446874
"840",6.40365425234428
"841",2.59837257591033
"842",6.28033336259425
"843",7.01585973845096
"844",6.95571004306199
"845",8.34921245382167
"846",9.19024633522611
"847",3.578357730633
"848",3.53183998674154
"849",3.12881154239178
"850",3.2593671284616
"851",6.42605333293497
"852",6.38113357975148
"853",5.29960504238261
"854",7.36366377332341
"855",7.69258391491079
"856",6.7343340282701
"857",6.84469379392453
"858",7.36502427196509
"859",7.41701641442254
"860",6.26721449541394
"861",6.83108525577001
"862",8.19004138605669
"863",8.24477814823738
"864",7.65809085780755
"865",7.60593820838898
"866",9.94963941307273
"867",8.86877160707721
"868",8.434614248625
"869",9.21925726927817
"870",9.31244939319324
"871",8.44959075035062
"872",8.86367194681894
"873",7.89843568624929
"874",8.85976129652932
"875",8.25920784621543
"876",7.4206861632457
"877",7.92012514303671
"878",8.37942746589892
"879",8.73347610425204
"880",9.80052328603153
"881",11.0845810014848
"882",11.1133808370307
"883",10.1964125926304
"884",12.0280084304139
"885",10.6990537160262
"886",7.25438555860892
"887",8.96445418804884
"888",7.33591589347459
"889",7.50907426777529
"890",8.23204630293883
"891",8.43027703602973
"892",7.79502495318651
"893",10.6806586532667
"894",10.8963235669537
"895",10.7196802726574
"896",11.8876095596794
"897",9.9916606609989
"898",10.8146596876532
"899",11.9162172579393
"900",12.550620239228
"901",10.7970264037195
"902",12.7548935085163
"903",10.4044424443506
"904",12.2960779081751
"905",13.2485249611735
"906",13.8228085714579
"907",14.2275596012175
"908",13.852080437541
"909",13.255750104594
"910",13.3246714286529
"911",13.3367887181044
"912",12.3535266932845
"913",11.0755787557364
"914",12.7073128215969
"915",13.7026912760735
"916",12.2494523893297
"917",10.5164810326695
"918",12.4208329150081
"919",12.1707545536757
"920",11.2546897476912
"921",12.8820669788122
"922",13.275768801868
"923",12.5684557014704
"924",12.6849517706037
"925",11.7063351373747
"926",11.440316115001
"927",12.1273413222842
"928",12.1843421427906
"929",12.1304740438424
"930",12.6620056805015
"931",13.6537632036209
"932",13.5995800405741
"933",13.7679937756062
"934",13.5128426408768
"935",13.4607376122475
"936",13.2837125331163
"937",13.9439648622274
"938",14.6436046510935
"939",12.3934195107222
"940",12.8669139795005
"941",14.5084436899424
"942",14.3238675159216
"943",11.9437213864923
"944",12.4319828084111
"945",12.5445801904798
"946",11.0959637999535
"947",8.06050194233656
"948",8.31106114923954
"949",7.46274916499853
"950",8.99672040596604
"951",8.00053852617741
"952",11.7355167400837
"953",10.4484924215078
"954",8.25728657871485
"955",7.99700113348663
"956",6.49570214271545
"957",7.75062723718584
"958",9.27175976982922
"959",10.3112011385709
"960",11.2580611437559
"961",10.744158859849
"962",10.4591040443629
"963",10.4666534525156
"964",11.0259646314383
"965",10.8398407262564
"966",11.0715209112316
"967",10.920538547188
"968",10.7752046477795
"969",11.0215483000875
"970",11.6534478634596
"971",8.80897773742676
"972",10.6688727244735
"973",9.95016493172385
"974",10.2465827824175
"975",10.4589037325978
"976",9.77862808331847
"977",11.1441437858343
"978",11.3806388840079
"979",10.7754591354728
"980",11.9708653664589
"981",10.7177385488152
"982",10.4892821520567
"983",10.7604664665461
"984",10.4482748046517
"985",7.23907081874087
"986",3.68146890871227
"987",3.38391724094748
"988",6.12359141450841
"989",5.91387219448574
"990",4.87106570549309
"991",5.24751247768523
"992",6.52637551449239
"993",8.28385172382463
"994",8.4348202392715
"995",7.92937076443806
"996",5.25605253133923
"997",5.35477092392975
"998",7.30876451912336
"999",8.77525941349566
"1000",8.52316841015592
"1001",7.43008097607337
"1002",7.19729944345309
"1003",7.44791822920321
"1004",7.17376297013834
"1005",4.97371545278467
"1006",4.08991365581751
"1007",5.59049570222152
"1008",5.33597899157321
"1009",5.08807923942804
"1010",6.3865182957612
"1011",5.46160531044938
"1012",5.08144578500884
"1013",5.26749100863701
"1014",5.20690477772849
"1015",4.95791409511585
"1016",4.58751991068828
"1017",4.83157740126655
"1018",5.82019486394711
"1019",6.20833817265928
"1020",6.53662494782358
"1021",4.57401859670877
"1022",4.74757879444864
"1023",3.98473827143549
"1024",1.75277777948184
"1025",4.2720934995939
"1026",3.95477657903219
"1027",2.44709747369168
"1028",4.50090376734734
"1029",4.24723377562827
"1030",4.2129788572574
"1031",4.24387651370838
"1032",4.0399183309963
"1033",4.24767938122153
"1034",3.37346659800038
"1035",2.64021187895909
"1036",1.9169528066786
"1037",3.21011401981115
"1038",3.07618739493657
"1039",2.98193185955286
"1040",3.22423706747592
"1041",2.70725875711534
"1042",2.66584480851889
"1043",2.22066728122532
"1044",2.89187698541791
"1045",4.87081196327694
"1046",3.31040637266822
"1047",2.83090289153624
"1048",1.38441427962738
"1049",2.30460527513176
"1050",2.5330982363224
"1051",2.62171556894085
"1052",2.53133481082041
"1053",2.54450449604541
"1054",2.29134086332284
"1055",3.39721382256597
"1056",3.17111756634666
"1057",3.25749175608158
"1058",2.41633222009521
"1059",2.32874889993807
"1060",3.06386871479452
"1061",2.7069872389012
"1062",2.4724549158162
"1063",2.4490881642967
"1064",3.01083266672795
"1065",3.77877971053123
"1066",2.29764556752518
"1067",2.05441887273453
"1068",2.48924651129229
"1069",3.0212893293261
"1070",2.351813994759
"1071",2.22081632120535
"1072",1.09158496337011
"1073",1.81403947997547
"1074",1.88347727163229
"1075",2.3397965601692
"1076",1.7962539862463
"1077",1.99285129044205
"1078",2.04570028037269
"1079",1.61066488585115
"1080",1.92283589688101
"1081",1.97103696489939
"1082",2.50912776641402
"1083",1.69273310120683
"1084",2.12073579374235
"1085",2.09079383045435
"1086",2.06836943162605
"1087",1.99880344614387
"1088",1.3765075276047
"1089",1.46358343910193
"1090",1.41560101990297
"1091",1.63135003225296
"1092",1.1443279358861
"1093",1.70313420242397
"1094",2.16935593987786
"1095",2.39480900492519
"1096",1.85307614022007
"1097",1.64997858516872
"1098",3.2916633560136
"1099",3.17153532862663
"1100",1.23129764817015
"1101",1.54128781966167
"1102",1.54695693929214
"1103",1.17964192965999
"1104",1.74942355892345
"1105",1.50532847389812
"1106",0.819738924265839
"1107",2.13671476774965
"1108",1.81257468356751
"1109",2.35988934924826
"1110",1.9791167832911
"1111",2.67611271063273
"1112",2.07256267731078
"1113",2.3831564012001
"1114",3.00154691095231
"1115",3.36556339103729
"1116",2.77976602224633
"1117",3.13412274183705
"1118",1.62730537479743
"1119",2.63969080233946
"1120",2.57516680740926
"1121",1.06786236545304
"1122",0.445898154102324
"1123",0.163208494242281
"1124",2.49738766468479
"1125",1.32913799032569
"1126",1.24453289242461
"1127",2.1689462290518
"1128",2.34989728851942
"1129",2.69696210782917
"1130",3.44320548709016
"1131",3.35366512319248
"1132",4.31817163702101
"1133",2.2237539633608
"1134",3.41355123434216
"1135",3.45394364264561
"1136",2.4246911986242
"1137",3.37828686038847
"1138",4.19822721988079
"1139",4.2587401150167
"1140",3.35949557432905
"1141",4.54002157872776
"1142",5.15471595674753
"1143",3.91777080951957
"1144",3.86929906182384
"1145",5.353221916724
"1146",3.38048360780318
"1147",3.54839878076105
"1148",3.28630634864559
"1149",3.69682092277362
"1150",4.3836316188029
"1151",4.94080518838018
"1152",3.8453289944143
"1153",4.30513870568946
"1154",6.08717997278087
"1155",5.14801002182066
"1156",4.67301823831091
"1157",5.77854039810598
"1158",4.38206824426539
"1159",6.22679998416454
"1160",5.16198579644784
"1161",4.59370009791106
"1162",2.90232068550307
"1163",1.65227687014034
"1164",4.16269230396487
"1165",4.06859358396322
"1166",3.66720712532289
"1167",2.22574717611074
"1168",1.58154375597835
"1169",4.51045388386119
"1170",3.29229325491935
"1171",4.08019253295497
"1172",2.80110826470889
"1173",3.18426099777222
"1174",3.94802906988189
"1175",4.36431067660451
"1176",4.36385614392348
"1177",5.76161777951056
"1178",4.72878217672463
"1179",4.17201161761303
"1180",5.38832671256736
"1181",5.32107951733051
"1182",2.56133473969996
"1183",2.98144731013104
"1184",3.92979797687381
"1185",4.32339057043195
"1186",5.70489476070739
"1187",5.67778869095608
"1188",5.28953829642385
"1189",5.9109279659763
"1190",5.83343737586183
"1191",8.21084463881445
"1192",6.25955049214885
"1193",5.57449314799975
"1194",7.99398740381002
"1195",6.44145313478075
"1196",7.41590379520785
"1197",6.09743278489099
"1198",6.62052856162423
"1199",4.26447491390631
"1200",5.18065891830134
"1201",8.12425294220447
"1202",6.46381473685906
"1203",6.53734888560954
"1204",6.51109190312854
"1205",6.41978125866037
"1206",7.6443825289025
"1207",7.8458643088676
"1208",7.35401992542669
"1209",5.69242003974505
"1210",3.78589774250984
"1211",3.22736742306501
"1212",4.13289252736373
"1213",6.493810654548
"1214",6.50671425513923
"1215",6.05028806778602
"1216",6.18838531987742
"1217",6.57106109997665
"1218",6.02328125
"1219",6.66512873349711
"1220",7.66062139204005
"1221",7.15678480173228
"1222",7.42291276653865
"1223",8.34234452723526
"1224",8.09788636237849
"1225",8.37886317541357
"1226",8.10584733575583
"1227",6.76040750581771
"1228",7.6433476992324
"1229",7.36329512465745
"1230",8.40768191071227
"1231",8.57737786002457
"1232",8.59502684875391
"1233",8.23860565274954
"1234",7.71769374777563
"1235",7.37515004913323
"1236",8.447653762009
"1237",8.06870931526355
"1238",7.85573573551897
"1239",7.89236384427175
"1240",7.91302158301929
"1241",5.71750961856917
"1242",7.14621194044594
"1243",5.32631511081127
"1244",5.14099010983482
"1245",6.29936195425689
"1246",8.32465150660253
"1247",6.39581544688903
"1248",8.67250701207668
