,0
0,1.0514957651647987
1,0.6633951329328868
2,0.6341559302438364
3,0.4022056301353364
4,1.0061298458366559
5,0.8162826111122053
6,1.0629781308317823
7,0.9111642699180247
8,0.7598976002647054
9,0.5697399300648724
10,0.5871006151642271
11,0.11906601611449982
12,1.542616203988009
13,1.046823770016591
14,1.4076214190017151
15,0.054676435027171726
16,0.5045423906781159
17,-0.3676570497770385
18,0.9530757638621049
19,1.9576594250761352
20,3.1439203309389403
21,3.2307433071023577
22,2.4896650253165493
23,0.9967992276028131
24,0.6295637408252426
25,0.7812957898487946
26,1.8350130587801983
27,1.4057718531905117
28,0.8426095677815302
29,1.1994710696026045
30,0.9153468235062046
31,1.059139422951171
32,0.31425792091450067
33,1.0910259979445611
34,1.3089107550601642
35,0.977571174806181
36,0.35662808432882265
37,0.7267955141569659
38,0.7073470298319637
39,0.8994002060121881
40,0.3016002520728632
41,-0.08281138517605188
42,0.9734597144249294
43,1.1526988536171134
44,1.336409342066594
45,2.471496442688643
46,2.993862172626719
47,1.5775232970410464
48,1.0470015392876326
49,1.2919680286827409
50,1.835915521377631
51,2.2824337213224144
52,3.1865926567602862
53,3.543958885776953
54,2.6942318192393904
55,3.5423386687583918
56,3.2136333677959295
57,4.405026633235714
58,3.047478035957153
59,3.2216481350371806
60,3.4259317473862416
61,3.3889138818738838
62,4.889026533508179
63,3.99143863610011
64,4.400007152282936
65,5.264278711622809
66,4.639195615415609
67,4.41637851252002
68,4.472829629490104
69,5.005531391660785
70,5.665728886906361
71,6.191218320541654
72,5.362539671107234
73,2.128544464213203
74,2.6070383322254127
75,3.8417941150065436
76,4.772458708050366
77,3.5330023835168896
78,4.414787121349222
79,3.741197269314268
80,5.88352005393378
81,6.2334871450249025
82,6.185936331646802
83,5.0392103698092745
84,5.041902010364705
85,5.310792951673573
86,5.171645323039099
87,6.796920307935468
88,6.398373855248792
89,5.236045093684248
90,5.484965271926462
91,5.259042344674007
92,1.8682931079137215
93,4.512085016721821
94,5.458237942519339
95,5.824762483545857
96,7.125644160839087
97,6.678987844806754
98,5.69184633667108
99,5.528381323061732
100,8.03817181065928
101,6.886457015978818
102,6.424255360269501
103,6.511471552989322
104,7.007589568657211
105,7.252909620199827
106,6.110260888005189
107,5.6304787327440415
108,6.483976833127339
109,5.011542755090608
110,6.473087310914336
111,5.893059171163667
112,5.810193908297485
113,7.244927687853621
114,7.812642742008653
115,5.5909949920463315
116,2.302975048991728
117,3.3900049401403223
118,6.232971895590652
119,6.50190287970579
120,5.693946991080765
121,4.7548851417306315
122,3.8114271767387566
123,4.017770469340743
124,6.379998021029715
125,7.939864072031627
126,8.508838197824602
127,8.44782559896881
128,8.38920680860447
129,6.571977780043737
130,5.85544769906876
131,6.780041946296589
132,7.703378517919414
133,9.014819484011612
134,8.801757502158134
135,9.025046038535205
136,8.31683031386192
137,8.509417218670524
138,8.14749291400626
139,7.322639420806734
140,4.27136995648129
141,4.870843981007204
142,7.693084524531032
143,7.809510577538666
144,5.411157278576866
145,7.706339056750911
146,7.588977853202128
