,0
0,0.046875
1,0.0032497048377990723
2,0.003591872751712799
3,0.17374215624295175
4,2.247961103916168
5,0.8300604820251465
6,0.33451981097459793
7,0.0
8,0.0003281831741333008
9,1.0892320405691862
10,0.34983842819929123
11,0.028905539074912667
12,0.16011732816696167
13,0.014899134635925293
14,0.034597906516864896
15,0.12198609113693237
16,0.052878737449645996
17,24.1954408288002
18,1.796875
19,0.05890655121766031
20,0.0007909201085567474
21,0.019303999841213226
22,0.8529466837644577
23,0.17278036219067872
24,8.634265914559364
25,1.8326740562915802
26,0.7617348916828632
27,0.0012283287942409515
28,1.7644758820533752
29,0.692334771156311
30,0.00752398744225502
31,0.003994788974523544
32,0.0037868618965148926
33,0.03642076253890991
34,0.19588646292686462
35,8.22428759559989
36,10.6015625
37,1.2656070180237293
38,0.0018880963325500488
39,0.00022166967391967773
40,0.0015331394970417023
41,0.01070116343908012
42,0.002555757761001587
43,0.013134886743500829
44,0.0046141743659973145
45,0.41804393380880356
46,0.511824905872345
47,0.35494160652160645
48,0.006085813045501709
49,0.0003056526184082031
50,0.5730744041502476
51,0.01033252477645874
52,0.015625
53,0.0
54,0.5206908322870731
55,0.002316117286682129
56,0.0
57,0.01764702796936035
58,0.029862046241760254
59,4.407291233539581
60,4.390625
61,11.102130088955164
62,0.009175109211355448
63,0.008762240409851074
64,0.004986166954040527
65,0.013004124164581299
66,0.009197074687108397
67,0.005445919465273619
68,0.045964352786540985
69,0.004259195178747177
70,0.007371008396148682
71,0.009456682717427611
72,0.0023840665817260742
73,0.4384796619415283
74,1.728117823600769
75,4.245495617389679
76,14.355330288410187
77,4.696601748466492
78,1.38341623544693
79,1.9089553356170654
80,26.8671875
81,0.4625904679269297
82,0.017825949238613248
83,0.0
84,0.006051547825336456
85,0.07921840203925967
86,0.10123339667916298
87,0.28339463472366333
88,0.05509672313928604
89,0.08846426010131836
90,5.894195798784494
91,0.03241240978240967
92,2.432847559452057
93,0.10664242506027222
94,0.004807889461517334
95,0.002975761890411377
96,0.011803869158029556
97,0.010692358016967773
98,0.6931313872337341
99,26.374994814395905
100,19.567819595336914
101,0.0
102,4.546875
