"","etp_ds2"
"1",1.68299066727874
"2",2.1841946305032
"3",1.17513850029277
"4",0.0455321974509444
"5",0.716235939763279
"6",1.77277083489003
"7",1.21834594137647
"8",1.03040769274116
"9",0.332169796797058
"10",1.65352676954628
"11",2.63374263883728
"12",2.45131122092832
"13",2.47799816983296
"14",2.37375668819884
"15",1.73106617361993
"16",2.31604086616302
"17",2.07100319123887
"18",2.14434070813106
"19",1.87468754640982
"20",1.09536005515457
"21",0.920035743567659
"22",-1.04877390842708
"23",1.76076876792233
"24",2.18119411376127
"25",3.79629579217866
"26",2.89214008061235
"27",2.37975772168269
"28",4.181868076882
"29",2.70091387077412
"30",2.62345515286497
"31",2.15154194831168
"32",1.36972853615709
"33",1.19754865389507
"34",0.83752823692843
"35",0.650290035010057
"36",0.348198319051868
"37",-1.85139007443865
"38",-1.85139007443865
"39",-0.102477546976377
"40",2.06518720884266
"41",3.45315181414207
"42",5.11474572888398
"43",3.24030355698205
"44",4.48718043656207
"45",3.74027468741577
"46",5.23530394547187
"47",4.57308094839653
"48",4.09256454342591
"49",3.99932143280846
"50",4.14391621935216
"51",4.36010131285342
"52",4.99862644304696
"53",5.22901873378922
"54",6.65375837452765
"55",5.26896911054708
"56",4.979770807999
"57",3.15176936686334
"58",4.32413418899944
"59",4.80886542699486
"60",3.11395625305961
"61",3.07885393220073
"62",4.38681531098777
"63",4.78871397429018
"64",4.92382510748027
"65",5.59730094569063
"66",3.681572477295
"67",4.67963089281837
"68",3.43031030031304
"69",2.1429314491613
"70",5.07988985790245
"71",6.63924286353079
"72",6.33477679435946
"73",5.51574753430546
"74",5.99007770890477
"75",4.40545609073296
"76",5.32304847368962
"77",4.17788323801051
"78",6.04817480577726
"79",5.61710677416989
"80",5.61215531705008
"81",5.05555328434623
"82",5.87505719388449
"83",5.68933979568248
"84",6.7984661905209
"85",5.67613591002964
"86",3.03069858452567
"87",0.87691182480092
"88",3.11924228831529
"89",4.37097064820437
"90",5.68273785285606
"91",5.99535926316591
"92",5.66330949540532
"93",7.97407747645158
"94",7.0250423963386
"95",6.74373002777881
