0,1.0,-3.122423587e-06,0.0,0.0,-3.122423587e-06,-3.615934472e-06,3.528639335e-07,-3.263070538e-06,1.406469511e-07,0.04405201802,4.504416112,4.529178709e-09,-3.47762744e-06,-2.259380905e-05,0.0,0.0,0.0,-2.259380905e-05,-9.835486405e-05
1,2.0,-3.122444104e-06,0.0,0.0,-3.122444104e-06,-3.630653388e-06,3.968071792e-07,-3.233846209e-06,1.114021053e-07,0.0350525542,3.567785415,4.528926976e-09,-3.521733183e-06,-2.259380905e-05,0.0,0.0,0.0,-2.259380905e-05,-9.835369726e-05
2,3.5,-3.122477939e-06,0.0,0.0,-3.122477939e-06,-3.640737415e-06,4.341001156e-07,-3.206637299e-06,8.415935998e-08,0.02659435223,2.695274766,4.528549604e-09,-3.559180362e-06,-2.259380905e-05,0.0,0.0,0.0,-2.259380905e-05,-9.835194709e-05
3,5.75,-3.122534704e-06,0.0,0.0,-3.122534704e-06,-3.625277127e-06,4.822638786e-07,-3.143013248e-06,2.047854406e-08,0.006536872503,0.6558307914,4.527566378e-09,-3.606909557e-06,-2.259380905e-05,0.0,0.0,0.0,-2.259380905e-05,-9.834932182e-05
4,9.125,-3.122627276e-06,0.0,0.0,-3.122627276e-06,-3.650638069e-06,5.225903106e-07,-3.128047759e-06,5.420482736e-09,0.001734367154,0.1735872475,4.526093545e-09,-3.647320398e-06,-2.259380905e-05,0.0,0.0,0.0,-2.259380905e-05,-9.834538393e-05
5,14.1875,-3.122772476e-06,-3.176373552e-20,0.0,-3.122772476e-06,-3.665886063e-06,5.464089546e-07,-3.119477108e-06,-3.295367541e-09,0.001055826909,0.1055269818,4.524825793e-09,-3.672148482e-06,-2.259380905e-05,0.0,0.0,0.0,-2.259380905e-05,-9.833947708e-05
6,21.78125,-3.123003674e-06,0.0,0.0,-3.123003674e-06,-3.685111895e-06,5.783341229e-07,-3.106777772e-06,-1.622590233e-08,0.005209140151,0.5195607826,4.521527637e-09,-3.703424462e-06,-2.259380905e-05,0.0,0.0,0.0,-2.259380905e-05,-9.833061682e-05
7,33.171875,-3.123365875e-06,0.0,0.0,-3.123365875e-06,-3.700390021e-06,6.036595555e-07,-3.096730466e-06,-2.663540893e-08,0.008564307517,0.8527790208,4.516602813e-09,-3.729100311e-06,-2.259380905e-05,0.0,0.0,0.0,-2.259380905e-05,-9.831732642e-05
8,50.2578125,-3.123920997e-06,-1.588186776e-20,0.0,-3.123920997e-06,-3.678259242e-06,6.179628084e-07,-3.060296434e-06,-6.36245628e-08,0.02057643138,2.03668924,4.512389397e-09,-3.745089709e-06,-2.259380905e-05,0.0,0.0,0.0,-2.259380905e-05,-9.829739083e-05
9,75.88671875,-3.124771625e-06,1.588186776e-20,0.0,-3.124771625e-06,-3.680546226e-06,6.322488465e-07,-3.04829738e-06,-7.647424473e-08,0.02477673412,2.447354684,4.506131602e-09,-3.760278802e-06,-2.259380905e-05,0.0,0.0,0.0,-2.259380905e-05,-9.826748744e-05
