"","etp_ds3"
"1011",5.34604441043634
"1012",5.04599649270048
"1013",5.25036317897735
"1014",5.20778252623382
"1015",4.86226199845675
"1016",4.61549995939576
"1017",4.80542951341126
"1018",5.7775223945606
"1019",6.10959781286844
"1020",6.44594407575818
"1021",4.63374881057156
"1022",4.76063687870703
"1023",3.85049738348794
"1024",1.34761377163545
"1025",4.21697725357134
"1026",3.82932334881485
"1027",2.22838920632621
"1028",4.41417850693473
"1029",4.17108676017337
"1030",4.13687016421875
"1031",4.15740012179152
"1032",4.06787340484672
"1033",4.14371348340967
"1034",3.13456990441857
"1035",2.27347460334877
"1036",1.95736822587688
"1037",3.16886197361338
"1038",2.97075914669775
"1039",2.90271789562754
"1040",3.20459798223593
"1041",2.64487736525624
"1042",2.63755794180343
"1043",2.16686639048179
"1044",2.8630248877714
"1045",5.01292612940108
"1046",3.28094961511624
"1047",2.67913035344064
"1048",1.34976996842939
"1049",2.22810078276675
"1050",2.48901670114343
"1051",2.58402568792306
"1052",2.47437785423781
"1053",2.57426645665265
"1054",2.18313177593248
"1055",3.37647526708077
"1056",3.10987603167014
"1057",3.16520226188698
"1058",2.28665617038924
"1059",2.24273962967237
"1060",2.95349870237243
"1061",2.63023851835062
"1062",2.39128087033237
"1063",2.30445241564705
"1064",2.87278411904182
"1065",3.70748542887614
"1066",2.29436561126155
"1067",2.03059328867087
"1068",2.43880108413436
"1069",3.07404655967333
"1070",2.29724079046393
"1071",2.28117361256825
"1072",1.10539444698068
"1073",1.82520401670747
"1074",1.87774650722951
"1075",2.22627943485546
"1076",1.76141852852008
"1077",1.89488483031824
"1078",1.99500871783663
"1079",1.54332370274805
"1080",1.87007936268981
"1081",1.91309429860002
"1082",2.38458341917508
"1083",1.52460684990114
"1084",2.05489999395554
"1085",2.05895907047656
"1086",1.98698720947367
"1087",2.06437117250458
"1088",1.34876991005325
"1089",1.42751859653308
"1090",1.38716200881452
"1091",1.53565655820835
"1092",1.12839588059977
"1093",1.62089716514968
"1094",2.12245331270801
"1095",2.36979678327709
"1096",1.84053830578687
"1097",1.67681785276171
"1098",3.26537919939532
"1099",3.24732565934275
"1100",1.22320522756692
"1101",1.56628685056228
"1102",1.53137046739467
"1103",1.03634626087313
"1104",1.84021150818694
"1105",1.72478470344445
"1106",0.738655935995671
"1107",2.1049002192963
"1108",1.66915877516365
"1109",2.38564432301762
"1110",2.00199825909651
"1111",2.62143742318885
"1112",2.03619378790195
"1113",2.39184530883766
"1114",3.00258916718632
"1115",3.26702043030919
"1116",2.78619769834237
"1117",3.05814000647106
"1118",1.78431311412044
"1119",2.61377834559079
"1120",2.41734553189943
"1121",1.19448368657421
"1122",0.487933778153363
"1123",0.407513463373754
"1124",2.5930537826784
"1125",1.33254982362861
"1126",1.20597230297129
"1127",2.12021837449241
"1128",2.20923460608877
"1129",2.74691960995213
"1130",3.4761715826174
"1131",3.37375661974124
"1132",4.26289493567595
"1133",2.18005118745421
"1134",3.51947410832921
"1135",3.43771852706446
"1136",2.41947719401308
"1137",3.48855320855491
"1138",4.30023880390533
"1139",4.31170949593458
"1140",3.37925956460236
"1141",4.48177241793898
"1142",5.0737366642586
"1143",3.95544737162289
"1144",3.89775304826258
"1145",5.27695746997342
"1146",3.42356809742159
