 Title = "Transient water balance summary"
VARIABLES ="Time","CritDepth_1","Rain_2","PotET_3","NET1 Sources/Sinks","PM","Overland","NET2 Accumulation","ERROR (NET1-NET2)","Error rel","Error percent","Infilt","Exfilt","Canopy_evap","Surf_evap","PM_evap","PM_trans","Tot_ET","Delta_Stor-Int",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
 zone t="LW"
  3.882390137E+002 -3.706681728E-006  9.293440502E-005  0.000000000E+000  8.922772329E-005  4.562301607E-006  8.475050784E-005  8.931280945E-005 -8.508616235E-008  9.531299257E-004  9.155507300E-002  8.740034280E-006 -4.250701037E-006 -2.344657863E-005  0.000000000E+000  0.000000000E+000  0.000000000E+000 -2.344657863E-005  1.604531554E-009
  5.828585205E+002 -3.847148360E-006  9.271275450E-005  0.000000000E+000  8.886560614E-005  1.566607809E-005  7.327753720E-005  8.894361528E-005 -7.800914566E-008  8.774476941E-004  8.414068386E-002  1.983122313E-005 -4.253230972E-006 -2.344657863E-005  0.000000000E+000  0.000000000E+000  0.000000000E+000 -2.344657863E-005  1.604531554E-009
  8.747877808E+002 -4.053864736E-006  9.238027872E-005  0.000000000E+000  8.832641399E-005  2.880183489E-005  5.963038482E-005  8.843221971E-005 -1.058057276E-007  1.197177477E-003  1.145328084E-001  3.293787631E-005 -4.253780981E-006 -2.344657863E-005  0.000000000E+000  0.000000000E+000  0.000000000E+000 -2.344657863E-005  1.604531554E-009
  1.312681671E+003 -4.353579922E-006  9.188156506E-005  0.000000000E+000  8.752798513E-005  4.159916049E-005  4.597698836E-005  8.757614885E-005 -4.816371486E-008  5.501151088E-004  5.241934531E-002  4.580334086E-005 -4.253260022E-006 -2.344657863E-005  0.000000000E+000  0.000000000E+000  0.000000000E+000 -2.344657863E-005  1.604531554E-009
  1.969522507E+003 -4.776589424E-006  9.113349623E-005  0.000000000E+000  8.635690681E-005  5.266866144E-005  3.378822017E-005  8.645688161E-005 -9.997480604E-008  1.157023487E-003  1.097014931E-001  5.681169896E-005 -4.251023658E-006 -2.344657863E-005  0.000000000E+000  0.000000000E+000  0.000000000E+000 -2.344657863E-005  1.606205078E-009
  2.954783760E+003 -5.346606537E-006  9.001139529E-005  0.000000000E+000  8.466478876E-005  6.082676011E-005  2.387601846E-005  8.470277857E-005 -3.798981590E-008  4.486079182E-004  4.220556272E-002  6.503204346E-005 -4.248391001E-006 -2.344657863E-005  0.000000000E+000  0.000000000E+000  0.000000000E+000 -2.344657863E-005  1.611015878E-009
  4.432675640E+003 -6.061378887E-006  8.832824081E-005  0.000000000E+000  8.226686193E-005  6.562351808E-005  1.664065950E-005  8.226417758E-005  2.684345257E-009  3.263025950E-005  3.039056629E-003  6.987226199E-005 -4.246652296E-006 -2.344657863E-005  0.000000000E+000  0.000000000E+000  0.000000000E+000 -2.344657863E-005  1.615158358E-009
  6.649513460E+003 -6.879939774E-006  8.580350851E-005  0.000000000E+000  7.892356874E-005  6.688295635E-005  1.201342315E-005  7.889637950E-005  2.718923980E-008  3.445602423E-004  3.168779490E-002  7.115677881E-005 -4.246692401E-006 -2.344657863E-005  0.000000000E+000  0.000000000E+000  0.000000000E+000 -2.344657863E-005  1.620789417E-009
  9.974770190E+003 -7.752975074E-006  8.201640780E-005  0.000000000E+000  7.426343272E-005  6.457233111E-005  9.662165210E-006  7.423449632E-005  2.893640490E-008  3.897213259E-004  3.528123906E-002  6.885246062E-005 -4.251262717E-006 -2.344657863E-005  0.000000000E+000  0.000000000E+000  0.000000000E+000 -2.344657863E-005  1.626976585E-009
  1.496265529E+004 -8.669994462E-006  7.633576016E-005  0.000000000E+000  6.766576570E-005  5.839054344E-005  9.227932751E-006  6.761847619E-005  4.728950304E-008  6.991132505E-004  6.194934451E-002  6.269956458E-005 -4.261648649E-006 -2.344657863E-005  0.000000000E+000  0.000000000E+000  0.000000000E+000 -2.344657863E-005  1.639688168E-009
