,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,17.557553618253344,18.59548216429909,19.51584337865603,20.233279348784958,20.725637257424875,20.922057095685535,20.813451267402733,20.473764473352343,19.943075907252396,19.12460972614059,18.174008626420825,17.15077064698408,16.106652927718205,15.07211298544314,14.037390553585027,13.015552784602601,12.041675920609261,0.0
2,0.0,18.561493334031177,19.805654373207897,20.943875008748908,21.89031642085055,22.5861574507021,22.940778664911324,22.907050681832512,22.580560672119173,22.007833043134326,21.1081680220133,20.042167587442272,18.88212588425223,17.69557791811822,16.517151733959437,15.338261920647094,14.172935379453095,13.057786849333395,0.0
3,0.0,19.39965536644822,20.86916195653799,22.24799815785335,23.453650500589905,24.409887118545367,24.982780711827022,25.093521064393276,24.81736918146991,24.22224561577668,23.235971363161912,22.041065588545116,20.726789756247378,19.37434591617424,18.033190587575767,16.69150663928212,15.366804962293443,14.099955875447165,0.0
4,0.0,20.021280723096485,21.7111083223061,23.353858646595445,24.854690953717537,26.13864303153489,27.01946138063295,27.371411951705547,27.219352681261196,26.62378330874095,25.54635996579482,24.201877207869643,22.707250436421628,21.15544285455928,19.61798590456607,18.08919319952244,16.582695558577107,15.146702625046798,0.0
5,0.0,20.39749049938877,22.28923035815388,24.19000143367868,26.014393805350288,27.676265284673576,28.984226637645964,29.71109390246645,29.81119082096975,29.262983373231013,28.08429006758906,26.545726343617694,24.81930720094771,23.02765454404442,21.249850763152363,19.504437818559325,17.799086537778614,16.177290431247226,0.0
6,0.0,20.521731252132888,22.57941640144636,24.705619485528196,26.84613893409232,28.927762002903687,30.74360991802541,32.028841150682695,32.572890499069366,32.21114604257034,30.911808484173967,29.069994004347308,27.01773127634289,24.917817199629578,22.864298017834564,20.882316731779028,18.96977043986367,17.162559788583454,0.0
7,0.0,20.397455334256662,22.561438668218823,24.85861272543015,27.2473260063876,29.70226245375037,32.05564371993967,34.06105740825882,35.354867281081084,35.432791368586955,33.9737371113114,31.68199476925033,29.170692603268133,26.701676601850213,24.360945630438156,22.145271075362576,20.038321249566426,18.066747516691304,0.0
8,0.0,20.05054145282641,22.254043402989986,24.63151712268261,27.162194378755043,29.849889676785995,32.6457380079518,35.361704065942945,37.6531628400821,38.34544851725387,36.851414172634,34.00487293533549,31.038697569004686,28.230410177117527,25.628664863562157,23.219489440699164,20.955872836754825,18.852956645604404,0.0
9,0.0,19.47341407503693,21.64814488329398,24.003528402376215,26.529826755852636,29.265530980135548,32.214416508050235,35.3495444227124,38.24001549283865,39.6887576659335,38.24001549283865,35.3495444227124,32.214416508050235,29.265530980135548,26.529826755852636,24.003528402376215,21.64814488329398,19.47341407503693,0.0
10,0.0,18.852956645604404,20.955872836754825,23.219489440699164,25.628664863562157,28.230410177117527,31.038697569004686,34.00487293533549,36.851414172634,38.34544851725387,37.6531628400821,35.361704065942945,32.6457380079518,29.849889676785995,27.162194378755043,24.63151712268261,22.254043402989986,20.05054145282641,0.0
11,0.0,18.066747516691304,20.038321249566426,22.145271075362576,24.360945630438156,26.701676601850213,29.170692603268133,31.68199476925033,33.9737371113114,35.432791368586955,35.354867281081084,34.06105740825882,32.05564371993967,29.70226245375037,27.2473260063876,24.85861272543015,22.561438668218823,20.397455334256662,0.0
12,0.0,17.162559788583454,18.96977043986367,20.882316731779028,22.864298017834564,24.917817199629578,27.01773127634289,29.069994004347308,30.911808484173967,32.21114604257034,32.572890499069366,32.028841150682695,30.74360991802541,28.927762002903687,26.84613893409232,24.705619485528196,22.57941640144636,20.521731252132888,0.0
13,0.0,16.177290431247226,17.799086537778614,19.504437818559325,21.249850763152363,23.02765454404442,24.81930720094771,26.545726343617694,28.08429006758906,29.262983373231013,29.81119082096975,29.71109390246645,28.984226637645964,27.676265284673576,26.014393805350288,24.19000143367868,22.28923035815388,20.39749049938877,0.0
14,0.0,15.146702625046798,16.582695558577107,18.08919319952244,19.61798590456607,21.15544285455928,22.707250436421628,24.201877207869643,25.54635996579482,26.62378330874095,27.219352681261196,27.371411951705547,27.01946138063295,26.13864303153489,24.854690953717537,23.353858646595445,21.7111083223061,20.021280723096485,0.0
15,0.0,14.099955875447165,15.366804962293443,16.69150663928212,18.033190587575767,19.37434591617424,20.726789756247378,22.041065588545116,23.235971363161912,24.22224561577668,24.81736918146991,25.093521064393276,24.982780711827022,24.409887118545367,23.453650500589905,22.24799815785335,20.86916195653799,19.39965536644822,0.0
16,0.0,13.057786849333395,14.172935379453095,15.338261920647094,16.517151733959437,17.69557791811822,18.88212588425223,20.042167587442272,21.1081680220133,22.007833043134326,22.580560672119173,22.907050681832512,22.940778664911324,22.5861574507021,21.89031642085055,20.943875008748908,19.805654373207897,18.561493334031177,0.0
17,0.0,12.041675920609261,13.015552784602601,14.037390553585027,15.07211298544314,16.106652927718205,17.15077064698408,18.174008626420825,19.12460972614059,19.943075907252396,20.473764473352343,20.813451267402733,20.922057095685535,20.725637257424875,20.233279348784958,19.51584337865603,18.59548216429909,17.557553618253344,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
