,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,9.651592090859573,9.801022667511186,9.93081788601456,10.047163217454289,10.139362500163793,10.19556908015748,10.224139031307992,10.22530242844014,10.186374837614649,10.25660299916415,10.302268511100442,10.317034507028115,10.297747113403702,10.258367220532117,10.197902755561728,10.118229714829663,10.025890548011533,0.0
2,0.0,9.728240558003732,9.87924367992247,10.009686113380008,10.133507926173861,10.226627617526832,10.285434225163767,10.314396247553011,10.314495449375537,10.280084370956658,10.347701836530948,10.386543834857113,10.396781511432488,10.374445518656623,10.327535770584026,10.257498831568881,10.172324163991254,10.072493800617673,0.0
3,0.0,9.818146529229407,9.977138599875449,10.112575854227524,10.235498489391432,10.337000129508805,10.398143647194347,10.425642508787456,10.424469679048793,10.389322254660648,10.45554950158593,10.485106892707377,10.486390980746965,10.459075935917614,10.403370544102376,10.321339415705253,10.23126683954484,10.118008292123346,0.0
4,0.0,9.930047249976639,10.090713930335232,10.234644164428682,10.361680309033492,10.467189896410254,10.535215944293014,10.56610635053794,10.567435072381233,10.52385400692908,10.583598321817863,10.604429271059836,10.594068460941621,10.553158925299664,10.488615524183801,10.395917855785047,10.291644915621976,10.169485019815223,0.0
5,0.0,10.040173415236007,10.201591918684224,10.351433584276075,10.483567425528605,10.589067718663486,10.667146690127284,10.700499954102684,10.6988583135492,10.652756806731837,10.705116741131492,10.717578422727794,10.695368126500329,10.644999482069643,10.566989294586092,10.463865795188449,10.34928901814499,10.219478839278041,0.0
6,0.0,10.13094344093177,10.292971339698514,10.443565924105283,10.57982757439586,10.689832003699324,10.771962395592107,10.817906922456931,10.812116898728402,10.767215935276012,10.812028261448932,10.814967937790264,10.783033590695752,10.721733834417755,10.628443801400051,10.518371865459779,10.395664887149492,10.252637366154982,0.0
7,0.0,10.19724748458414,10.358981293839811,10.505888666447706,10.645329831791202,10.766752776803932,10.848437775649673,10.900195604270388,10.914614421057651,10.865551051093984,10.90234092800016,10.898746561497472,10.851654897637966,10.774938624664408,10.678670410915696,10.555149424610635,10.422131377889954,10.273734184433604,0.0
8,0.0,10.245078838033038,10.402724069487833,10.547784245045147,10.691446419745875,10.809819639709614,10.9006017802961,10.962588552001607,10.993907183238337,10.954522518800712,10.989104839817218,10.959653838451999,10.897739072006784,10.814395724778084,10.701804248349507,10.569735275783096,10.433352759314305,10.276278789521685,0.0
9,0.0,10.26765608936663,10.425003099909038,10.571073526021173,10.706752232732807,10.825926074262238,10.922832609284326,10.984385385062648,11.020889705354252,11.050548190865047,11.020889705354252,10.984385385062648,10.922832609284326,10.825926074262238,10.706752232732807,10.571073526021173,10.425003099909038,10.26765608936663,0.0
10,0.0,10.276278789521685,10.433352759314305,10.569735275783096,10.701804248349507,10.814395724778084,10.897739072006784,10.959653838451999,10.989104839817218,10.954522518800712,10.993907183238337,10.962588552001607,10.9006017802961,10.809819639709614,10.691446419745875,10.547784245045147,10.402724069487833,10.245078838033038,0.0
11,0.0,10.273734184433604,10.422131377889954,10.555149424610635,10.678670410915696,10.774938624664408,10.851654897637966,10.898746561497472,10.90234092800016,10.865551051093984,10.914614421057651,10.900195604270388,10.848437775649673,10.766752776803932,10.645329831791202,10.505888666447706,10.358981293839811,10.19724748458414,0.0
12,0.0,10.252637366154982,10.395664887149492,10.518371865459779,10.628443801400051,10.721733834417755,10.783033590695752,10.814967937790264,10.812028261448932,10.767215935276012,10.812116898728402,10.817906922456931,10.771962395592107,10.689832003699324,10.57982757439586,10.443565924105283,10.292971339698514,10.13094344093177,0.0
13,0.0,10.219478839278041,10.34928901814499,10.463865795188449,10.566989294586092,10.644999482069643,10.695368126500329,10.717578422727794,10.705116741131492,10.652756806731837,10.6988583135492,10.700499954102684,10.667146690127284,10.589067718663486,10.483567425528605,10.351433584276075,10.201591918684224,10.040173415236007,0.0
14,0.0,10.169485019815223,10.291644915621976,10.395917855785047,10.488615524183801,10.553158925299664,10.594068460941621,10.604429271059836,10.583598321817863,10.52385400692908,10.567435072381233,10.56610635053794,10.535215944293014,10.467189896410254,10.361680309033492,10.234644164428682,10.090713930335232,9.930047249976639,0.0
15,0.0,10.118008292123346,10.23126683954484,10.321339415705253,10.403370544102376,10.459075935917614,10.486390980746965,10.485106892707377,10.45554950158593,10.389322254660648,10.424469679048793,10.425642508787456,10.398143647194347,10.337000129508805,10.235498489391432,10.112575854227524,9.977138599875449,9.818146529229407,0.0
16,0.0,10.072493800617673,10.172324163991254,10.257498831568881,10.327535770584026,10.374445518656623,10.396781511432488,10.386543834857113,10.347701836530948,10.280084370956658,10.314495449375537,10.314396247553011,10.285434225163767,10.226627617526832,10.133507926173861,10.009686113380008,9.87924367992247,9.728240558003732,0.0
17,0.0,10.025890548011533,10.118229714829663,10.197902755561728,10.258367220532117,10.297747113403702,10.317034507028115,10.302268511100442,10.25660299916415,10.186374837614649,10.22530242844014,10.224139031307992,10.19556908015748,10.139362500163793,10.047163217454289,9.93081788601456,9.801022667511186,9.651592090859573,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
