,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,25.742790102290172,27.22230720939368,28.369377932329506,29.10490006685228,29.37664173351715,29.150382845732906,28.482082825200894,27.525657969099324,26.346708916833517,24.76139121332969,23.01790549206446,21.198423162823172,19.386992717672122,17.598803300521247,15.805684932437245,14.07123246766659,12.466809075995682,0.0
2,0.0,27.086413961522123,28.985619339190222,30.543395209969102,31.664539198207613,32.235362430949294,32.172077339534745,31.50549884547081,30.449795939461573,29.08240373994033,27.305076835566744,25.347731854485527,23.31514726444093,21.288080177825954,19.2995835731281,17.334980518880567,15.437818923408106,13.677951163098333,0.0
3,0.0,28.01232591029826,30.35827225136226,32.38848508088586,33.98067181879025,34.988512911905566,35.23785697585211,34.71830756705034,33.6228664032553,32.10503465103301,30.133515445215192,27.96051942661158,25.68270788912426,23.391556292098507,21.159256335783272,18.98209694852058,16.884659656911726,14.947145093175441,0.0
4,0.0,28.45435241456342,31.253586355016473,33.81255081825697,35.957843950769295,37.52352005037847,38.25200696595651,38.045845022740416,37.04776087518055,35.42872686715267,33.30097451731117,30.907225915882535,28.368272936672394,25.773641890462315,23.23540873388241,20.774626988818785,18.416711742810705,16.250221928599004,0.0
5,0.0,28.37759985483777,31.577187043102338,34.643245476508085,37.3876191596355,39.59906298908429,41.00231322073227,41.32293939873183,40.62086892719687,39.00849609574972,36.77379039909837,34.17041606918515,31.35695820580935,28.437523025673798,25.538402313269604,22.73273117385258,20.054467769621,17.61313124038629,0.0
6,0.0,27.7976153633278,31.301870101038375,34.77749442045887,38.07108968005869,40.994002626464386,43.20993066923004,44.34977327991489,44.21976072678927,42.83031859593606,40.527070560379364,37.66762284961246,34.53270727531698,31.261079481751185,27.992319918988127,24.8141107565811,21.796784161861833,19.04371137577917,0.0
7,0.0,26.771398735774927,30.418936471810788,34.175391388423705,37.87076295673295,41.39694205118442,44.45106108613904,46.62694806137587,47.50568907825627,46.71440543309615,44.43055093069975,41.24816721833756,37.72575800620507,34.07985182008449,30.46824288932836,26.95972807213672,23.609387298694664,20.560568545834617,0.0
8,0.0,25.382902055386445,29.023645197579054,32.87506448659955,36.781727485156146,40.66636302041554,44.380081974247304,47.56104727488263,49.78637196147044,49.966892022571216,47.98661995688281,44.49889417250764,40.6547628584547,36.71868383043314,32.833068776782525,29.067752111383225,25.45942127239385,22.14812574609502,0.0
9,0.0,23.74454974143556,27.235348555168077,31.000187459484067,34.89372848784252,38.86849373097318,42.84726526746691,46.66508380292018,49.8526929825798,51.29957585526127,49.8526929825798,46.66508380292018,42.84726526746691,38.86849373097318,34.89372848784252,31.000187459484067,27.235348555168077,23.74454974143556,0.0
10,0.0,22.14812574609502,25.45942127239385,29.067752111383225,32.833068776782525,36.71868383043314,40.6547628584547,44.49889417250764,47.98661995688281,49.966892022571216,49.78637196147044,47.56104727488263,44.380081974247304,40.66636302041554,36.781727485156146,32.87506448659955,29.023645197579054,25.382902055386445,0.0
11,0.0,20.560568545834617,23.609387298694664,26.95972807213672,30.46824288932836,34.07985182008449,37.72575800620507,41.24816721833756,44.43055093069975,46.71440543309615,47.50568907825627,46.62694806137587,44.45106108613904,41.39694205118442,37.87076295673295,34.175391388423705,30.418936471810788,26.771398735774927,0.0
12,0.0,19.04371137577917,21.796784161861833,24.8141107565811,27.992319918988127,31.261079481751185,34.53270727531698,37.66762284961246,40.527070560379364,42.83031859593606,44.21976072678927,44.34977327991489,43.20993066923004,40.994002626464386,38.07108968005869,34.77749442045887,31.301870101038375,27.7976153633278,0.0
13,0.0,17.61313124038629,20.054467769621,22.73273117385258,25.538402313269604,28.437523025673798,31.35695820580935,34.17041606918515,36.77379039909837,39.00849609574972,40.62086892719687,41.32293939873183,41.00231322073227,39.59906298908429,37.3876191596355,34.643245476508085,31.577187043102338,28.37759985483777,0.0
14,0.0,16.250221928599004,18.416711742810705,20.774626988818785,23.23540873388241,25.773641890462315,28.368272936672394,30.907225915882535,33.30097451731117,35.42872686715267,37.04776087518055,38.045845022740416,38.25200696595651,37.52352005037847,35.957843950769295,33.81255081825697,31.253586355016473,28.45435241456342,0.0
15,0.0,14.947145093175441,16.884659656911726,18.98209694852058,21.159256335783272,23.391556292098507,25.68270788912426,27.96051942661158,30.133515445215192,32.10503465103301,33.6228664032553,34.71830756705034,35.23785697585211,34.988512911905566,33.98067181879025,32.38848508088586,30.35827225136226,28.01232591029826,0.0
16,0.0,13.677951163098333,15.437818923408106,17.334980518880567,19.2995835731281,21.288080177825954,23.31514726444093,25.347731854485527,27.305076835566744,29.08240373994033,30.449795939461573,31.50549884547081,32.172077339534745,32.235362430949294,31.664539198207613,30.543395209969102,28.985619339190222,27.086413961522123,0.0
17,0.0,12.466809075995682,14.07123246766659,15.805684932437245,17.598803300521247,19.386992717672122,21.198423162823172,23.01790549206446,24.76139121332969,26.346708916833517,27.525657969099324,28.482082825200894,29.150382845732906,29.37664173351715,29.10490006685228,28.369377932329506,27.22230720939368,25.742790102290172,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
