"","pr_ds1"
"1",8.08266901844558
"2",1.58439930179546
"3",0
"4",0.115388747739907
"5",0.133250782993763
"6",0.142539041325768
"7",0.105028767292671
"8",0
"9",0.0825226028728131
"10",0
"11",0.123962524661758
"12",0.0907391390895867
"13",0.0671612525544972
"14",0.1014563602419
"15",0.12003287690591
"16",0.151827299657773
"17",3.2324820128107
"18",2.73399463719382
"19",0.0660895304392659
"20",0.0800219179372733
"21",0
"22",0.0835943249880444
"23",0.214430951936771
"24",0.0989556753063603
"25",0.0789501958220419
"26",0.0650178083240345
"27",0.123605283956681
"28",0.267134463015206
"29",0.108243933638365
"30",0.100384638126669
"31",0.141467319210537
"32",0.656319356717925
"33",0.254825899128724
"34",0.160845067732757
"35",0.0947755639898399
"36",0.135328569735493
"37",0.244528169579828
"38",0.123481624236763
"39",0.113912937487788
"40",0.107533812988472
"41",0
"42",0.112545982237935
"43",0
"44",0
"45",0.0893077429904261
"46",0.129860748736079
"47",0.111634678738033
"48",0.0965981709896445
"49",0.108445116488375
"50",0.106166857738619
"51",0.0952312157397911
"52",0.062424289743308
"53",0.086118180740768
"54",0
"55",0.0888520912404749
"56",0.182741792286451
"57",0.138518131985151
"58",0.127126838236372
"59",0.113001633987886
"60",0.139885087235004
"61",0.169248078606045
"62",0.147549606989885
"63",0
"64",0.192031473803012
"65",0.147007145199481
"66",0
"67",0.122053902840897
"68",0.131818215068169
"69",0.156228995636349
"70",0.105780049128778
"71",0.130190829696957
"72",0
"73",0.224914231156619
"74",0.421258276193343
"75",0.208847789305536
"76",0.175757620090892
"77",5.83966499273311
"78",8.06043974361287
"79",0.156771457426753
"80",0
"81",0.129105906116149
"82",0.183894546946952
"83",1.22791012685505
"84",2.68924475307265
"85",0.18769177947978
"86",1.04149472805858
"87",27.8407345593867
"88",8.66223728103193
"89",0.217527177952
"90",0.21481486899998
"91",0.170875463977257
"92",0
"93",0.152129453682226
"94",0.123694041779006
"95",7.37949119027205
"96",0.15829045959459
"97",0.138385671262336
"98",0
"99",0
"100",0.11516341820804
"101",0.120376577056964
"102",0.157342612531149
"103",0.613758851432633
"104",0.136016053603734
"105",0.116111265271481
"106",0.106158871105354
"107",0
"108",0
"109",0.109002412295676
"110",0
"111",0.0862540827730999
"112",3.88120273684967
"113",36.2201634688223
"114",0.170138547887598
"115",0.106632794637074
"116",0.0966804004709472
"117",0.111845953485998
"118",0.0824626945193373
"119",0.241547672975929
"120",0.153077300745666
"121",0.124167965310726
"122",0.156810350627775
"123",0.136157280057288
"124",0.123918423422925
"125",0.178993278277558
"126",0.15528049354848
"127",0.158340207707071
"128",0.246306989766554
"129",0.186642563674035
"130",0.182052992436149
"131",0.834482041893296
"132",2.28280548813828
"133",0.215709848180647
"134",18.3431213681408
"135",0.602185848487966
