"","IPSL_etp_proj"
"1253",18.4548654942773
"1254",13.1454391521402
"1255",9.85449514701031
"1256",8.83170723682269
"1257",8.03046350483783
"1258",6.43119783489965
"1259",10.0820361694787
"1260",6.67733838781714
"1261",6.83052421663888
"1262",4.13309535360895
"1263",16.0646304721013
"1264",17.8746820893139
"1265",14.8951541632414
"1266",12.3118559713475
"1267",8.58471976243891
"1268",8.42256922624074
"1269",5.20857029187027
"1270",6.8018925958313
"1271",10.2293772215489
"1272",19.7638190002181
"1273",17.4076558323577
"1274",17.0977029483765
"1275",13.7946291943081
"1276",10.4018006823026
"1277",10.8075961179566
"1278",19.9425456230529
"1279",24.2040739976801
"1280",30.9828465105966
"1281",23.7108164583333
"1282",16.1127187311649
"1283",12.2324170661159
"1284",13.4606860228814
"1285",8.34050733828917
"1286",13.1737877381966
"1287",20.5996329896152
"1288",14.2964330734685
"1289",20.9695994271897
"1290",17.9633818333969
"1291",27.6203034445643
"1292",29.3690914986655
"1293",23.1324578635395
"1294",15.0529682287015
"1295",13.7548122438602
"1296",18.3073061634786
"1297",23.463492107112
"1298",28.9462186628953
"1299",29.8731698421761
"1300",25.0047189183533
"1301",37.1785863535479
"1302",31.4821372739971
"1303",30.165133648552
"1304",41.3296307669953
"1305",51.252864068374
"1306",36.0110105248168
"1307",51.4812243636698
"1308",29.9008213914931
"1309",11.9402233394794
"1310",22.4039555178024
"1311",28.9197458187118
"1312",24.421961279586
"1313",26.735573192127
"1314",44.4560311734676
"1315",25.2387049840763
"1316",11.4035276055802
"1317",11.8653937533963
"1318",18.0488306796178
"1319",51.4304498210549
"1320",51.5562249347568
"1321",41.4127425756305
"1322",40.7559331506491
"1323",47.6501998491585
"1324",48.5175289213657
"1325",58.5060392040759
"1326",49.7192784678191
"1327",49.7733941301703
"1328",48.3980868011713
"1329",48.5762458993122
"1330",34.4878731993958
"1331",36.9919347576797
"1332",39.522722363472
"1333",45.1349827926606
"1334",51.2096914462745
"1335",53.0278019141406
"1336",47.8661706438288
"1337",44.863935909234
"1338",56.1241118703038
"1339",53.1608355231583
"1340",45.8747788798064
"1341",48.4438642160967
"1342",37.377915577963
"1343",47.0772705739364
"1344",39.9961048969999
"1345",52.4405273608863
"1346",46.7521749669686
"1347",55.9819804038852
"1348",53.9359753020108
"1349",46.0525800008327
"1350",31.2671676510945
"1351",19.9388654436916
"1352",19.5123589946888
"1353",18.2813892024569
"1354",18.9024081919342
"1355",19.0059930901043
"1356",23.708087974228
"1357",16.9048857060261
"1358",15.1445376104675
"1359",19.2399602383375
"1360",13.4943460579962
"1361",14.3182318424806
"1362",27.7252664091066
"1363",25.3600650466979
"1364",34.277918166481
"1365",40.0871882447973
"1366",34.1196748195216
"1367",31.0683069983497
"1368",26.2178597040474
"1369",36.5883170161396
"1370",27.0155200269073
"1371",9.59294266067445
"1372",16.7038204381242
"1373",19.0048478543758
"1374",26.4115515165031
"1375",23.2855454669334
"1376",6.59577635815367
"1377",13.3008332340978
"1378",9.88250685622916
"1379",9.97008246486075
"1380",13.2506334921345
"1381",14.1071461257525
"1382",21.4989500818774
"1383",34.2396844644099
"1384",19.6990629774518
"1385",28.7684262730181
"1386",14.859474322293
"1387",12.309911835473
"1388",13.778502761852
"1389",18.062636081595
"1390",21.6333355638199
"1391",20.0119175133295
"1392",13.1954686366953
"1393",15.190381964203
"1394",13.6306189233437
"1395",20.6693046493456
"1396",21.5947336982936
"1397",33.1603514496237
"1398",11.3600945041981
"1399",5.77021673962008
"1400",4.78005640616175
"1401",19.0030303201638
"1402",14.2388380481862
"1403",12.3802456073463
"1404",18.2892370503396
"1405",15.7738439156674
"1406",10.934512829408
"1407",13.4305460960604
"1408",17.5108565599658
"1409",13.1006556330249
"1410",11.229766823817
"1411",13.7331400765106
"1412",16.7928548762575
"1413",13.6762842885219
"1414",11.7665818834212
"1415",10.0618875876535
"1416",18.4763834113255
"1417",24.3331480305642
"1418",16.5069897775538
"1419",14.4342091516592
"1420",19.690532644745
"1421",7.98812689026818
"1422",5.6572440371383
"1423",6.81971141602844
"1424",6.98857329552993
"1425",14.0478063258342
"1426",9.63673592195846
"1427",6.98473450029269
"1428",8.38454798213206
"1429",9.966083598556
"1430",16.136265185196
"1431",9.347808372695
"1432",6.7872075305786
"1433",4.07271581934765
"1434",5.30738725501578
"1435",5.93316581216641
"1436",12.7142033306882
"1437",4.62964926555287
"1438",2.69441297859885
"1439",3.33443058480043
"1440",0.331870637637621
"1441",3.22846972267143
"1442",4.57115238532424
"1443",5.93923905398697
"1444",7.80260234023444
"1445",6.53443275950849
"1446",2.93431185127702
"1447",2.88928331428906
"1448",2.95924164674943
"1449",4.31927910540253
"1450",4.67703430331312
"1451",3.42425191774964
"1452",3.85381863452494
"1453",4.66274323116522
"1454",3.28108071698807
"1455",4.65983612230048
"1456",8.62649321788922
"1457",8.4170009358786
"1458",5.65035516046919
"1459",5.8371926570544
"1460",3.7855927075725
"1461",7.64090727898292
"1462",9.98499963316135
"1463",7.83852228778414
"1464",5.61496453883592
"1465",12.1691038657445
"1466",6.63935497868806
"1467",5.57428138563409
"1468",5.11273574375082
"1469",9.68763488344848
"1470",11.9437456305604
"1471",9.33912451728247
"1472",15.2963591972366
"1473",9.66225925367326
"1474",7.49998289393261
"1475",8.56783444760367
"1476",2.95775571430568
"1477",6.05552413617261
"1478",5.7581110013416
"1479",9.29090529098175
"1480",10.0727003882639
"1481",4.48785358457826
"1482",4.50211082352325
"1483",4.12597037211526
"1484",5.63694302400108
"1485",6.41566293779761
"1486",4.57867317891214
"1487",0.941786584007787
"1488",1.05053650258924
"1489",1.18596490210621
"1490",0.566350081498967
"1491",0.378600179828936
"1492",1.72637701325584
"1493",3.59412588295527
"1494",4.53346765425522
"1495",5.66847702430096
"1496",3.97320509364363
"1497",4.18119052483235
"1498",4.42421405750792
"1499",5.89496448810678
"1500",7.92902137618512
"1501",4.5903077989351
"1502",4.34413486800622
"1503",3.89284941775259
"1504",7.09264859324321
"1505",7.05492711858824
"1506",10.2803132904228
"1507",3.46766355505679
"1508",2.72693014267134
"1509",7.43325508665293
"1510",6.35767792118713
"1511",7.1667367592454
"1512",9.03344334801659
"1513",4.28708699473646
"1514",8.54198078741319
"1515",9.87215898931026
"1516",6.4254978497047
"1517",11.4024594950024
"1518",10.3704958746675
"1519",12.7702616737224
"1520",10.9225176856853
"1521",9.72093985183164
"1522",3.10609211737756
"1523",5.9604033594951
"1524",5.66105372854508
"1525",4.28991188528016
"1526",4.42882883362472
"1527",2.8989796192036
"1528",13.1910332129337
"1529",8.09406847110949
"1530",4.32163833465893
"1531",6.52917442494072
"1532",8.73456592671573
"1533",4.87460565636866
"1534",3.13203308905941
"1535",7.43389973649755
"1536",4.6414032112807
"1537",4.14688220189419
"1538",1.84686123247957
"1539",8.70141957420856
"1540",10.5016049928963
"1541",3.09765709971543
"1542",5.65306909265928
"1543",5.81359781790525
"1544",10.6524967122823
"1545",7.77556197135709
"1546",4.67103454866447
"1547",9.57083320827223
"1548",3.63961444236338
"1549",2.59938406088622
"1550",5.31924597453326
"1551",3.29740687448066
"1552",5.33505881321616
"1553",4.57863825431559
"1554",10.0638630101457
"1555",10.6262239569332
"1556",13.6904243845493
"1557",8.22601359686814
"1558",10.3311169368681
"1559",13.1198161398061
"1560",12.2359473607503
"1561",6.80870871292427
"1562",4.64870063296985
"1563",5.82634966121987
"1564",9.21406463021412
"1565",13.1714914459735
"1566",14.5197031088173
"1567",8.73694443725981
"1568",11.421118688304
"1569",16.6285535669886
"1570",13.3746914798394
"1571",15.8953611389734
"1572",15.3005719766952
"1573",17.3743566847406
"1574",13.188918819651
"1575",10.6026491266675
"1576",4.02546756959055
"1577",10.2055237221066
"1578",13.2143992232159
"1579",16.305579629261
"1580",9.65175204328261
"1581",7.31961263227277
"1582",3.61637430614792
"1583",5.50893928448204
"1584",4.42378004663624
"1585",4.78156944154762
"1586",2.94169985863846
"1587",5.36601764906663
"1588",9.26417269511148
"1589",9.24418709473684
"1590",6.00658895564266
"1591",14.818151248619
"1592",14.6053629578091
"1593",8.35558530525304
"1594",17.2145417309366
"1595",14.2766599310562
"1596",15.0021849549375
"1597",15.3533430420794
"1598",18.756436475087
"1599",14.0114163514227
"1600",13.7018694658764
"1601",11.8938398372848
"1602",6.38438141322695
"1603",17.7778201759793
"1604",18.5003518708982
"1605",9.31520698941313
"1606",5.63317735213786
"1607",6.03559019509703
"1608",7.31667241780087
"1609",21.4352578041144
"1610",24.6325362240896
"1611",24.9345961492509
"1612",22.5946714635938
"1613",9.86904778983444
"1614",4.14393180108164
"1615",9.24151172512211
"1616",9.51423207879998
"1617",17.5356122781523
"1618",16.8352678883821
"1619",19.3447718629614
"1620",21.6363099752925
"1621",22.1039881580509
"1622",19.4094114704058
"1623",15.6581460032612
"1624",9.35879506869242
"1625",20.3158444492146
"1626",5.39596039743628
"1627",19.2392151802778
"1628",12.2756551718339
"1629",6.80214143358171
"1630",9.87695457297377
"1631",21.2886341614649
"1632",23.7325002672151
"1633",8.72810633154586
"1634",11.4405971544329
"1635",9.25673302845098
"1636",7.50540639273822
"1637",11.4933456643485
"1638",11.7363684694283
"1639",11.5768809337169
"1640",8.97216741577722
"1641",8.30691860755906
"1642",12.6367551274598
"1643",10.0870711321477
"1644",8.04336959845386
"1645",14.6495687658899
"1646",20.0433452846482
"1647",19.6120396140032
"1648",14.8534760228358
"1649",18.7374360393733
"1650",22.5871161092073
"1651",27.5855447398499
"1652",21.9609195482917
"1653",17.9570022737607
"1654",26.2399029452354
"1655",26.8645613687113
"1656",22.258578974288
"1657",20.3579329536296
"1658",17.8084708750248
"1659",15.6599009642377
"1660",9.12141258595511
"1661",18.2385323569179
"1662",10.4995655419771
"1663",9.78300377028063
"1664",21.0661615710706
"1665",24.2792128119618
"1666",21.7863693251275
"1667",26.0339787928388
"1668",29.2730110231787
"1669",30.3943699691445
"1670",23.3645565458573
"1671",8.68086499394849
"1672",14.9236846482381
"1673",19.3229294382036
"1674",24.6095092734322
"1675",26.8097006483003
"1676",24.6669049374759
"1677",24.8946191277355
"1678",16.3304095622152
"1679",18.5872995643876
"1680",18.5916360351257
"1681",30.4485787637532
"1682",16.9592793099582
"1683",24.9355798587203
"1684",23.1614336371422
"1685",23.6290361499414
"1686",37.9917531972751
"1687",31.1651441734284
"1688",44.0429925220087
"1689",44.7032070951536
"1690",48.0807211715728
"1691",50.5894597154111
"1692",43.6833739513531
"1693",53.5089697223157
"1694",49.9803223647177
"1695",34.4355241395533
"1696",50.6575976032764
"1697",46.686251880601
"1698",25.4985265200958
"1699",31.6601595841348
"1700",41.0620414186269
"1701",57.1714714169502
"1702",53.692702203989
"1703",57.3749479372054
"1704",57.9339917749166
"1705",58.6911221034825
"1706",56.3614419661462
"1707",58.1413332838565
"1708",55.7173334527761
"1709",47.9372742120177
"1710",44.5319077698514
"1711",17.4083470483311
"1712",16.7405276442878
"1713",28.8681098027155
"1714",48.6461736727506
"1715",36.9325804058462
"1716",8.32056466606446
"1717",6.27227855147794
"1718",19.4354477571324
"1719",28.1167944194749
"1720",26.0373286437243
"1721",27.030473574996
"1722",33.9119316777214
"1723",38.7503358069807
"1724",30.2807806292549
"1725",22.7327283937484
"1726",39.1528301406652
"1727",15.9192786668427
"1728",7.2122595156543
"1729",25.2072612056509
"1730",21.518518042285
"1731",22.6153351832181
"1732",23.4982057008892
"1733",25.1506076892838
"1734",28.9735617116094
"1735",41.2497523939237
"1736",46.3927310192958
"1737",53.520011715591
"1738",41.2414345191792
"1739",10.3885598946363
"1740",20.3059127670713
"1741",12.6540035125799
"1742",18.3153009857051
"1743",16.4070836035535
"1744",22.3451002966613
"1745",13.6345741339028
"1746",13.907888205722
"1747",19.8091423953883
"1748",7.20780517440289
"1749",4.94538944622036
"1750",3.63169056072365
"1751",4.55824956588913
"1752",8.05642994237132
"1753",4.34165995102376
"1754",3.08835333271418
"1755",4.78917681903113
"1756",3.21602710755542
"1757",2.1955069314572
"1758",5.05865828017704
"1759",4.7245488531189
"1760",1.97537028725492
"1761",5.17161097377539
"1762",7.52367559471168
"1763",8.07655305834487
"1764",4.3174768507015
"1765",5.94200828345492
"1766",4.46224039478693
"1767",2.85621790681034
"1768",3.20956423820462
"1769",2.92494187306147
"1770",3.5241693694843
"1771",5.11198086314835
"1772",4.79040063510183
"1773",7.19858799129725
"1774",6.03338230575901
"1775",4.75185006507672
"1776",7.20684838597663
"1777",4.85557247884572
"1778",5.08017728861887
"1779",3.6311881558504
"1780",3.47988352586981
"1781",5.03240262332838
"1782",4.68310354335699
"1783",2.66476181423059
"1784",3.47610330209136
"1785",4.45935802417807
"1786",4.03745252697263
"1787",0.581670838073478
"1788",1.00453271443257
"1789",2.34153849305585
"1790",4.28942148573697
"1791",3.15307988785207
"1792",2.47695516009117
"1793",2.63753972831182
"1794",3.6963992897654
"1795",3.84488484996837
"1796",3.96382783947047
"1797",3.71190617443062
"1798",2.90776588371955
"1799",1.89711590792285
"1800",2.47570951614762
"1801",2.86901758954627
"1802",3.72792055713944
"1803",2.49818695010617
"1804",0.584154258831404
"1805",1.54486042447388
"1806",2.59145635936875
"1807",2.53492489719065
"1808",0.397767553295125
"1809",0.597448251937749
"1810",0.0134851362076915
"1811",2.69215652224375
"1812",2.54260012297891
"1813",4.80117778351996
"1814",3.08781236526556
"1815",2.21347781916847
"1816",3.24422580888495
"1817",3.0754574254388
"1818",0.862148135638563
"1819",2.70492037088843
"1820",1.31656270241365
"1821",0.344687146025535
"1822",0.654851828585379
"1823",0.621617209617398
"1824",1.02697522379458
"1825",1.09217271528905
"1826",0.855441157909809
"1827",0.663559467284358
"1828",0.697887753631221
"1829",0.223915776587091
"1830",0.142085468723963
"1831",0.053724295412394
"1832",0.766593620937783
"1833",2.45155988523038
"1834",2.00354716071161
"1835",1.73873359017307
"1836",1.37911738420371
"1837",1.32185559778009
"1838",1.2257732123544
"1839",1.42060061989469
"1840",3.90001514460891
"1841",1.80601764441235
"1842",1.21731600302155
"1843",1.75745317392284
"1844",2.08089822990587
"1845",3.00336923828581
"1846",2.36288415180752
"1847",1.77809724846156
"1848",2.08623459911905
"1849",0.966807510849321
"1850",1.83974225365091
"1851",3.07444679492619
"1852",3.25627297570463
"1853",2.18095428863307
"1854",0.0772129453707748
"1855",1.57655340444762
"1856",3.56614655174781
"1857",3.38571480824612
"1858",2.1604384528473
"1859",2.9290073143784
"1860",3.36540906573646
"1861",3.81732861569617
"1862",4.23094279540237
"1863",2.58970612776466
"1864",2.3649277864024
"1865",2.01811253646156
"1866",3.65446612704545
"1867",3.20455546898302
"1868",0.814742725196993
"1869",0.444077204519999
"1870",1.33687190100318
"1871",0.610953929935931
"1872",1.25056330944062
"1873",2.24725918087643
"1874",3.79365446860902
"1875",3.66983804269694
"1876",2.73195582849439
"1877",2.27032123802928
"1878",2.94559886242496
"1879",3.21800507663283
"1880",2.43596732616425
"1881",3.91459652746562
"1882",5.5295091442531
"1883",3.57713070116006
"1884",2.51579604082508
"1885",2.87570892396616
"1886",1.6141342712217
"1887",1.73616481333738
"1888",1.99166424863506
"1889",3.48953508364502
"1890",3.85901512345299
"1891",1.4324930816656
"1892",0.858985913509969
"1893",3.94591370422859
"1894",4.8699392209528
"1895",4.91500322823413
"1896",1.73019743670011
"1897",4.69797960249707
"1898",6.62007441860624
"1899",8.28353950055316
"1900",8.33334124763496
"1901",9.44532512221485
"1902",9.23875559237786
"1903",4.87297475046944
"1904",2.89480467472458
"1905",11.2815927423071
"1906",13.1770488223992
"1907",7.82852002885193
"1908",4.7155401261989
"1909",3.7841105950065
"1910",10.0292912975419
"1911",4.84554984723218
"1912",2.186529309256
"1913",1.16283208626555
"1914",4.63951982965227
"1915",5.76132988499012
"1916",13.5589856654406
"1917",12.7066581626423
"1918",3.26664048770908
"1919",9.36700380407274
"1920",7.29696912458166
"1921",12.0513417641632
"1922",7.02640027157031
"1923",14.1512384288944
"1924",13.5161113576032
"1925",9.99926778604276
"1926",11.6811250336468
"1927",19.0630729775876
"1928",20.8724537515081
"1929",14.3780431244522
"1930",10.9376465843525
"1931",10.731078509707
"1932",11.5567738248501
"1933",13.7977855047211
"1934",14.0743170049973
"1935",15.1101092342287
"1936",12.5729580759071
"1937",9.69653992797248
"1938",8.27402327558957
"1939",12.3979043564759
"1940",14.7683706018142
"1941",16.5471064974554
"1942",20.0344788026996
"1943",20.4432682949118
"1944",23.0200254009105
"1945",25.3208098001778
"1946",19.818359578494
"1947",23.3508821111172
"1948",7.40113246138208
"1949",8.85556291905232
"1950",6.7355198552832
"1951",8.73521566973068
"1952",10.5562736280262
"1953",9.30680616875179
"1954",8.17002219264396
"1955",8.09838311397471
"1956",6.92943358444609
"1957",2.97783935820917
"1958",10.0354642199818
"1959",13.4208050440066
"1960",16.622403927613
"1961",11.6266550321598
"1962",5.85132220294327
"1963",6.36610202491283
"1964",7.36111542209983
"1965",8.44629830680788
"1966",9.42330589168705
"1967",13.504434900824
"1968",15.2094784425572
"1969",13.1359629449435
"1970",18.6407298315316
"1971",13.7476701638661
"1972",9.10829621716402
"1973",11.7408053483814
"1974",18.441908468958
"1975",12.3032674309798
"1976",4.60003393527586
"1977",10.3505502920598
"1978",6.14793316344731
"1979",7.15007336111739
"1980",9.36277210712433
"1981",9.22350227483548
"1982",5.33399579580873
"1983",8.81530504557304
"1984",18.373980128672
"1985",7.84563890192658
"1986",10.5622901173774
"1987",12.2879078844562
"1988",13.2541070342995
"1989",20.3557778149843
"1990",23.523360141553
"1991",28.8635405013338
"1992",15.9990391694009
"1993",22.2253816900775
"1994",14.3239318276756
"1995",26.7285475274548
"1996",20.1517759705894
"1997",25.1837336691096
"1998",18.0289222043939
"1999",23.5850064200349
"2000",23.4832594287582
"2001",18.9420257811435
"2002",13.5463880724274
"2003",16.4563054568134
"2004",19.835818966385
"2005",14.3952813232318
"2006",15.6913141836412
"2007",19.461392366793
"2008",26.4416186837479
"2009",31.8304286338389
"2010",33.5341173922643
"2011",26.0080298176035
"2012",34.2303479555994
"2013",42.3346820753068
"2014",48.2410687254742
"2015",44.0051895566285
"2016",27.0189688308164
"2017",19.1591330803931
"2018",26.2587243923917
"2019",8.6441905295942
"2020",26.4042435446754
"2021",29.2161596007645
"2022",12.7164079458453
"2023",18.5944503755309
"2024",33.8229961926118
"2025",40.9737083828077
"2026",25.1665420364588
"2027",43.185698450543
"2028",34.8394649336115
"2029",38.178387330845
"2030",53.5355240572244
"2031",58.1941450946033
"2032",45.8918482763693
"2033",39.47218938265
"2034",44.1433337982744
"2035",52.1102105267346
"2036",60.012744506821
"2037",63.046847935766
"2038",72.5262623745948
"2039",67.0836947392672
"2040",55.096042342484
"2041",52.5889277923852
"2042",59.9789025727659
"2043",61.4381511695683
"2044",57.8324310481548
"2045",55.2783370949328
"2046",54.8070704098791
"2047",31.9157727062702
"2048",22.8545643039979
"2049",25.6242055911571
"2050",33.2889350829646
"2051",36.405649734661
"2052",30.4088840493932
"2053",33.2040566718206
"2054",32.1647239616141
"2055",40.2853358536959
"2056",39.9473530706018
"2057",47.0386556116864
"2058",45.4389228252694
"2059",62.3687112238258
"2060",92.1196769922972
"2061",56.7741808481514
"2062",32.9411384882405
"2063",58.0513617023826
"2064",56.4285204745829
"2065",60.5161359999329
"2066",57.532888604328
"2067",49.6585154905915
"2068",39.8936594137922
"2069",22.71731646033
"2070",25.9798136539757
"2071",44.8749400675297
"2072",47.2743529826403
"2073",41.2492197938263
"2074",38.6658619390801
"2075",32.9943344695494
"2076",42.0125696109608
"2077",18.9973376109265
"2078",23.3414131798781
"2079",27.2962235612795
"2080",28.6204711301252
"2081",26.9897514954209
"2082",28.4920533886179
"2083",17.9005874088034
"2084",15.0897452840582
"2085",10.0136807304807
"2086",9.04103508219123
"2087",7.18235824024305
"2088",6.24594904365949
"2089",8.33570884424262
"2090",10.9892025648151
"2091",7.37880400265567
"2092",6.42636732663959
"2093",16.5321165695786
"2094",12.1162127470598
"2095",11.2061723484658
"2096",12.4048980069347
"2097",15.0898733409122
"2098",14.9228115333244
"2099",14.1721538966522
"2100",17.7163674379699
"2101",22.6760806981474
"2102",24.8914846451953
"2103",24.887578911148
"2104",12.0693977805786
"2105",17.2669329913333
"2106",22.4658142542467
"2107",24.1746718529612
"2108",8.76755366334692
"2109",6.07708898314741
"2110",6.84543847455643
"2111",13.3733235998079
"2112",13.3346096845344
"2113",12.2525991173461
"2114",16.3386284839362
"2115",13.2723100250587
"2116",21.1432939977385
"2117",29.0356983896345
"2118",15.1326268678531
"2119",15.5944595462643
"2120",23.5818646615371
"2121",25.8748215856031
"2122",31.0655101202428
"2123",29.8551138257608
"2124",19.7951987502165
"2125",19.8473775526509
"2126",17.0607265317813
"2127",21.0479134693742
"2128",13.7524330057204
"2129",18.1166513357311
"2130",26.9824726274237
"2131",32.5501314364374
"2132",10.8443411590997
"2133",2.11592978303088
"2134",6.91439781803638
"2135",9.81164703262039
"2136",12.5402773846872
"2137",19.1938714124262
"2138",9.8970158433076
"2139",13.7140668812208
"2140",7.70522165112197
"2141",4.19987627537921
"2142",4.2529220081633
"2143",8.91853705979884
"2144",8.90686496859416
"2145",4.09890126320533
"2146",4.78336078231223
"2147",2.28435383178294
"2148",5.61324486625381
"2149",10.3436272183899
"2150",8.3953418652527
"2151",12.3483230709098
"2152",11.4147827844135
"2153",7.93018261902034
"2154",16.9054459547624
"2155",13.2683460833505
"2156",11.6935858386569
"2157",13.5186826810241
"2158",6.46149928797968
"2159",6.24540116405115
"2160",8.48105701152235
"2161",2.93386037810706
"2162",4.68034340883605
"2163",6.80816810927354
"2164",7.87302851676941
"2165",9.30774549487978
"2166",8.35325627122074
"2167",4.57268943137024
"2168",8.97412101039663
"2169",6.06147914368194
"2170",5.96854006289504
"2171",1.93222149391659
"2172",1.17639601739938
"2173",2.93608045467408
"2174",5.45428447367158
"2175",3.04193217743887
"2176",0.570759311813163
"2177",3.03355882351752
"2178",5.3687508625444
"2179",4.31462431151886
"2180",4.26535370934289
"2181",4.65982593595982
"2182",6.26423134235665
"2183",4.42222226411104
"2184",6.28718989901245
"2185",3.56830569216982
"2186",5.38403328391723
"2187",3.66067652066704
"2188",3.72791982954368
"2189",4.49140097771306
"2190",4.18968375015538
"2191",4.21346267103218
"2192",4.05840655730572
"2193",3.91095381928608
"2194",3.81445461243857
"2195",3.22624837281182
"2196",3.5560497053666
"2197",5.17788212164305
"2198",4.61916424683295
"2199",4.34611720265821
"2200",3.52556526195258
"2201",2.44631301029585
"2202",5.40613218618091
"2203",6.07629299338441
"2204",6.31600050837733
"2205",7.76546949055046
"2206",7.67621386330575
"2207",4.67793943244033
"2208",2.40141998801846
"2209",2.65335074800532
"2210",3.1012408726383
"2211",6.25836619292386
"2212",6.35008182143793
"2213",6.73079557600431
"2214",1.15381290015648
"2215",3.80102537747007
"2216",3.89446322515141
"2217",5.01544527651276
"2218",7.24069468560629
"2219",5.09090859850403
"2220",2.16555345105007
"2221",1.20744462037692
"2222",2.16605330933817
"2223",3.86816391255707
"2224",2.62227058556164
"2225",0.944526345847407
"2226",3.0835137295071
"2227",1.45462890941417
"2228",2.20282709051389
"2229",2.40380049945088
"2230",3.77978612959851
"2231",4.2602314351825
"2232",7.46220393921249
"2233",4.94289815833326
"2234",4.69276383228134
"2235",5.0334714615019
"2236",5.76021047891118
"2237",3.48708745150361
"2238",4.81365896121133
"2239",4.18630515923724
"2240",1.36990820465144
"2241",3.52338574884925
"2242",4.70163431600668
"2243",5.72021781408694
"2244",4.90603197249584
"2245",5.97366051806603
"2246",7.26929138181731
"2247",1.98212783288909
"2248",5.7107929023914
"2249",5.59210748178884
"2250",6.06957182753831
"2251",2.95537029160187
"2252",3.57431272277609
"2253",5.4916428780416
"2254",7.10978201823309
"2255",10.2682293800171
"2256",7.33926499378867
"2257",5.74968944420107
"2258",4.21710137743503
"2259",7.05334969097748
"2260",9.58811069722287
"2261",3.31550691043958
"2262",7.21467004041187
"2263",11.10466037062
"2264",12.86855986109
"2265",3.31153387378436
"2266",2.42007663473487
"2267",4.37686940131243
"2268",3.2291623938363
"2269",3.25399014400318
"2270",5.2615756430896
"2271",7.12117980583571
"2272",7.64076539780945
"2273",5.73971228732262
"2274",4.59918192063924
"2275",6.27993140369654
"2276",7.41946132620797
"2277",9.25864515011199
"2278",9.54801362240687
"2279",7.629251194885
"2280",2.66999068117002
"2281",5.42245943506714
"2282",7.41168187232688
"2283",5.71101190871559
"2284",9.65878061833791
"2285",5.58681422262453
"2286",7.37268928787671
"2287",11.0846303869039
"2288",1.64303273777477
"2289",2.00416579900775
"2290",6.45976833766326
"2291",6.28981870249845
"2292",7.32238477212377
"2293",3.69896188203711
"2294",3.27665620716289
"2295",5.27014417457394
"2296",9.2100483016111
"2297",9.47397129493766
"2298",7.09017040207982
"2299",9.53451526584104
"2300",4.68479811388534
"2301",7.59360555093735
"2302",11.3322879769839
"2303",14.7607453982346
"2304",4.71236671728548
"2305",8.77560523804277
"2306",14.4103134516627
"2307",6.95104463375174
"2308",6.94249465595931
"2309",10.9095766674727
"2310",12.2875833767466
"2311",9.40952959354036
"2312",12.573720596265
"2313",16.3207936566323
"2314",11.4627306174953
"2315",8.33459052955732
"2316",5.12720507686026
"2317",9.56327567109838
"2318",10.306771582691
"2319",8.13594524515793
"2320",13.3731664391235
"2321",9.04130793060176
"2322",9.4962386356201
"2323",6.75915362080559
"2324",18.7614918104373
"2325",15.177033492364
"2326",18.3111362275667
"2327",7.14963171049021
"2328",9.1134148533456
"2329",15.913434617687
"2330",13.3230234496295
"2331",8.17458421806805
"2332",8.99203805602156
"2333",14.2655713716522
"2334",11.3426351163071
"2335",6.17544865235686
"2336",8.74979959917255
"2337",13.434121501632
"2338",10.6487597804517
"2339",5.99781051278114
"2340",8.18460248410702
"2341",10.7495427073445
"2342",11.0677079646848
"2343",15.8966286107898
"2344",16.2421347340569
"2345",11.7364354082383
"2346",5.76291204197332
"2347",7.93516446719877
"2348",16.364264592994
"2349",13.1534834508784
"2350",10.3535639937036
"2351",15.1776417624205
"2352",20.5972595722415
"2353",15.6565904035233
"2354",19.3227911950089
"2355",10.138563811779
"2356",24.3649337789975
"2357",11.1889123218134
"2358",11.8176933028735
"2359",20.0842463527806
"2360",12.9175736219622
"2361",7.55695509724319
"2362",9.29852976696566
"2363",12.272952881176
"2364",10.3255937574431
"2365",14.5720332511701
"2366",10.3134545497596
"2367",9.14281772566028
"2368",6.88500149408355
"2369",7.32643020455725
"2370",17.4930581124499
"2371",16.8042475706898
"2372",15.8204609761015
"2373",21.68046485167
"2374",13.6186616146006
"2375",11.4286645839456
"2376",14.8876017192379
"2377",13.319548452273
"2378",17.0991537743248
"2379",17.3499749507755
"2380",22.0857808017172
"2381",27.1464028628543
"2382",30.4895191220567
"2383",15.7842499902472
"2384",9.03803593246266
"2385",7.55749206291512
"2386",5.60820917598903
"2387",9.57833617576398
"2388",10.6472245533951
"2389",14.9136161780916
"2390",13.3445544634014
"2391",12.0709533803165
"2392",20.2021517907269
"2393",27.0431890385225
"2394",16.9368853676133
"2395",10.1992387499195
"2396",11.3186659291387
"2397",17.6415414898656
"2398",17.4441680428572
"2399",12.0879485621117
"2400",16.5926365298219
"2401",8.14837985672057
"2402",14.1828277264722
"2403",22.5491341552697
"2404",26.6079732682556
"2405",13.88507662341
"2406",19.6584092918783
"2407",19.0422200830653
"2408",12.038725981256
"2409",7.52408232074231
"2410",15.5342830112204
"2411",21.6815329622477
"2412",20.9263118449599
"2413",10.4161343188025
"2414",7.52206324250437
"2415",13.6879301862791
"2416",9.03208783711307
"2417",17.1686464454979
"2418",18.8624937436543
"2419",14.7828657645732
"2420",14.718048623763
"2421",18.0073184310459
"2422",14.7006881888956
"2423",9.72034104052
