"","pr_ds4"
"1",9.84872329395159
"2",1.8298174425921
"3",0.115552020755216
"4",0.108238601720076
"5",0.121402755983329
"6",0.138589290715908
"7",0.0873953574699264
"8",0
"9",0.0713058355926178
"10",0
"11",0.111529640285889
"12",0.0734998613031599
"13",0.0486342365836829
"14",0.0830073060488422
"15",0.0888580412769544
"16",0.156872838303759
"17",5.15757367397283
"18",4.89072529692814
"19",0.0482685656319259
"20",0.0705744936891037
"21",0.0650894294127485
"22",0.0954401184085807
"23",0.487353338468156
"24",0.078619254627758
"25",0.0632610746539635
"26",0.0570446684740942
"27",0.078253583676001
"28",0.13346989739131
"29",0.0914177379392535
"30",0.0983654860226368
"31",0.135298252150095
"32",1.69399175270499
"33",0.282120271778735
"34",0.16796525247024
"35",0.120755364228866
"36",0.134461460815071
"37",0.14765992419438
"38",0.0974042367116273
"39",0.117201931780591
"40",0.0887744721943868
"41",0
"42",0.0984195031254203
"43",0
"44",0
"45",0.0760836420219744
"46",0.112633232918522
"47",0.0948660706771448
"48",0.0831905069185254
"49",0.0913126382288693
"50",0.0892821054012833
"51",0.0816676072978359
"52",0
"53",0.072530209573699
"54",0
"55",0.0786218080564569
"56",0.182686615470239
"57",0.167457619263344
"58",0.15781258833231
"59",0.102988201987489
"60",0.132430927987486
"61",0.103084161020367
"62",0.0954092818787045
"63",0
"64",0.118860301478228
"65",0.106495218416661
"66",0.0757957018500118
"67",0.0885871670861158
"68",0.0792067592463062
"69",0.0932773710060205
"70",0
"71",0.0745165553264014
"72",0
"73",0.123124123223596
"74",0.149559818044878
"75",0.259834596099175
"76",0.154676404139319
"77",4.53831154055213
"78",5.86270473727219
"79",0.100099485798609
"80",0
"81",0.0732374088027911
"82",0.0992467214495357
"83",1.1682269631003
"84",2.31337410990597
"85",0.117581154954618
"86",0.519595448876057
"87",27.4714523671444
"88",8.23755312422462
"89",0.231627775322125
"90",0.762137235897538
"91",0.142737703252289
"92",0
"93",0.0994127219276929
"94",0.11233919200271
"95",4.09175054040042
"96",0.158299974491661
"97",0.108987884946224
"98",0
"99",0
"100",0.0955826567202804
"101",0.0917525915128678
"102",1.31057931647835
"103",2.7852741108699
"104",0.216246276779759
"105",0.138192132152745
"106",0.0879225263054553
"107",0
"108",0
"109",0.078347363286924
"110",0
"111",0.063984618759127
"112",2.83841626562275
"113",37.6434016196356
"114",0.55330361125025
"115",0.0745172980795114
"116",0.0965401730221335
"117",0.0974976893239866
"118",0
"119",0.167396379359265
"120",0.145373504416643
"121",0.0927101078147209
"122",0
"123",0
"124",0
"125",0.156380110693025
"126",0.301065003925853
"127",0.280395733464021
"128",0.256773710079069
"129",0.198702902591063
"130",0.305986258797718
"131",1.18320090465957
"132",1.86428713969471
"133",0.327639780233924
"134",12.1551521508095
"135",0.322718525362059
"136",0.162285616539263
"137",0
"138",0
"139",0
"140",0
"141",0.228230431822253
"142",0.242009945463474
"143",2.81610929601661
"144",0.193781647719198
"145",0.250868204232831
"146",2.42590364052774
"147",7.37325563749258
"148",6.76270159924255
"149",0
"150",0
"151",2.66360025083881
"152",6.42868348671391
"153",50.3448933651486
"154",0.183724177896812
"155",0.335790532228179
"156",3.83488578783966
"157",0.304208573457064
"158",9.36628853474639
"159",8.98634448195017
"160",0.119333471119449
"161",0.12656838199331
"162",0.503484540761865
"163",0.177936249197723
"164",2.66519221188299
"165",1.15901144284291
"166",0.891958114998918
"167",9.31676228121896
"168",1.34060770577682
"169",3.09247753643337
"170",0.178659740285109
"171",3.68960877749253
"172",0.138867730478873
"173",0
"174",0
"175",0.117886488944676
"176",0.491378123232937
"177",0.993438379579632
"178",0.778460450665222
"179",0.163466427450001
"180",0.0831589167501436
"181",0.0759240058762826
"182",0.174318793760792
"183",0.200724093990381
"184",0.0848111827116182
"185",0.695817717528084
"186",0.143624967707615
"187",0.0792707536902562
"188",0.10782527249266
"189",0.348741176607974
"190",1.26720391738817
"191",37.7580989900257
"192",11.2196445362184
"193",19.2515117301729
"194",4.39047662674717
"195",0.908613646293648
"196",11.7668935186044
"197",0.101432469775704
"198",0.204014652908256
"199",0
"200",0.0328163872803749
"201",0.0860897432550094
"202",0.0707470167343146
"203",0.0877944906461977
"204",0.13851072553405
"205",5.5598831974732
"206",11.498471013936
"207",0.979360663027963
"208",7.80159259046639
"209",3.49751848275608
"210",0.124872746404543
"211",0.84480261159211
"212",36.6303083114963
"213",6.28399972169501
"214",14.1149165430497
"215",0.32610590451831
"216",26.3699323672638
"217",0.952291622077858
"218",0.293596904690939
"219",0.188958561496591
"220",0.259056092374358
"221",3.92076361027914
"222",9.08644087389095
"223",23.8681906751914
"224",6.51411575639541
"225",1.52658298841719
"226",0.252960654906726
"227",0.198101717698039
"228",0.331185435741336
"229",3.19985021201667
"230",9.4040802504656
"231",0.307819592115414
"232",0.175751780316721
"233",0.334233154475152
"234",0.332201341985942
"235",0.678130205455755
"236",0.846637372638904
"237",2.14227398001106
"238",8.72319174067994
"239",25.5360184699064
"240",25.9529754185851
"241",11.4723198219366
"242",10.6997231229142
"243",1.37409757720817
"244",6.30808996998945
"245",0.268364935995511
"246",0.137145582226874
"247",9.70631531355676
"248",2.18556220608187
"249",0.133880211221473
"250",0.115687429905663
"251",1.16694176409849
"252",3.49180664856627
"253",0
"254",0.0970281670176525
"255",0
"256",0.13014835864387
"257",0.137612063799075
"258",12.2348512355758
"259",33.8103648323343
"260",1.92604410141832
"261",0.107757243178258
"262",26.1996905417948
"263",13.7738562625418
"264",0.373212697852685
"265",0.285678802833931
"266",0.202774799783112
"267",0.588978065054754
"268",4.39718563999887
"269",3.15718844079003
"270",32.3947030210766
"271",2.48118804244066
"272",0.0741705699798402
"273",0.125483542921868
"274",0
"275",0.103177297802016
"276",0.117408649222984
"277",0.159086178384389
"278",0
"279",0.151462240123157
"280",0
"281",2.90242831308511
"282",2.58815263587207
"283",0
"284",0
"285",0.0894542089317972
"286",0
"287",0
"288",0.110801236063249
"289",0.11893343687523
"290",0.143838301861924
"291",0
"292",0
"293",0.177891892762097
"294",0.199238919893548
"295",16.438466598696
"296",5.67914635528501
"297",0
"298",0.138755676354435
"299",0.159594440935138
"300",0.257075329042083
"301",14.2034119295751
"302",3.27586176483236
"303",1.44751679563417
"304",0.150953977572408
"305",13.831827158282
"306",2.03733329519242
"307",0.122698784470871
"308",0
"309",2.61001653488581
"310",0.357135150859679
"311",2.92043112277271
"312",19.2955925077556
"313",0.0980144204357412
"314",0.0686705970336829
"315",0.0789560609065693
"316",0.0871239292762144
"317",0.0931742021426182
"318",0.108904911595268
"319",0.213389190384123
"320",0.244425092162647
"321",29.9138302857542
"322",10.5287560217966
"323",0.0716957334668848
"324",0.105577261518746
"325",0.0925691748559778
"326",0.0946867703592191
"327",0.0574775922308359
"328",0.113442616245071
"329",16.6578603846656
"330",0.884364825898202
"331",0.0777460063332885
"332",0.101342070512263
"333",0.289297949255142
"334",18.7167326512624
"335",3.16432829896957
"336",0.444053896301453
"337",0.103367811544034
"338",0.10030181713383
"339",0.153737719711678
"340",0.209547002045522
"341",0.0880378394930122
"342",0.116507787587767
