0,1.0,-3.5088074e-06,0.0,0.0,-3.5088074e-06,-3.949372618e-06,3.469758833e-07,-3.602396734e-06,9.358933422e-08,0.02632165592,2.667269062,2.426772676e-09,-3.857405453e-06,-2.337731667e-05,0.0,0.0,0.0,-2.337731667e-05,-6.115825035e-05
1,2.0,-3.508829315e-06,0.0,0.0,-3.508829315e-06,-3.948823304e-06,3.896416941e-07,-3.55918161e-06,5.035229427e-08,0.014247939,1.435016917,2.426673866e-09,-3.900219637e-06,-2.337731667e-05,0.0,0.0,0.0,-2.337731667e-05,-6.115742813e-05
2,3.5,-3.508865412e-06,7.940933881e-21,0.0,-3.508865412e-06,-3.944066961e-06,4.258484812e-07,-3.518218479e-06,9.35306736e-09,0.002662005322,0.2665553181,2.426525717e-09,-3.936570018e-06,-2.337731667e-05,0.0,0.0,0.0,-2.337731667e-05,-6.115619479e-05
3,5.75,-3.50892589e-06,-7.940933881e-21,0.0,-3.50892589e-06,-3.952194791e-06,4.728989176e-07,-3.479295873e-06,-2.963001707e-08,0.008479987634,0.8444184345,2.42613472e-09,-3.982900315e-06,-2.337731667e-05,0.0,0.0,0.0,-2.337731667e-05,-6.115434478e-05
4,9.125,-3.509024429e-06,7.940933881e-21,0.0,-3.509024429e-06,-3.967708698e-06,5.120327392e-07,-3.455675959e-06,-5.334846984e-08,0.01531967403,1.520321985,2.425548881e-09,-4.022126516e-06,-2.337731667e-05,0.0,0.0,0.0,-2.337731667e-05,-6.115156977e-05
5,14.1875,-3.509181923e-06,-7.940933881e-21,0.0,-3.509181923e-06,-3.980008964e-06,5.444538127e-07,-3.435555151e-06,-7.362677191e-08,0.02120361682,2.098117839,2.424671643e-09,-4.054698403e-06,-2.337731667e-05,0.0,0.0,0.0,-2.337731667e-05,-6.114740726e-05
6,21.78125,-3.509429999e-06,-7.940933881e-21,0.0,-3.509429999e-06,-3.989124045e-06,5.710462794e-07,-3.418077766e-06,-9.135223379e-08,0.02637376583,2.603050461,2.423359293e-09,-4.08153281e-06,-2.337731667e-05,0.0,0.0,0.0,-2.337731667e-05,-6.114116349e-05
7,33.171875,-3.509816997e-06,-7.940933881e-21,0.0,-3.509816997e-06,-3.996015476e-06,5.936084007e-07,-3.402407075e-06,-1.074099219e-07,0.03107825231,3.060271289,2.421398759e-09,-4.104476143e-06,-2.337731667e-05,0.0,0.0,0.0,-2.337731667e-05,-6.113179783e-05
8,50.2578125,-3.510408994e-06,-7.940933881e-21,0.0,-3.510408994e-06,-3.888462575e-06,6.062483696e-07,-3.282214206e-06,-2.281947883e-07,0.06718900242,6.500518563,2.419740424e-09,-4.119070416e-06,-2.337731667e-05,0.0,0.0,0.0,-2.337731667e-05,-6.111774934e-05
9,75.88671875,-3.511314791e-06,2.382280164e-20,0.0,-3.511314791e-06,-3.8820551e-06,6.193151997e-07,-3.262739901e-06,-2.485748908e-07,0.07339028164,7.079253943,2.417275391e-09,-4.133094586e-06,-2.337731667e-05,0.0,0.0,0.0,-2.337731667e-05,-6.109667661e-05
