"","etp_ds4"
"348",1.84525993087575
"349",1.66163476050415
"350",4.03169064047738
"351",2.20310370614286
"352",2.41415999859145
"353",1.85292036743113
"354",1.13984637760404
"355",0.640543629063549
"356",-0.261134814896138
"357",1.36867938900026
"358",2.10143394156595
"359",2.37510679262285
"360",2.41744304282947
"361",2.24934795917203
"362",1.92006184076946
"363",2.22895767951727
"364",1.69606166361186
"365",1.58412916712031
"366",0.936146357318199
"367",1.78292448970727
"368",2.18618037633665
"369",2.54477915479639
"370",3.2607007943396
"371",3.48211645627429
"372",3.7800871607855
"373",2.49779019762873
"374",0.36183851401738
"375",0.136133129869355
"376",1.67152370361316
"377",1.29561204627188
"378",1.12481510645461
"379",1.04522426046557
"380",1.23595190964328
"381",0.259655131038085
"382",2.04043981396037
"383",1.96630461468368
"384",1.85829160920933
"385",1.37058319141579
"386",1.98896314740029
"387",2.32074166264181
"388",2.90168404294625
"389",3.00833313674251
"390",2.41103581552399
"391",2.56272999236606
"392",2.65054030609255
"393",2.47403173613947
"394",3.224961570219
"395",2.4069560797127
"396",2.88254528230212
"397",3.43063978971421
"398",2.51513194892816
"399",3.31328497658356
"400",1.8895994546861
"401",3.52438279814756
"402",2.92086426354295
"403",1.10826569416458
"404",0.23811321554698
"405",1.48602899129021
"406",0.853157911883738
"407",0.794476527576625
"408",2.26613151307135
"409",2.48503053225531
"410",1.41790858886833
"411",1.99321113989337
"412",3.5801117955101
"413",3.48944550096111
"414",4.60854238473439
"415",4.33572976290476
"416",2.29566831267889
"417",1.62377831501077
"418",3.53679575347657
"419",3.2422667812336
"420",3.733696257383
"421",2.94420643813431
"422",2.01037722270045
"423",1.36801971458594
"424",3.34152444995706
"425",3.16074785781654
"426",2.61134001042975
"427",3.1209900401714
"428",4.08242870122153
"429",3.60822144690389
"430",4.79379296037182
"431",4.59912458390892
"432",4.45265624691572
"433",2.41928713998458
"434",4.51169195417318
"435",4.77963601510122
"436",4.81920073311554
"437",3.17255287309248
"438",4.00577836159972
"439",6.27075675379664
"440",4.2501413523996
"441",3.10903344123318
"442",4.7040437395918
"443",3.64334395628491
"444",4.69896218504306
"445",4.80014490355775
"446",6.4114460679697
"447",6.89180243031271
"448",5.64682156587049
"449",6.04512576799997
"450",6.61327772826077
"451",5.6359325204089
"452",6.7259046200449
"453",7.40593618465619
"454",6.39385990369807
"455",6.63142613736342
"456",6.28948875879985
"457",4.98679194673618
"458",5.72432471439586
"459",4.41371567845588
"460",3.28129119720975
"461",7.54440446100969
"462",6.34600950506512
"463",5.01457491582497
"464",1.89167580211306
"465",2.41278157527432
"466",5.50824792539015
"467",3.13000242435648
"468",5.03045089816142
"469",3.62029011415874
"470",5.63947492644641
"471",6.44294638544888
"472",3.20004352289966
"473",5.95748374910182
"474",6.83172117642922
"475",6.16623735213763
"476",7.21378051177955
"477",5.71638672322763
"478",6.5865306374624
"479",5.98394371966258
"480",1.96031607868538
"481",1.83214086835136
"482",1.65983976593514
"483",4.53642768310353
"484",6.36029788916793
"485",7.08272179128473
"486",7.19213144495711
"487",6.32003555254285
"488",8.011814679633
"489",6.8567356538642
"490",6.87198540229021
"491",7.47891138298783
"492",6.56661108679425
"493",6.71936146903819
"494",6.79482622741831
"495",7.98840355198539
"496",6.46342870938443
"497",7.2678610677202
"498",4.85651492001685
"499",7.51462835978353
"500",6.51501989808934
"501",6.68193256742875
"502",7.69023682902909
"503",8.2706377019593
"504",8.94378891046562
"505",4.28294229265051
"506",4.91493435428564
"507",3.87370277518835
"508",4.92783215146187
"509",6.9596145536934
"510",6.61560103909386
"511",6.2039553779568
"512",7.80460994222416
"513",7.99356267085588
"514",7.44319440619212
"515",7.31826002307269
"516",5.86425016115353
"517",7.71603242338154
"518",7.42215432023066
"519",6.33567084901126
"520",5.94917475253005
"521",6.10323639098853
"522",7.70773199151955
"523",7.74168957036677
"524",7.75115315791435
"525",4.0453236106041
"526",5.45066636142049
"527",5.79135551313356
"528",7.00230504209015
"529",8.42418123703379
"530",8.31462629412998
"531",8.34301705677274
"532",8.1706684270826
"533",7.80793468319986
"534",7.68643891953749
"535",8.69639854943198
"536",9.67448815655592
"537",10.0412021740248
"538",9.88030853386089
"539",6.03935717504234
"540",6.41010713425949
"541",9.5856215269647
"542",8.66800778678922
"543",6.46177414715716
"544",8.72979944665875
"545",7.66514584755542
"546",8.44622582920346
"547",9.87256559859468
"548",10.4801183839607
"549",9.6161606223526
"550",9.74144323950346
"551",9.02209189203609
"552",7.17057308164558
"553",6.70921742851293
"554",8.70815687268512
"555",9.72319298679082
"556",9.36140856536976
"557",7.05704577433021
"558",7.93627853736836
"559",10.3485325282679
"560",10.7269568859858
"561",9.9050053783104
"562",9.09677990103654
"563",10.2905611372983
"564",8.73886023901344
"565",6.94271330880694
"566",7.50873952896794
"567",8.40890640541176
"568",9.06940452196759
"569",6.79939514779889
"570",9.51653571342716
"571",10.4488322364533
"572",10.5505122158523
"573",10.338468050669
"574",10.5035829945912
"575",9.42606896298964
"576",7.16372923687834
"577",9.22936261927245
"578",9.14240553281813
"579",9.56595807372887
"580",9.74707345778757
"581",8.61265461761553
"582",8.6934511503939
"583",10.0213149004805
"584",4.95331282045906
"585",1.4833812296499
"586",4.34551159572019
"587",8.19207320146344
"588",5.95005764754263
"589",6.30655512921403
"590",6.49822631786511
"591",6.69052935202403
"592",8.5766565005738
"593",10.9490826903938
"594",11.0505195097618
"595",8.35721826338863
"596",7.14684134702985
"597",6.20873861383686
"598",8.31455161470325
"599",6.7085284105449
"600",6.22673767235773
"601",6.78170295111598
"602",7.66932635130358
"603",8.04876380952119
"604",7.98924510114225
"605",8.3010523208126
"606",8.91050024716458
"607",8.99176192232454
"608",9.4452818432619
"609",8.55865744205293
