"","deg3_etp_proj"
"163",9.19201038326422
"164",8.68146149748081
"165",9.10456261526299
"166",8.96907305461592
"167",6.96847055273188
"168",9.28384692375548
"169",9.29360119432059
"170",10.2011786196832
"171",10.9195462409312
"172",11.1837338690832
"173",11.2079890726619
"174",10.725375841304
"175",11.7620999067642
"176",10.8444168756298
"177",9.1207899124295
"178",8.90366298851631
"179",10.6903451331226
"180",11.1633803858659
"181",11.5913275127484
"182",10.4910985649925
"183",11.2658346437906
"184",11.6222208385565
"185",11.671354622181
"186",13.1719885289821
"187",14.1102728661606
"188",14.4871807095348
"189",13.4846753493255
"190",9.28142818048292
"191",5.60959379565047
"192",3.98308405804695
"193",4.41676843166351
"194",6.15113579277995
"195",7.4360360921591
"196",8.01517638712361
"197",8.91167553051224
"198",7.66943366358137
"199",9.63081604849585
"200",11.2271185315936
"201",11.1085321180076
"202",11.6586754416515
"203",12.0781459457868
"204",11.2039324016671
"205",8.67309440767431
"206",7.71338593127558
"207",8.26000398930521
"208",6.49299589409826
"209",7.68036248897944
"210",9.05064925430047
"211",8.52242757949256
"212",5.85265714066977
"213",6.30262876545288
"214",5.76632977232137
"215",8.37990226297121
"216",9.59458511528008
"217",10.6059128332322
"218",10.9510904204633
"219",11.1164696390684
"220",9.32838984856106
"221",7.74476708814844
"222",6.27402997237383
"223",5.50694959777959
"224",7.33528294343245
"225",8.16510972711353
"226",7.76263809700352
"227",8.27737090040393
"228",6.61750812796705
"229",6.78383873351755
"230",5.7110025103451
"231",8.47929136481193
"232",9.37820011532476
"233",8.44963739560062
"234",8.03980655854981
"235",8.46314793424348
"236",7.47197055062906
"237",6.38038871792215
"238",5.27087515178113
"239",4.43468806500623
"240",4.26516591807903
"241",4.44577907625115
"242",5.55039154903545
"243",6.05343028875626
"244",4.60574629899038
"245",6.24315036196744
"246",7.01151635671303
"247",5.80643497540987
"248",6.7522812181055
"249",6.83828941880124
"250",6.8166901772647
"251",6.04476370856793
"252",7.53166313387444
"253",6.86538389243176
"254",7.04920494101101
"255",7.01318046047675
"256",6.23853517908304
"257",5.59791811065254
"258",4.30093780312003
"259",3.65216736092555
"260",5.44033928343442
"261",5.54345474958512
"262",3.65995207152416
"263",5.14324836789664
"264",5.07023710167696
"265",5.86829472672935
"266",6.14823752990597
"267",6.41254214541892
"268",6.11895495839417
"269",5.48556696354977
"270",2.83905116533053
"271",2.61114535904585
"272",5.06870889886125
"273",5.26409812456196
"274",5.70999220436515
"275",5.7835949333153
"276",5.44076598420465
"277",4.5129256449445
"278",4.69247838649548
"279",4.39395295762474
"280",4.48361819728331
"281",3.5377305341167
"282",4.90906383879114
"283",5.17347157431757
"284",5.03073217312102
"285",5.58327294826479
"286",5.67490676441705
"287",5.26318735714375
"288",5.2241944294032
"289",4.85486642541174
"290",5.68477583568239
"291",6.35287381308415
"292",4.82443593568477
"293",5.85038547915387
"294",4.78474328168953
"295",2.84812968391723
"296",4.69998529386155
"297",3.93451192546089
"298",4.29399492685821
"299",4.31111676415859
"300",3.90474966249894
"301",2.9576054898611
"302",2.37239996020739
"303",5.48025959717853
"304",4.07797802682302
"305",1.81964252560818
"306",3.33592577907732
"307",2.97288349331226
"308",3.45675359086179
"309",4.38814831349276
"310",3.3952408260746
"311",2.75108354394734
"312",3.95444520822802
"313",3.9646347495062
"314",3.07997210792679
"315",2.99978795241326
"316",2.75835425470485
"317",2.30834291981383
"318",2.82477433158427
"319",3.01680484680727
"320",3.42641997728996
"321",3.50936619773963
"322",3.22524038716029
"323",2.30166795803293
"324",1.99081301661588
"325",2.01617427932678
"326",2.10482475545485
"327",1.93173447740145
"328",1.8494395548751
"329",2.59016961175758
"330",2.76382120470611
"331",1.83313311791292
"332",1.46923317799259
"333",1.77413725864311
"334",1.59849685172037
"335",0.907636025214
"336",2.17173817775889
"337",1.68999319189354
"338",1.90435415536061
"339",2.50749255944731
"340",2.41105524029782
"341",2.40693092519389
"342",2.18826158705039
"343",2.40164430539376
"344",2.58163264999998
"345",3.02278375765658
"346",2.48492744563347
"347",1.95665128109323
"348",1.83527763965344
"349",1.64237634452269
"350",3.76221704122382
"351",2.17264040998464
"352",2.43250888657319
"353",1.69038410848292
"354",1.04225805900012
"355",0.812963510258836
"356",0.0508876438294205
"357",1.35181126094361
"358",2.06406132329543
"359",2.3547367291639
"360",2.4300932672483
"361",2.23649815217549
"362",1.97757863516596
"363",2.23491977159871
"364",1.73803321016704
"365",1.65679958344162
"366",1.04213536770216
"367",1.71255786532931
"368",2.15134465018743
"369",2.49773460089473
"370",3.28416994786275
"371",3.40595086999428
"372",3.72730465837735
"373",2.64488975141121
"374",0.858031010673362
"375",0.408603238594025
"376",1.580828100088
"377",1.35007726894787
"378",1.20547156020695
"379",1.17887928200011
"380",1.30429668975424
"381",0.68752794606449
"382",1.98216095522619
"383",1.98688976410052
"384",1.93278113906735
"385",1.42108442175077
"386",1.97422951793925
"387",2.29353126204497
"388",2.82603715065622
"389",2.95884153076771
"390",2.3013703838966
"391",2.49420270728712
"392",2.59761235399922
"393",2.43007641565055
"394",3.10280211292663
"395",2.35909857369047
"396",2.8296463912619
"397",3.37033551211032
"398",2.56674189698331
"399",3.29321213270899
"400",1.83996461578158
"401",3.37746463585241
"402",2.78371576224074
"403",1.20861343910195
"404",0.00423346862003293
"405",1.31478722676948
"406",0.724291767835791
"407",0.584936073905199
"408",2.39310723425267
"409",2.56667927377596
"410",1.57221110402701
"411",2.29705191223599
"412",3.53136400520393
"413",3.38137686394616
"414",4.52038369786555
"415",4.21588982392711
"416",2.38442879237712
"417",1.64233077127351
"418",3.40012330833076
"419",3.17628484806022
"420",3.6796981465922
"421",2.90055181470293
"422",2.22811708036734
"423",1.44659319907731
"424",3.30329166823875
"425",2.98693894148372
"426",2.97138849714396
"427",3.40346132810239
"428",4.2294590910766
"429",3.65690427806097
"430",4.83789408115708
"431",4.58558039728918
"432",4.5632041703425
"433",2.5020856491726
"434",4.44318231994438
"435",4.82353563200355
"436",4.89773622379051
"437",3.34998184957866
"438",4.14623628663789
"439",6.25384759271936
"440",4.29808861015326
"441",3.25543297386291
"442",4.64254460424394
"443",3.77800027762863
"444",4.67446966736093
"445",4.84155122366109
"446",6.40354812281368
"447",6.92906259350023
"448",5.61864975005702
"449",5.98902305629918
"450",6.6835031129933
"451",5.61097356035702
"452",6.69134634813503
"453",7.17053973166883
"454",6.40605681111272
"455",6.61529115721469
"456",6.25233462848344
"457",5.06459889834633
"458",5.78747615961557
"459",4.56314394089996
"460",3.65299381509457
"461",7.63478720542317
"462",6.41568423968702
"463",5.14736555019282
"464",2.14241680122285
"465",2.74901645747489
"466",5.48516388687041
"467",3.64185156332708
"468",5.10606005742234
"469",4.05720268280745
"470",5.69779582303944
"471",6.5329741906263
"472",3.82441477675486
"473",6.08684397331078
"474",6.88342472982987
"475",6.22034053871294
"476",7.29269291825782
"477",5.76581336750396
"478",6.61086641103789
"479",6.04570864598215
"480",2.54998840317985
"481",2.08007109461694
"482",1.86654349446905
"483",4.78927147696365
"484",6.46041467690981
"485",7.13594060784683
"486",7.19648662730291
"487",6.59792628365258
"488",8.0936409754403
"489",7.06949148924572
"490",7.12527823519456
"491",7.61440216084201
"492",6.84707444436772
"493",6.8714679149122
"494",6.99703533903456
"495",8.31353389395268
"496",6.76219976793592
"497",7.38302218949135
"498",5.21277988672955
"499",7.70021710883617
"500",6.71680192938265
"501",7.1810175125815
"502",7.76530184000683
"503",8.35316795692274
"504",8.972274159364
"505",4.75049755762436
"506",5.39394779213317
"507",4.14827952823098
"508",5.39049107114528
"509",7.17658648861017
"510",6.65161301203551
"511",6.48294511513561
"512",7.83976738991178
"513",8.10582881464792
"514",7.53930485304279
"515",7.37206574714709
"516",6.07815957908181
"517",7.73982343850277
"518",7.68493756031343
"519",6.6040468233963
"520",6.14233347782996
"521",6.5122982883046
"522",8.02349498046697
"523",8.09142511757388
"524",8.02735589555826
"525",4.98294482389655
"526",5.60956547223507
"527",6.16249076918015
"528",7.42410514246653
"529",8.64593755687784
"530",8.503447776456
"531",8.46704519061343
"532",8.33210700408826
"533",8.00604098747016
"534",7.81512099015051
"535",8.79281510121892
"536",9.73916147028679
"537",10.1108279648161
"538",10.0186030794448
"539",6.15401519423265
"540",6.98296618509125
"541",9.64820762410848
"542",8.71066948882665
"543",6.97866544957102
"544",8.80359831863743
"545",7.67295545089648
"546",8.61318747307309
"547",10.059074857985
"548",10.5714907277107
"549",9.85153766765009
"550",9.94981762426145
"551",8.90433384700469
"552",7.64897276347798
"553",7.25247568412142
"554",8.79428820263556
"555",9.91658535392537
"556",9.3940606766062
"557",7.29835946333348
"558",8.12627628175732
"559",10.3639310902883
"560",10.8325741699117
"561",10.0842172299673
"562",9.27174715934872
"563",10.4151855959736
"564",8.58281839562922
"565",7.17361385219407
"566",7.97307551414611
"567",8.56424137792189
"568",9.32907334657158
"569",7.18244361809018
"570",9.60524413367372
"571",10.4785367114866
"572",10.5867976375727
"573",10.3204701212411
"574",10.5665011307218
"575",9.54664202448817
"576",7.4472830449326
"577",9.39629275758266
"578",9.18516787911387
"579",9.52257181483687
"580",9.85803486060883
"581",8.67534487948359
"582",8.73184233808258
"583",10.3245460789399
"584",5.95189636519977
"585",3.77947226075494
"586",4.66721713048767
"587",8.39010355403001
"588",6.50945800758081
"589",6.83607104519496
"590",6.91277991930184
"591",7.10373425896651
"592",8.73304986763669
"593",11.0934065769674
"594",11.204336262194
"595",8.61641083467676
"596",7.38049560694062
"597",6.76532718409993
"598",8.58184272732125
"599",6.92054418762861
"600",6.85995577769924
"601",7.16031535401791
"602",7.84536231614706
"603",8.2001568487078
"604",8.20711008645832
"605",8.39278526337133
"606",8.95701036791374
"607",8.99960244654462
"608",9.41131011907924
"609",8.77776134377155
"610",8.88920147514698
"611",8.89864745523427
"612",7.63632782218427
"613",4.94600833389832
"614",6.00922824263725
"615",8.84311572400549
"616",9.39608240971456
"617",8.89192052453528
"618",7.30994950421154
"619",7.98939008756579
"620",8.01287030681435
"621",8.7555188949467
"622",8.66701181430598
"623",7.31749472282447
"624",9.13190466256774
"625",10.4067536651784
"626",8.77963648766887
"627",9.89625819552005
"628",10.5289847667766
"629",7.33825037941071
"630",5.83364398047632
"631",3.75485053815765
"632",3.76421689137588
"633",3.29337919470189
"634",5.80946061674182
"635",5.22070674830988
"636",7.03979583509737
"637",7.26836303563857
"638",6.751346963238
"639",6.47695687218665
"640",7.15794439010123
"641",7.56000969376135
"642",8.22054360910053
"643",7.59205674106369
"644",6.83610666637566
"645",5.67421371073875
"646",5.39055564467396
"647",3.98123621970548
"648",5.35315037597261
"649",4.46902644964828
"650",3.77338740845895
"651",4.15545968270423
"652",5.588965662806
"653",4.74741594443794
"654",4.69407007957177
"655",4.57842272420281
"656",3.96168270929745
"657",4.5333255086952
"658",4.12202815102337
"659",3.89116366060154
"660",2.80775664853198
"661",3.63365588490008
"662",2.02588028715904
"663",3.08832599839305
"664",2.79664412753363
"665",4.66965741162397
"666",3.13370575600753
"667",3.77288143960426
"668",3.09107936596782
"669",3.10015786398316
"670",3.82216502613063
"671",5.05435091345892
"672",5.34645893633822
"673",4.79313434987348
"674",3.91582056671638
"675",4.18529470274103
"676",2.87710911556734
"677",2.62257403429486
"678",2.89971398367969
"679",1.18680769106259
"680",2.56903979395117
"681",2.39400127924128
"682",1.57962978045855
"683",0.850880382552847
"684",2.24422130397312
"685",3.12149800991221
"686",1.94601645973708
"687",2.57416582937656
"688",1.84907708050533
"689",2.23298966087287
"690",2.09505563270365
"691",2.27889890856304
"692",2.0767943810791
"693",2.5791892116552
"694",2.80962325287721
"695",2.55022142610242
"696",3.02586152924852
"697",1.98216228486675
"698",1.85872099946113
"699",2.27589077233338
"700",2.55067400152472
"701",2.17573682093347
"702",0.971011507364372
"703",2.2601850685047
"704",2.45958127331568
"705",2.0996447326954
"706",1.62935003542284
"707",1.25096860485465
"708",0.914464275691212
"709",2.24758845557012
"710",2.14295048932295
"711",0.875743315003964
"712",1.40266090525048
"713",1.0376879873401
"714",1.46858723826398
"715",2.02507883630817
"716",2.21025039077135
"717",2.00963910376446
"718",2.24509232470941
"719",2.01362743757592
"720",1.04021598020811
"721",1.05814931749328
"722",1.03244415042815
"723",0.3954657705041
"724",0.401427670768034
"725",0.622131828614422
"726",0.585876863220248
"727",0.751161263074859
"728",0.955829263703983
"729",2.24693978693792
"730",2.11125965402176
"731",2.0929092913333
"732",2.50808369810218
"733",2.17108697448685
"734",1.70393641417601
"735",1.46392204568036
"736",1.62924721020949
"737",1.67407821133974
"738",1.91433500422507
"739",0.824578864501115
"740",0.372857044061898
"741",0.636177834880073
"742",0.726851568471792
"743",0.875245315569206
"744",1.60875104024664
"745",0.710470722054549
"746",1.28317382503122
"747",1.73763847719089
"748",2.06749338852729
"749",2.55135469826542
"750",2.05291814202272
"751",1.94477942757955
"752",2.19731980802822
"753",1.85666077534611
"754",0.91860025403938
"755",1.74728347979633
"756",1.97512291557434
"757",2.48999199672954
"758",2.39325545283809
"759",2.58086397401497
"760",2.38154826509619
"761",2.30315375326282
"762",1.49873129870239
"763",2.36089372349017
"764",2.17961076932023
"765",2.23618957210316
"766",1.75266165009245
"767",1.84112064189952
"768",1.39916712660443
"769",1.80661704213648
"770",2.54086781199071
"771",2.5355733128571
"772",2.73282658151465
"773",3.78239538444905
"774",2.57056803839567
"775",2.85937218681662
"776",2.81949712581575
"777",2.19514837572161
"778",1.45796860171938
"779",3.46984527194255
"780",2.28730175609413
"781",2.15538324723115
"782",3.17289373379828
"783",2.50046412128722
"784",2.58893921553058
"785",3.33576440673478
"786",3.8155195291002
"787",5.05873856645641
"788",4.79827171375105
"789",3.47981485657926
"790",4.55312602647713
"791",4.7593497278891
"792",4.03286454714455
"793",3.64270733733963
"794",3.27480833045366
"795",3.3059487483207
"796",2.50385137669723
"797",1.34007366488709
"798",2.75153804942015
"799",3.7394873865557
"800",2.70873588251131
"801",3.10475295794117
"802",3.24598446883717
"803",3.71858756164043
"804",2.25531789611928
"805",1.32302501858841
"806",1.49081406481231
"807",1.9948932983062
"808",2.32322894726471
"809",2.31506829613307
"810",4.32669709269337
"811",3.68659107638784
"812",4.7609014964852
"813",4.53771591827016
"814",4.73319772165514
"815",5.42000376461525
"816",6.05613971267451
"817",6.78856784048281
"818",6.89368526937502
"819",6.10243960724089
"820",5.26881899412398
"821",6.0751407188102
"822",5.40538108480014
"823",7.08665784433544
"824",6.19587094738262
"825",4.70457745273598
"826",5.4080183755901
"827",5.63259996099241
"828",6.97115489305472
"829",5.82811196072043
"830",6.25465847506385
"831",5.65187960003377
"832",7.52618124759732
"833",7.10267324429671
"834",7.73099251582425
"835",7.5038640680913
"836",6.66651867801913
"837",5.94609975852832
"838",4.94327837591801
"839",6.39457202659521
"840",6.38875629658317
"841",2.75593339995642
"842",6.3038509191318
"843",7.01064835516356
"844",6.95818352075329
"845",8.29753899634165
"846",9.14107816402411
"847",3.62718304236181
"848",3.56241386159494
"849",3.14917725560312
"850",3.41931897671703
"851",6.38161660650447
"852",6.4064486760323
"853",5.58247685930763
"854",7.29700093388234
"855",7.7111920946321
"856",6.71531279257597
"857",6.87530766606892
"858",7.36903735126885
"859",7.44149559916102
"860",6.24050754971318
"861",6.86616035799997
"862",8.20457934353463
"863",8.1680312009204
"864",7.70951371714805
"865",7.6860712809825
"866",9.91913492552822
"867",8.85917323864272
"868",8.44795627802865
"869",9.17318217474397
"870",9.25689181136633
"871",8.51963807552416
"872",8.89910299531113
"873",7.97748954299058
"874",8.8147090557649
"875",8.25885359050747
"876",7.44255635832978
"877",7.91706555978156
"878",8.35300951342013
"879",8.80144997233791
"880",9.78750613776274
"881",11.0293818742027
"882",11.0682535081418
"883",10.1950697904923
"884",11.7940166075084
"885",10.6314765660173
"886",7.42222390995225
"887",8.89962072510805
"888",7.50180159119428
"889",7.63421058514493
"890",8.39834265345802
"891",8.53730398182352
"892",7.93723310124039
"893",10.7559860272675
"894",10.8493782426067
"895",10.7846990334849
"896",11.842069991755
"897",9.98749737112607
"898",10.8323478641111
"899",11.7897642168444
"900",12.4522961707387
"901",10.8862353625371
"902",12.5785220863716
"903",10.3322783606507
"904",12.1590517971472
"905",13.1319649668353
"906",13.7100224212306
"907",14.052157121815
"908",13.7342470015152
"909",13.167834134245
"910",13.2140999761142
"911",13.1951135971051
"912",11.898107085339
"913",10.8070399765476
"914",12.2686279167336
"915",13.3760814891121
"916",12.0008393460219
"917",10.1321528824616
"918",12.0152181735243
"919",11.8240818968233
"920",11.239081577683
"921",12.6003355825331
"922",13.0056112346296
"923",12.0967692005619
"924",12.4492399483178
"925",11.6530861732481
"926",11.3983781710399
"927",11.9719992679382
"928",12.0230555908994
"929",12.0339238765407
"930",12.5970505616647
"931",13.6373044018235
"932",13.6015743611723
"933",13.7599913207244
"934",13.5345291662581
"935",13.3653392600162
"936",13.1095974550259
"937",13.9045893471042
"938",14.4905548104826
"939",12.3437958139622
"940",12.7726446329711
"941",14.2971653454766
"942",14.214514833932
"943",12.1404667081577
"944",12.4130105733377
"945",12.2159238815004
"946",11.0042968545565
"947",8.195216230744
"948",8.19100238238366
"949",7.53911897114345
"950",8.87221181642369
"951",8.39796221674401
"952",11.550850619695
"953",10.4068442844615
"954",8.22872577622837
"955",7.82843706236317
"956",6.65562540551229
"957",7.75961091790386
"958",9.24776957262241
"959",10.2735790966687
"960",11.2253542242724
"961",10.5947515310682
"962",10.368312213855
"963",10.4378861086538
"964",11.00240299185
"965",10.8263215429758
"966",11.093848260053
"967",10.9228291796824
"968",10.6864430258545
"969",10.9808397402569
"970",11.6628641870101
"971",8.92551897496593
"972",10.5946392475114
"973",9.92078452695123
"974",10.2556790939855
"975",10.4260743202604
"976",9.73753907641738
"977",11.0961952123943
"978",11.288210327547
"979",10.7885268970146
"980",11.8317649896656
"981",10.7003295755356
"982",10.4248862324321
"983",10.6831260636753
"984",10.4090119341046
"985",7.31125447287091
"986",3.89487380819509
"987",3.49744296216463
"988",6.27509428261143
"989",5.78737994309334
"990",4.77294734600938
"991",5.33835329155899
"992",6.61111999537834
"993",8.32932355568438
"994",8.44525942916873
"995",7.88514302859596
"996",5.32066395888295
"997",5.20041501240173
"998",7.33237431569462
"999",8.71899001090312
"1000",8.51536840066428
"1001",7.49168422834659
"1002",7.26005699578079
"1003",7.49595413808871
"1004",7.10173763303034
"1005",5.0941668994088
"1006",4.18235610326638
"1007",5.51765162119142
"1008",5.38269573765479
"1009",4.96678046367312
"1010",6.35329380747862
"1011",5.43658816294593
"1012",5.11839842088806
"1013",5.2928681364672
"1014",5.24133336448648
"1015",4.95243409529271
"1016",4.61433867792651
"1017",4.88823045391382
"1018",5.84425034648169
"1019",6.18550062358702
"1020",6.46507553032324
"1021",4.66123737631442
"1022",4.77519756647977
"1023",3.96220276369214
"1024",1.85527899878382
"1025",4.29161593768323
"1026",3.93941250286951
"1027",2.5261880786031
"1028",4.45672091161262
"1029",4.25423622010003
"1030",4.23095110343646
"1031",4.23865121091379
"1032",4.12895670391106
"1033",4.23437979765657
"1034",3.43100619396641
"1035",2.59278412324041
"1036",2.01693893265578
"1037",3.19991483630574
"1038",3.01167963726484
"1039",2.97129431203464
"1040",3.22320847616208
"1041",2.68007916089608
"1042",2.67325624306591
"1043",2.23971217904924
"1044",2.89485576366162
"1045",4.89170093485154
"1046",3.29569944291262
"1047",2.73753391731797
"1048",1.55311387210814
"1049",2.32751220938446
"1050",2.52447374916991
"1051",2.62349598710508
"1052",2.52083522527792
"1053",2.59308899473874
"1054",2.27850331105672
"1055",3.38256157988834
"1056",3.14154367810424
"1057",3.19577093905418
"1058",2.4178522219133
"1059",2.33007297834158
"1060",2.9992450478514
"1061",2.66859620694981
"1062",2.45659613484583
"1063",2.43359265360243
"1064",2.91241143327738
"1065",3.67165889077801
"1066",2.29512884098519
"1067",2.04568090549746
"1068",2.46986038319241
"1069",2.99789095382859
"1070",2.29706868356419
"1071",2.27581796017879
"1072",1.13158496258464
"1073",1.83491539747819
"1074",1.87974828658532
"1075",2.22175737421922
"1076",1.76096010948882
"1077",1.89723985796623
"1078",2.01588231453726
"1079",1.61872366022073
"1080",1.86401058852358
"1081",1.94861165713103
"1082",2.38142735302037
"1083",1.60147922216055
"1084",2.08589170716249
"1085",2.08658158672707
"1086",2.01452534979837
"1087",2.09852834266363
"1088",1.39983487613404
"1089",1.49371731782698
"1090",1.41106633008508
"1091",1.61446922011994
"1092",1.14568385419231
"1093",1.66505420173171
"1094",2.12817227990472
"1095",2.3718767680931
"1096",1.83546062790785
"1097",1.60478756330879
"1098",3.24906089462872
"1099",3.16843981767187
"1100",1.2450519330088
"1101",1.50314659467329
"1102",1.48383040742459
"1103",1.17571294595658
"1104",1.76623008900647
"1105",1.66717336788222
"1106",0.957082599813382
"1107",2.07059394091067
"1108",1.58637631248341
"1109",2.34857424494053
"1110",1.96467106318938
"1111",2.57058372686181
"1112",1.98240593940552
"1113",2.36250823851953
"1114",2.93140324133173
"1115",3.26380992655604
"1116",2.68053826485399
"1117",2.97733825044136
"1118",1.72846455509449
"1119",2.55159121246685
"1120",2.39837986187194
"1121",1.22795787663897
"1122",0.84315285210917
"1123",0.782280321465805
"1124",2.52225052080728
"1125",1.30799921389375
"1126",1.24023330408862
"1127",2.08856990547585
"1128",2.2662785093347
"1129",2.60501434377778
"1130",3.38193201308129
"1131",3.31759165853205
"1132",4.16198062333658
"1133",2.2066453972241
"1134",3.40708265874751
"1135",3.36624895348285
"1136",2.45625691155889
"1137",3.39600847918025
"1138",4.19829987154143
"1139",4.24115562241296
"1140",3.32179190103459
"1141",4.45683057203637
"1142",4.97151432826887
"1143",3.90903449129436
"1144",3.83293987167484
"1145",5.232204775783
"1146",3.34436442481508
"1147",3.53362245483791
"1148",3.28769982516782
"1149",3.69655316551848
"1150",4.36378425553831
"1151",4.84201418078886
"1152",3.85196899687064
"1153",4.27474522938576
"1154",5.94900284180114
"1155",5.05371938977267
"1156",4.63187701187216
"1157",5.70673714352567
"1158",4.3714788640797
"1159",6.09001058696446
"1160",5.18590497148131
"1161",4.56846826690325
"1162",2.92824802450285
"1163",1.72795034210763
"1164",4.16468903318532
"1165",3.96410704448691
"1166",3.60607323755435
"1167",2.15792350482424
"1168",1.53163437250697
"1169",4.35400899319567
"1170",3.1518793820489
"1171",3.82046027409153
"1172",2.9929580597435
"1173",3.06112956770753
"1174",3.77771234183515
"1175",4.33434334311786
"1176",4.39194839993463
"1177",5.69430429824087
"1178",4.72759932136087
"1179",3.9838205869464
"1180",5.33470141546021
"1181",5.27295626269039
"1182",2.55755269854349
"1183",2.98865791150768
"1184",3.93504533376747
"1185",4.24286241470884
"1186",5.71324821612418
"1187",5.705905417844
"1188",5.30119055781361
"1189",5.85079328021111
"1190",5.80382757943925
"1191",8.06689200994478
"1192",6.21379211875048
"1193",5.57178539864431
"1194",7.96618415833194
"1195",6.4388082281292
"1196",7.40635687983666
"1197",6.07739931657852
"1198",6.58506649344024
"1199",4.24497368955053
"1200",5.09947524080766
"1201",8.10028722106802
"1202",6.48630372195342
"1203",6.48417418811717
"1204",6.4768208825776
"1205",6.45488168886026
"1206",7.61894007400094
"1207",7.77171248028872
"1208",7.30988602394153
"1209",5.59002738308912
"1210",3.78821447750135
"1211",3.33078619871141
"1212",4.27525579408809
"1213",6.52815349803339
"1214",6.54076976111938
"1215",6.1239109225589
"1216",6.15165959599627
"1217",6.43095498646453
"1218",5.92496857781685
"1219",6.76153934465446
"1220",7.63741571015835
"1221",7.13159218574375
"1222",7.34339358461838
"1223",8.25327268161108
"1224",8.03952636413587
"1225",8.34006401378547
"1226",8.18042120071394
"1227",6.79062055598004
"1228",7.71539179029832
"1229",7.36533020449593
"1230",8.36287782036661
"1231",8.57342274499373
"1232",8.63287666532548
"1233",8.09610117983301
"1234",7.72600230043671
"1235",7.44440228775457
"1236",8.40424640575776
"1237",8.00704561449838
"1238",7.93236759738855
"1239",7.88508628754953
"1240",7.82253994494415
"1241",5.60144104831852
"1242",7.00259887897267
"1243",5.27632734317116
"1244",5.11440236117971
"1245",6.27524765930732
"1246",8.2553715055692
"1247",6.59114115831219
"1248",8.67630944546901
"1249",8.27595446459882
