"","pr_dsI"
"152",0
"153",0
"154",97.6602182978616
"155",0.348663630908494
"156",0
"157",0
"158",0
"159",0
"160",2.48311304316484
"161",7.25744349464962
"162",0.351823724239991
"163",0.336023257582506
"164",0
"165",0
"166",0
"167",0
"168",0
"169",52.5382246267236
"170",0
"171",0
"172",0
"173",0
"174",0.311795875374363
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
"181",0
"182",0
"183",0.0436802827580088
"184",0.0895445796539179
"185",0.0322142085340315
"186",0.0671584347404385
"187",0.135954880084302
"188",0.0453182933614341
"189",17.5171469241352
"190",1.22898513212854
"191",0.195469265342089
"192",0.190555233531813
"193",0.413313969646001
"194",0.365022990374646
"195",0.244295542196262
"196",0.178543155773361
"197",0.095004614998669
"198",0.156703014394356
"199",0.0791705124988909
"200",0
"201",0.039858258016683
"202",0.0966426256020944
"203",0.0360362332753572
"204",0
"205",0.126672819998225
"206",0.149058964911705
"207",0.0404042615511581
"208",0.0857225549125922
"209",0.1228507952569
"210",0
"211",0.0677044382749136
"212",0.17308312042861
"213",0.0485943145682847
"214",3.5323985133835
"215",2.16606309360987
"216",12.1277484460795
"217",4.07343579760719
"218",1.69924905079765
"219",1.97017345173309
"220",5.07864586437627
"221",14.2002190563211
"222",2.42528939110264
"223",0.0416821746918081
"224",0.0364719028553321
"225",0.388108662766121
"226",0.0112221239554868
"227",3.25820855429996
"228",1.05983439141795
"229",0.0553090394948992
"230",0.0605193113313752
"231",0.0897769916438944
"232",0.0432853352568776
"233",0.0689359042979903
"234",0.0601185211901078
"235",0.0108213338142194
"236",0.100598325458114
"237",0.117832301532611
"238",0.00320632113013908
"239",0.118633881815146
"240",0.0989951648930442
"241",0.0492971873758884
"242",15.4106052829486
"243",0.0901777817851618
"244",0.138981966866787
"245",0.415847692613396
"246",0
"247",0.754815979869693
"248",11.4172631912265
"249",13.4371530830368
"250",0.761805016720338
"251",0.985454195940988
"252",1.03787197232083
"253",0
"254",0.933036419561148
"255",0
"256",0
"257",2.07881283314112
"258",0.7138766687175
"259",0
"260",0
"261",0
"262",8.78347617324664
"263",0.583584577028883
"264",0.503210653246462
"265",4.21326891944394
"266",1.14811375064439
"267",0
"268",0.46127643214259
"269",0.730354350892434
"270",1.10426782240196
"271",0.471759987418558
"272",14.7111208869696
"273",3.67245973629778
"274",3.23898877319505
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",6.40416756396807
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",1.72652267780416
"304",1.63656158461345
"305",0
"306",2.75192787646965
"307",1.06468029319154
"308",0.51470484127711
"309",0.393860505132692
"310",0.0542857587719546
"311",0.0427355973311132
"312",0.102796436823488
"313",0.162857276315864
"314",0.300304197461876
"315",0.152462131019107
"316",0.0623708717805436
"317",0.0207902905935145
"318",25.4440544644079
"319",14.5604052808292
"320",1.9759744424487
"321",2.01432097843229
"322",0.261033648563016
"323",0.575710693978281
"324",13.2107575927792
"325",3.19855223674915
"326",1.60153179696185
"327",0.326869568775812
"328",0.270273777715689
"329",0.697722399380624
"330",0.680292155751718
"331",0.240243357969501
"332",0.252948535554427
"333",0.628001424865
"334",0.232158244960912
"335",2.14289465790669
"336",0.0772472963140646
"337",0.208041013936742
"338",0.0430126990839678
"339",0.185217949116678
"340",0.140449629661936
"341",0.0851475879825485
"342",0.179073277818968
"343",0.000877810185387098
"344",0.146594300959645
"345",0.122893425954194
"346",8.94158109192602
"347",48.6842306917536
"348",27.3810167538472
"349",37.084898537942
"350",0.360779986194097
"351",0.407933883917363
"352",0.367802467677194
"353",0.369558088047968
"354",1.10686344678379
"355",0.364291226935646
"356",1.56580682715755
"357",0.361657796379484
"358",0.135182768549613
"359",0.0438905092693549
"360",0.0912922592802582
"361",0.245786851908387
"362",0.0307233564885484
"363",0.877391756596904
"364",1.61584200772462
"365",17.6771349697524
"366",3.07863522783233
"367",17.7667095367319
"368",0
"369",0.0736258256679128
"370",0.306128433040269
"371",0.162751825160649
"372",0.140276573114655
"373",0.257302885492074
"374",0.26117792894828
"375",0.324728641630057
"376",0.304578415657787
"377",0.296828328745375
"378",5.8407937361687
"379",6.07935052908205
"380",1.18508858415017
"381",0.260402920257039
"382",0.328603685086263
"383",38.648444937917
"384",43.9630670381034
"385",1.87382513143225
"386",0.133301494893484
"387",0.264277963713245
"388",0.0899010081839777
"389",0.275128085390621
"390",0.287528224450481
"391",0.27435307669938
"392",0.26737799847821
"393",0.0837009386540482
"394",0.110051234156249
"395",0.370340182546929
"396",0.322403615556334
"397",1.41594999664696
"398",0.363750635654338
"399",0
"400",0
"401",0
"402",0
"403",0
"404",15.0866271985451
"405",6.1673983934263
"406",0.371552257866763
"407",0
"408",0
"409",6.42030098014577
"410",0.39495712450404
"411",0.372527460643316
"412",0
"413",0
"414",0
"415",0
"416",0
"417",0
"418",0
"419",0
"420",0
"421",0
"422",0
"423",0
"424",0
"425",0
"426",0
"427",0.175315322005616
"428",0.288981300009257
"429",0
"430",8.52324846027303
"431",1.50546508129823
"432",0.221552330007097
"433",0.291871113009349
"434",0.114629249003672
"435",0.0500900920016045
"436",0.838428245276857
"437",0.400106296606567
"438",0.135821211004351
"439",0.0173388780005554
"440",0.255266815008177
"441",9.15322769429321
"442",0.315952888010121
"443",0.275495506008825
"444",0.227331956007282
"445",0.0886209320028388
"446",0.276458777008856
"447",0.409949722138132
"448",0.223478872007159
"449",0.294760926009442
"450",0.283201674009072
"451",0.901426168678875
"452",0.0895842030028696
"453",0.053943176001728
"454",15.2167778217374
"455",42.4819084941108
"456",4.72484425515135
"457",3.67382283960404
"458",0.384262860881529
"459",0
"460",0
"461",0.442447773570214
"462",3.84246817247515
"463",0
"464",0.374565375433414
"465",0.438811216527171
"466",21.8511443061237
"467",0
"468",23.2003069690926
"469",20.0654878404296
"470",0.410930945863843
"471",0
"472",0
"473",1.01936734535428
"474",10.7086479601924
"475",0
"476",0.413355317225871
"477",12.0472289552164
"478",0
"479",0
"480",1.13929291539596
"481",0.421840616992971
"482",0
"483",0
"484",0
"485",0
"486",3.09513787386983
"487",11.9121698589592
"488",0
"489",0
"490",0.338738090993
"491",0
"492",24.8262529126873
"493",0.283807589750892
"494",1.28450409585757
"495",0.794251699271933
"496",0.257359570634321
"497",0
"498",6.21156538354511
"499",4.28440502518313
"500",0
"501",0.279738663732958
"502",4.25462788477916
"503",2.51976886804061
"504",0
"505",0
"506",0
"507",2.53796600939859
"508",9.82645633331046
"509",0
"510",4.49284500801093
"511",1.06613839956179
"512",0
"513",0
"514",0
"515",0.331617470461615
"516",0
"517",12.8008861302806
"518",13.7868365978705
"519",7.03672233525719
"520",7.42545512344087
"521",4.67138214952935
"522",6.33305010173147
"523",8.16338855185735
"524",2.01613954549504
"525",0.346556902020829
"526",0
"527",0.300208866492208
"528",0
"529",0
"530",0
"531",0
"532",0
"533",105.489560199534
"534",4.85504192021783
"535",0
"536",0.284408399834723
"537",0
"538",0
"539",0
"540",0
"541",0.30126223093604
"542",56.3926090519348
"543",0.594958826660791
"544",0.353930453127656
"545",6.53466405628098
"546",15.7713504250048
"547",10.3475397261437
"548",1.39014105770111
"549",2.55338552897285
"550",6.77494032718704
"551",18.3051217896827
"552",9.59144067704277
"553",5.56855354722803
"554",0.109200706895022
"555",0.0922745973262935
"556",0
"557",0
"558",1.00186027951563
"559",20.9639662954466
"560",0.22549945973822
"561",0.208027346635017
"562",1.35316193596916
"563",0.462741207253152
"564",2.40318638020974
"565",0.179635162842311
"566",0.137046887153252
"567",0.060060388792262
"568",0.0354902297408821
"569",0
"570",0.108654703360547
"571",19.7879389178972
"572",0
"573",0.0305761979306061
"574",0.105378682153696
"575",0
"576",8.46547968241437
"577",0.803356494530016
"578",0.191647240600763
"579",2.28710171627262
"580",1.11481279805912
"581",0.487247444702599
"582",0.0328647915839256
"583",0.0324640014426582
"584",0.0284561000299844
"585",0.0801580282534771
"586",14.5028156129779
"587",18.2904976730211
"588",1.45062607350651
"589",5.88553173632697
"590",3.28021557660228
"591",1.34130086594016
"592",2.11541979892839
"593",0.891010649434942
"594",0.931356856989192
"595",5.09881896815339
"596",0.543732135278549
"597",0.0949872634803704
"598",0.111820449413601
"599",0.119435462097681
"600",0.056110619777434
"601",0.0625232620377121
"602",0.117431511391344
"603",0.00681343240154555
"604",0.0749477564170011
"605",0.112622029696135
"606",0.116629931108809
"607",0.0585153606250383
"608",0.104606226870788
"609",0.0545074592123644
"610",0.499716134821139
"611",0.723365314041789
"612",0
"613",0.618529761282109
"614",0
"615",0
"616",0.92255286428518
"617",0
"618",0.663958500811304
"619",0.436814803165331
"620",18.7660572877603
"621",6.1330168763795
"622",0.58009005860356
"623",0
"624",0.656969463960659
"625",0.468265468993235
"626",0
"627",0
"628",0
"629",0.98894871436631
"630",0
"631",0.506705171671785
"632",0.649980427110013
"633",0.821211829950823
"634",1.03088293547018
"635",0.859651532629372
"636",1.88394204095254
"637",2.88763082970352
"638",0
"639",10.9484906744618
"640",0
"641",0
"642",1.68701946714108
"643",4.62884680240363
"644",1.19961955910686
"645",0
"646",0.878655972469314
"647",0.74147737661723
"648",0
"649",0
"650",0
"651",0
"652",0
"653",0
"654",0.853966465804888
"655",0
"656",0
"657",0
"658",0
"659",0
"660",0
"661",0
"662",0
"663",0.404714266107078
"664",0
"665",0
"666",0
"667",0
"668",0.409555345845201
"669",0
"670",0
"671",0.257568600130763
"672",5.16324828626149
"673",4.23315681544376
"674",3.49348221203473
"675",7.66366800025052
"676",3.78108123191168
"677",0.360365036954252
"678",0.140911969578265
"679",4.93316907035994
"680",24.4853910648181
"681",0.811018982968514
"682",0.313009375046802
"683",0.129361808137424
"684",3.6372817219732
"685",0.31531940733497
"686",0.369605166106925
"687",0.304924262038213
"688",0.0796961139418057
"689",0.377690279115514
"690",0.21483300279965
"691",0.220608083520071
"692",0.60185605942164
"693",0.065835920212796
"694",0.0173252421612621
"695",0.194042712206136
"696",0.0935563076708154
"697",0.0415805811870291
"698",0.166322324748116
"699",0.258723616274847
"700",0.410123379503674
"701",0.115870944471097
"702",0.162394884296613
"703",0.20277415282442
"704",0.286166120436194
"705",0.288799550992355
"706",0.160639263925839
"707",6.51045996554981
"708",0.147472111145033
"709",0.309866995441646
"710",0.017556203707742
"711",0.27826582876771
"712",0.193118240785162
"713",0.136938388920387
"714",0.248420282464549
"715",0.0570576620501614
"716",0.027212115747
"717",0.184340138931291
"718",0.244909041723
"719",0.0746138657579033
"720",0.101825981504903
"721",0.0842697777971614
"722",0.0351124074154839
"723",0.208918824122129
"724",0.0886588287240969
"725",0.0184340138931291
"726",0.0122893425954194
"727",0.330934439890936
"728",5.72755655197109
"729",0.363413416750259
"730",0.134304958364226
"731",0.264220865801517
"732",0.230952589989874
"733",0
"734",1.71029829758036
"735",14.3590988960241
"736",0.812541638101434
"737",0.533867016398819
"738",0
"739",0.288303233141722
"740",1.67759293080998
"741",0.333253737233711
"742",0.908733893308429
"743",0.452103599472873
"744",0.927972344349828
"745",0.595189579093278
"746",0.340228815454881
"747",0.327053667703781
"748",0
"749",0
"750",0
"751",0.127101425363555
"752",0.184452068515403
"753",0.199952242340226
"754",0
"755",0
"756",4.40079567572
"757",0.316203546026404
"758",0.314653528643922
"759",0.278228120155586
"760",0.171276920764302
"761",0.203827285796432
"762",0
"763",0.361800230101231
"764",0.710399414492045
"765",0.365701041207444
"766",0
"767",0
"768",0
"769",0
"770",0
"771",0
"772",0
"773",0
"774",0
"775",0
"776",0.393006718950933
"777",0
"778",0
"779",0
"780",0
"781",0
"782",0
"783",0.359849824548125
"784",0.343271377346721
"785",0
"786",0
"787",0
"788",0
"789",0
"790",2.77916233187181
"791",14.389930077086
"792",0.995923053781902
"793",0.131968127004227
"794",0
"795",0.932925130379884
"796",0.0154123360004937
"797",0.305356907009781
"798",0.319805972010244
"799",0.296687468009504
"800",0.30343036500972
"801",0.0770616800024685
"802",0.176278593005647
"803",0.242744292007776
"804",0.209993078006727
"805",0.184948032005924
"806",0
"807",0.183021490005863
"808",0.15701317300503
"809",0.0915107450029314
"810",0.0626126150020057
"811",0.0443104660014194
"812",0.103069997003302
"813",0.170498967005462
"814",0.040457382001296
"815",0.284164945009103
"816",0.19169092900614
"817",0.324622327010399
"818",6.28126353920121
"819",16.8612089105401
"820",0.113665978003641
"821",0.295724197009473
"822",0
"823",0
"824",0.481135214367586
"825",1.10931152288554
"826",0.396384717691671
"827",0.433962473803114
"828",16.1811338990061
"829",0.472752415595571
"830",0
"831",18.4385563939083
"832",0.734103213674255
"833",0.4157796885879
"834",4.5368901313562
"835",5.44955899159987
"836",0.406082203139786
"837",0
"838",1.46820642734851
"839",0.453357444699343
"840",0.424264988355
"841",0
"842",0
"843",0
"844",0.3563825902182
"845",0.409718760182829
"846",0
"847",0
"848",0
"849",0
"850",4.01111350534626
"851",9.35154904626482
"852",0.290928210282276
"853",0
"854",0.306186682849528
"855",33.9879783763914
"856",42.668014804149
"857",34.57756575639
"858",4.34395930599107
"859",4.37373644639504
"860",3.43925971665866
"861",0.24820448709397
"862",54.1900165439915
"863",51.1168404946521
"864",0
"865",0
"866",0.284824821255375
"867",0
"868",0
"869",0
"870",0
"871",0
"872",0
"873",0.250238950102937
"874",0
"875",0
"876",0
"877",0.313307303380913
"878",0
"879",16.8013135738171
"880",0
"881",0
"882",0
"883",0
"884",0
"885",0
"886",0
"887",0
"888",0
"889",0
"890",16.0065667053126
"891",2.27309850717578
"892",0
"893",0.678964641056417
"894",0.344450173133165
"895",0
"896",0
"897",0
"898",0
"899",34.0668284966735
"900",6.19864079869847
"901",2.76560318373053
"902",4.98105064181127
"903",4.00855980221955
"904",1.60865432815517
"905",1.47941461370036
"906",28.7151639678227
"907",2.70959930746678
"908",0
"909",0
"910",0
"911",8.49941180943986
"912",22.8495815156103
"913",0.217855410255569
"914",0.205297328962641
"915",0.201475304221315
"916",0.182365180514687
"917",0.115752749308723
"918",29.6435596580127
"919",1.71610516778275
"920",0.194923261807614
"921",0.0376742438787825
"922",0.0567843675854114
"923",0.165439070945958
"924",0
"925",0.141414915429053
"926",0.10155665741237
"927",0.154519000256456
"928",0.049686321637235
"929",0.163801060342533
"930",0.084630547843642
"931",0.150150971980655
"932",0.102102660946845
"933",0.1250348093948
"934",0.120120777584524
"935",0.107562696291597
"936",0
"937",0
"938",0.163255056808058
"939",0.0343982226719319
"940",0.125580812929275
"941",0.0316682049995563
"942",0.129948841205076
"943",0.0753484877575651
"944",0.0452892859632146
"945",0.0797572381122097
"946",0.0965904240454399
"947",0.100999115599381
"948",14.8054121696348
"949",1.02957473575227
"950",0.535662893767699
"951",0.0148292352268933
"952",4.11378200516144
"953",5.03829965682202
"954",0.117030721250077
"955",0.0448884958219472
"956",0.0412813845505407
"957",0.309716475637038
"958",0.119836252238948
"959",0.123852139033944
"960",1.1753321093905
"961",0.864113177732109
"962",20.3158849480713
"963",0.729089911337715
"964",0.0376742732791342
"965",0.0869714606550227
"966",0.121439412804018
"967",0.0681343240154555
"968",0.146546880783209
"969",0.785143323667196
"970",3.19218748739301
"971",0.11342360997867
"972",0.0204402972046367
"973",0.0056110619777434
"974",0.41011568506844
"975",0.478749024269203
"976",0
"977",0
"978",0
"979",0
"980",0.534661319074366
"981",0
"982",0.639496871834045
"983",0
"984",0.450792876866622
"985",20.4798376435077
"986",21.3390013139569
"987",3.43998230000263
"988",5.39683832811153
"989",7.39859441009312
"990",11.2245576300623
"991",14.3977036961997
"992",3.41092262046574
"993",1.00991582491825
"994",0
"995",0.40885865576275
"996",0.677936574512595
"997",0.569606503327592
"998",0
"999",0.454287395291945
"1000",0
"1001",0.601057169155496
"1002",0
"1003",0.85615701420405
"1004",0.39488058206146
"1005",0
"1006",0
"1007",0
"1008",0
"1009",0.405682482054702
"1010",0
"1011",0
"1012",0
"1013",0
"1014",0
"1015",0
"1016",0
"1017",0
"1018",0
"1019",0
"1020",0
"1021",0
"1022",0
"1023",0
"1024",0
"1025",4.9448724877083
"1026",9.66085872539813
"1027",0.795345391157798
"1028",0
"1029",0
"1030",0
"1031",0
"1032",0
"1033",0
"1034",0
"1035",0
"1036",0.29568413288554
"1037",2.85343341289681
"1038",32.9689982315413
"1039",0.337264714072569
"1040",16.2634426142182
"1041",5.27828789421228
"1042",11.6731366891233
"1043",10.3084511438248
"1044",0.388085424412271
"1045",0.282978955300614
"1046",0.911294149257162
"1047",21.849066715946
"1048",5.81119196045486
"1049",0.0323404520343559
"1050",0.115501614408414
"1051",0.105106469111657
"1052",0.0750760493654691
"1053",0.272583810003857
"1054",0.217143035087818
"1055",0.380000311403682
"1056",0.256413583986679
"1057",0.235623293393165
"1058",0.127051775849255
"1059",0.00346504843225242
"1060",0.403100634285365
"1061",0.0808511300858898
"1062",0.0635258879246277
"1063",0.0184802583053462
"1064",0.0762310655095533
"1065",0.330334617208064
"1066",0.85323684184039
"1067",2.01777902808872
"1068",0.350246263969452
"1069",0.187851379672839
"1070",0.0561798518647743
"1071",0.0632023333478711
"1072",0.0403792685278065
"1073",0.177317657448194
"1074",0.295822032475452
"1075",0.130793717622678
"1076",0.156250212998903
"1077",2.40365083116291
"1078",66.6704064826557
"1079",0.118504375027258
"1080",0.122015615768807
"1081",0.110604083358774
"1082",2.28690207650642
"1083",0.974011415622959
"1084",0.330056629705549
"1085",0.308989185256259
"1086",0.272998967655388
"1087",0.351124074154839
"1088",0.281777069509259
"1089",0.0342345972300968
"1090",0.303722324143936
"1091",0.27212115747
"1092",0.323911958407839
"1093",0.120259995398032
"1094",2.21479255157154
"1095",8.02733532935869
"1096",13.6596042948087
"1097",0.22862756391615
"1098",0.0937760516401837
"1099",0.258852902874557
"1100",0.189877129354091
"1101",0.247227772505939
"1102",0.174376955529267
"1103",0.325503650321299
"1104",0.349899328315442
"1105",1.77570903112112
"1106",1.6448875640396
"1107",0.147251651335826
"1108",0
"1109",1.00492614851542
"1110",3.23205977495501
"1111",0.279003128846827
"1112",0.099201112478872
"1113",0
"1114",0.0930010429489425
"1115",0.210802364017603
"1116",0.255752868109592
"1117",5.10780875149141
"1118",51.9053409096964
"1119",0.716349382894441
"1120",0.292953285289169
"1121",0.251102815962145
"1122",0
"1123",0.301478380892822
"1124",0.285203198376757
"1125",0.265052972404486
"1126",0.774064736018637
"1127",4.07374200801622
"1128",0.353023405112253
"1129",0.352048202335699
"1130",0
"1131",2.40672375689822
"1132",0.956841130441404
"1133",0.369601852313657
"1134",0.34912259400604
"1135",0
"1136",4.73955253923936
"1137",0
"1138",0
"1139",0
"1140",0
"1141",0
"1142",0
"1143",0
"1144",0.354973810665359
"1145",0
"1146",0.387155502291614
"1147",0
"1148",0
"1149",0
"1150",0
"1151",0
"1152",0
"1153",0
"1154",0
"1155",0
"1156",0.167609154005369
"1157",0.0568329890018205
"1158",0.15797644400506
"1159",0.0972903710031165
"1160",0.0317879430010183
"1161",0.0963271000030856
"1162",6.4341261474561
"1163",0.270679151008671
"1164",0.0414206530013268
"1165",0.174352051005585
"1166",0.250450460008023
"1167",0.508383977453785
"1168",6.63099465808741
"1169",3.95457552784096
"1170",1.81154662090418
"1171",0.297650739009535
"1172",0.0635758860020365
"1173",0
"1174",0.885676687828371
"1175",8.20825884326295
"1176",11.7773691360023
"1177",0.822678764426353
"1178",0.186874574005986
"1179",0.0250450460008023
"1180",0.165682612005307
"1181",5.42662259304883
"1182",2.81985190227783
"1183",0.132931398004258
"1184",0.616661658301003
"1185",1.66295988980327
"1186",0.125225230004011
"1187",0
"1188",0
"1189",0
"1190",0
"1191",0
"1192",0
"1193",3.56215571874368
"1194",1.96752888349631
"1195",0
"1196",0
"1197",5.91912050665277
"1198",3.617607728647
"1199",0
"1200",21.3022202814844
"1201",0.473964601276586
"1202",0.437599030846157
"1203",6.51301662005771
"1204",2.2486044382815
"1205",0
"1206",2.30481954923854
"1207",3.45837397543838
"1208",0
"1209",0
"1210",0
"1211",0
"1212",3.25081048882778
"1213",1.37914405547932
"1214",15.5649721926339
"1215",0.4072943888208
"1216",0
"1217",0
"1218",0
"1219",0
"1220",0
"1221",6.13597725790426
"1222",14.0316016171242
"1223",5.98480100662256
"1224",2.02951647145497
"1225",0
"1226",16.910496421965
"1227",1.92033362330707
"1228",0.328565775948165
"1229",0
"1230",6.70511138037654
"1231",14.7801463789852
"1232",0
"1233",0
"1234",6.09818319508384
"1235",7.91896775096195
"1236",1.71962985832933
"1237",7.55288408364254
"1238",41.4445246528447
"1239",5.90921288098171
"1240",0
"1241",0
"1242",0
"1243",0
"1244",0.304152219840561
"1245",0
"1246",0.264480191165706
"1247",4.46306786760695
"1248",0
"1249",8.85520114099782
"1250",1.63450227104613
"1251",0.835565854416394
"1252",2.65359543120303
"1253",0.443748360748663
"1254",19.7463079014661
"1255",0.460549523627788
"1256",15.3009178643893
"1257",93.7455473470254
"1258",65.4652370066624
"1259",0.510953012265164
"1260",0.334969893138674
"1261",6.60186870779748
"1262",1.35397606731774
"1263",0.376543709232161
"1264",0
"1265",0.31495596870586
"1266",0
"1267",0
"1268",0
"1269",0
"1270",0
"1271",0.285461764278556
"1272",0
"1273",1.73789404260998
"1274",0.349716995352326
"1275",14.8838537035075
"1276",3.36023257582506
"1277",2.5695896168074
"1278",0.14742095430828
"1279",0.138138894222203
"1280",1.86950004311529
"1281",16.073591579488
"1282",0.190009229997338
"1283",0.0742564806886149
"1284",0.064974420602538
"1285",0
"1286",0.211849371376342
"1287",3.88280778185483
"1288",0.181273173445736
"1289",0.0971886291365695
"1290",0.114114738705298
"1291",0
"1292",0.111384721032922
"1293",0.0524163393096105
"1294",0.0775325018954656
"1295",0.143598929566954
"1296",0.167623085083859
"1297",0.133770865946402
"1298",7.3789326488089
"1299",0.228229477410596
"1300",0.719775953483441
"1301",0.206389336031591
"1302",0.169261095687284
"1303",0.158887028532257
"1304",0.0911825902573433
"1305",0.162709053273583
"1306",0.0879065690504926
"1307",5.70437192642871
"1308",0.120666781118999
"1309",0.0805588183947445
"1310",0.0785548676884076
"1311",0.038475853561669
"1312",0.0933841029153008
"1313",0.0905785719264291
"1314",0.0885746212200922
"1315",0.015630815509428
"1316",0.103403856446985
"1317",0.101399905740649
"1318",1.42036641784083
"1319",2.34459697599414
"1320",0.958254328692026
"1321",0.0953880536216378
"1322",0.12103862266275
"1323",0.0565114099187014
"1324",0.0172339760744976
"1325",0.00440869155394124
"1326",0.114625980402472
"1327",0.108213338142194
"1328",0.00480948169520863
"1329",0.0525035085060275
"1330",1.12994262589197
"1331",0.917908121137776
"1332",0.511455169235149
"1333",0.0424837549743429
"1334",14.4019500940923
"1335",0.169241622532475
"1336",0.22976093386385
"1337",0.0773524972646054
"1338",3.33694525363777
"1339",0.0849675099486858
"1340",0
"1341",0.744332424593725
"1342",0.740837906168402
"1343",0.905080272158567
"1344",0.814222793100178
"1345",0.562617466476947
"1346",0.789761164122919
"1347",0
"1348",0.658663277597402
"1349",7.67466136569361
"1350",2.43704484754886
"1351",0
"1352",3.49810165907642
"1353",21.1733611405966
"1354",12.5613712644759
"1355",0.69890368506453
"1356",0.879516842077796
"1357",0
"1358",1.02389389861954
"1359",1.75402817949349
"1360",0
"1361",18.2139233765594
"1362",1.28614722844464
"1363",1.12174041452857
"1364",1.09727878555131
"1365",0.615035242856787
"1366",0
"1367",0.810728274674855
"1368",0
"1369",0.891102198457276
"1370",0
"1371",0
"1372",0
"1373",0
"1374",0
"1375",0
"1376",0
"1377",0
"1378",0
"1379",0
"1380",0
"1381",0
"1382",0
"1383",0.417301073426197
"1384",0
"1385",4.7078532237298
"1386",0
"1387",13.5240403564202
"1388",2.38878238597938
"1389",0.579873332995526
"1390",0.377604219573589
"1391",0
"1392",8.08653959456058
"1393",12.3296491634305
"1394",0
"1395",0.399873186368955
"1396",0
"1397",0
"1398",0.410523561792825
"1399",0
"1400",0
"1401",0.00115501614408414
"1402",3.16020570076556
"1403",40.2751411757084
"1404",0.802303861154061
"1405",0.143222001866433
"1406",0.636716546679453
"1407",0.231003228816828
"1408",0.383465359835935
"1409",1.01355157854674
"1410",0.732582886638436
"1411",0.00231003228816828
"1412",0.322249504199475
"1413",0.392705488988608
"1414",0.227538180384576
"1415",0.23446827724908
"1416",12.4485262034974
"1417",1.51936064842557
"1418",0.278358890724278
"1419",0.308389310470465
"1420",1.19250207980351
"1421",1.11580900783633
"1422",5.66175325404821
"1423",0.706437521195077
"1424",11.3855376692463
"1425",20.5548711264997
"1426",2.62410608985768
"1427",0.285288987588783
"1428",0.289909052165119
"1429",0.356899988521999
"1430",0.219453067375987
"1431",0.178195467633581
"1432",0.327423199149388
"1433",0.105337222246452
"1434",0.17556203707742
"1435",0.239642180610678
"1436",0.113237513914936
"1437",0.206285393565968
"1438",31.0483011648214
"1439",1.08270853202727
"1440",0.145716490774258
"1441",24.5790466420915
"1442",0.00702248148309679
"1443",0.0386236481570323
"1444",0.901546671353417
"1445",1.79096513970934
"1446",1.90832707059826
"1447",8.15867767834723
"1448",0.301088893587775
"1449",1.33402621129541
"1450",1.54078923687402
"1451",1.69089477857521
"1452",0.865314299218646
"1453",1.42158777728778
"1454",1.49075405630695
"1455",0.352001884340226
"1456",0.176439847262807
"1457",0.344101592671742
"1458",1.07063107464901
"1459",0.0781251064994517
"1460",0.889469213975161
"1461",0.108848462988
"1462",0.0798258951978423
"1463",0.323178624247575
"1464",0.303028398275304
"1465",0.331703719851228
"1466",0.0922260342577013
"1467",0
"1468",0.295278311362892
"1469",9.23445649987147
"1470",0.735587833935839
"1471",0.32007858948261
"1472",0.179802016367955
"1473",1.61218219726923
"1474",3.5591134426588
"1475",0.290628259215445
"1476",0.431662745241387
"1477",0.185227077206644
"1478",0.0782758778153599
"1479",0.32627865901254
"1480",0.113151268921213
"1481",0.229402572607391
"1482",0
"1483",0.134076503584725
"1484",0.0945510603314249
"1485",0
"1486",0.200727251031468
"1487",0.0891259994927365
"1488",0.31310351126144
"1489",0.161201807778167
"1490",0.177476990294232
"1491",0
"1492",0.123226381907349
"1493",0
"1494",0
"1495",0
"1496",0.918905742433486
"1497",13.0342041592292
"1498",0.568141709462348
"1499",1.93253140679924
"1500",22.0311741657447
"1501",3.99480710938945
"1502",0.843034966417647
"1503",0.390081110621274
"1504",2.31188528687843
"1505",1.18445345848892
"1506",7.49461009331449
"1507",13.3376872632925
"1508",0.350097796782593
"1509",0.381304285632295
"1510",2.5894853918322
"1511",0.805099578409729
"1512",0
"1513",0
"1514",0
"1515",0
"1516",0
"1517",0.357899418995018
"1518",0
"1519",0
"1520",0.399833138386805
"1521",0
"1522",0.0799514930025611
"1523",0.243707563007807
"1524",0.288018029009226
"1525",40.3557285792927
"1526",90.0499728628846
"1527",26.7671691454824
"1528",3.88707775276737
"1529",1.76308667982571
"1530",0.0741718670023759
"1531",0.0934372870029931
"1532",0.258156628008269
"1533",0.111739436003579
"1534",0.0452737370014503
"1535",0.0789882220025302
"1536",0.32654886901046
"1537",68.4731840976938
"1538",3.6845844275466
"1539",0.567444530643177
"1540",0.106923081003425
"1541",0.91717564952938
"1542",1.02526032203284
"1543",0.528070828516915
"1544",0.439479998732828
"1545",0.257193357008239
"1546",9.46821731130329
"1547",3.21937917385313
"1548",0.185911303005955
"1549",0.212882891006819
"1550",0.286091487009164
"1551",0.129078314004135
"1552",0.0732085960023451
"1553",0
"1554",0
"1555",0
"1556",0
"1557",0
"1558",0
"1559",0
"1560",0
"1561",0
"1562",0.425477174036014
"1563",1.69306687117666
"1564",5.21147146284063
"1565",0.790318324631292
"1566",0
"1567",0.360019147261243
"1568",0
"1569",14.1435329584345
"1570",22.7505860814363
"1571",0.4666914871905
