"","ref_etp_proj"
"1247",6.27485540509224
"1248",8.593187186867
"1249",8.11042391229421
"1250",9.44483187794685
"1251",9.43260913714767
"1252",9.48776447237469
"1253",6.75434112548828
"1254",8.68630805984139
"1255",8.95903812348843
"1256",8.55618778197095
"1257",6.75646292930469
"1258",8.15365193970501
"1259",5.31567799393088
"1260",5.41420573880896
"1261",8.66634801961482
"1262",8.17787016369402
"1263",7.62981396913528
"1264",7.13042141310871
"1265",6.40987271815538
"1266",7.36832289397717
"1267",5.37859898805618
"1268",5.24987356737256
"1269",6.05605624243617
"1270",4.56076441705227
"1271",6.24199048057199
"1272",8.02849024906754
"1273",8.24009435414337
"1274",9.66273882379755
"1275",7.93698100745678
"1276",7.35075495330966
"1277",6.98484655655921
"1278",8.30870409309864
"1279",10.1013184636831
"1280",10.4443119969219
"1281",9.32952775154263
"1282",10.3479232415557
"1283",9.4134677760303
"1284",8.8615874783136
"1285",9.42570934980176
"1286",9.47412491124123
"1287",5.878980666399
"1288",6.77838556841016
"1289",8.08391657844186
"1290",8.6472991919145
"1291",9.58140993397683
"1292",10.4970666617155
"1293",10.8926099687815
"1294",9.31117473030463
"1295",9.84575489535928
"1296",9.57084490917623
"1297",9.96205182373524
"1298",10.0535057857633
"1299",10.1873854249716
"1300",10.3301860019565
"1301",10.5068621113896
"1302",10.9252637401223
"1303",10.4417319595814
"1304",10.4273145720363
"1305",10.5589755997062
"1306",11.0544121488929
"1307",11.56475661695
"1308",11.487366989255
"1309",11.1559495925903
"1310",10.1108362823725
"1311",8.19105310738087
"1312",7.6323998644948
"1313",5.76675356924534
"1314",6.71884029079229
"1315",11.0599554926157
"1316",9.86356980353594
"1317",8.50309272482991
"1318",10.0548464469612
"1319",11.4850802645087
"1320",12.0949848890305
"1321",10.433683231473
"1322",9.53890703804791
"1323",10.1755320522934
"1324",10.8163274489343
"1325",10.9739323593676
"1326",10.3945745937526
"1327",10.8418655581772
"1328",10.3284649290144
"1329",10.3182505592704
"1330",10.814987257123
"1331",11.3751070052385
"1332",10.6045933440328
"1333",11.0015202015638
"1334",11.9156955629587
"1335",10.8804693818092
"1336",10.6297281906009
"1337",10.6694291010499
"1338",10.7920274138451
"1339",10.8956437632442
"1340",11.2383989244699
"1341",9.62710544839501
"1342",9.56180089339614
"1343",8.46671447902918
"1344",6.68479225039482
"1345",8.11112413369119
"1346",8.60989131568931
"1347",8.48424345254898
"1348",8.47094284370542
"1349",6.93929307162762
"1350",7.26564426720142
"1351",6.28070079535246
"1352",7.46595003362745
"1353",6.92916825972497
"1354",4.91221333295107
"1355",3.96116115152836
"1356",6.44910015910864
"1357",6.71326849609613
"1358",8.25875622034073
"1359",6.80654304102063
"1360",7.07804225385189
"1361",5.5813291920349
"1362",6.89849930419587
"1363",6.47968182340264
"1364",7.25920264422894
"1365",6.46732298377901
"1366",6.91687315702438
"1367",3.74788796901703
"1368",5.92532196268439
"1369",6.19377041072585
"1370",7.22253254149109
"1371",6.28656893968582
"1372",5.54979178891517
"1373",5.49599382825545
"1374",5.20899616321549
"1375",6.99229296832345
"1376",8.19371567666531
"1377",3.388447701931
"1378",5.0385979260318
"1379",5.20558866672218
"1380",5.2988231270283
"1381",5.91839609201998
"1382",5.23899371735752
"1383",6.50121708959341
"1384",7.50503958016634
"1385",6.48692745901644
"1386",8.07288348674774
"1387",5.03952889144421
"1388",4.35545649100095
"1389",5.60865219774132
"1390",5.97272140718997
"1391",6.58426631242037
"1392",5.90615654736757
"1393",5.27912625763565
"1394",5.63441047817469
"1395",5.67409984860569
"1396",6.68436148762703
"1397",4.33479569107294
"1398",6.38449956476688
"1399",2.558878287673
"1400",1.91400618851185
"1401",3.21900853374973
"1402",5.82600682973862
"1403",4.24232403980568
"1404",3.69482980109751
"1405",3.69376344140619
"1406",3.3640128467232
"1407",3.50819725636393
"1408",4.07811080641113
"1409",4.79002338834107
"1410",3.20703362114727
"1411",3.30460082506761
"1412",3.512121995911
"1413",4.03229000419378
"1414",3.70420386828482
"1415",3.52904052659869
"1416",3.23520267102867
"1417",4.17014970211312
"1418",4.36124252033187
"1419",3.90538276208099
"1420",3.16709956293926
"1421",3.10051786154509
"1422",3.22131097340025
"1423",3.12255186215043
"1424",2.51258916500956
"1425",2.83591919392347
"1426",3.25875925412402
"1427",3.06435657385737
"1428",2.66473341191886
"1429",2.81009129155427
"1430",3.60806959262118
"1431",4.84648175537586
"1432",3.58784596575424
"1433",3.73786965757608
"1434",1.76741211628541
"1435",3.50475719198585
"1436",2.38319186400622
"1437",3.11182910017669
"1438",1.67728614807129
"1439",1.21892845910043
"1440",2.07684211083688
"1441",1.32125221937895
"1442",2.05403685860801
"1443",1.8775448849774
"1444",2.85112909972668
"1445",3.49637614935637
"1446",2.97367841005325
"1447",2.39454479143023
"1448",1.86510228551924
"1449",1.36573614832014
"1450",2.8379868902266
"1451",2.03579276427627
"1452",1.56441279314458
"1453",1.74537548876833
"1454",2.03272216464393
"1455",1.98065084591508
"1456",2.41849173605442
"1457",2.72380695701577
"1458",2.37655905541033
"1459",2.49950992723461
"1460",2.75636634847615
"1461",1.80321930907667
"1462",2.85652451645001
"1463",3.39013956487179
"1464",3.0255600810051
"1465",3.22511132061481
"1466",3.39448945224285
"1467",2.14979520067573
"1468",1.86713841301389
"1469",1.81137324078009
"1470",2.36539982887916
"1471",3.08313583210111
"1472",2.57166233099997
"1473",2.64708222355694
"1474",3.36704222857952
"1475",3.17077958211303
"1476",4.11916723847389
"1477",2.37563009187579
"1478",2.57787253893912
"1479",2.71007985062897
"1480",3.09074334567413
"1481",3.37007197737694
"1482",3.45502558350563
"1483",2.75477316975594
"1484",2.54560758860316
"1485",2.36947109876201
"1486",2.88506298139691
"1487",1.59012939780951
"1488",0.833587169647217
"1489",0.722316400846466
"1490",0.872651359066367
"1491",0.989995126845315
"1492",1.91026393184438
"1493",1.96447680296842
"1494",2.47042309952667
"1495",3.01762479078025
"1496",3.40096168406308
"1497",2.59357927262317
"1498",2.90316386986524
"1499",3.1886167160701
"1500",3.49730101646855
"1501",4.51760750263929
"1502",4.13043143227696
"1503",3.72527967393398
"1504",3.15062877396122
"1505",3.43032454513013
"1506",3.10172065463848
"1507",3.9539180919528
"1508",5.12497805804014
"1509",3.38701537251472
"1510",3.97184597421438
"1511",3.20159220020287
"1512",3.71714212070219
"1513",5.86825723946095
"1514",3.76479933783412
"1515",6.28916823863983
"1516",4.35510455816984
"1517",6.79004235565662
"1518",5.03319894894958
"1519",4.75178770342609
"1520",6.12992637231946
"1521",6.93232538737357
"1522",4.92852408997715
"1523",3.65999440848827
"1524",2.82302089687437
"1525",3.79065403831191
"1526",4.85026602796279
"1527",5.01919023366645
"1528",4.83403991349041
"1529",8.46710187196732
"1530",4.41040607355535
"1531",4.27319180592895
"1532",5.12544464319944
"1533",4.56307995412499
"1534",3.72621607780457
"1535",4.09633883088827
"1536",5.05878775566816
"1537",2.73686258681118
"1538",0.35094090923667
"1539",0.47186179459095
"1540",5.23654522001743
"1541",6.37797054706607
"1542",3.3725428879261
"1543",3.01207865774632
"1544",4.85459092259407
"1545",6.50539452768862
"1546",5.53712687175721
"1547",6.02134629804641
"1548",6.50418222136796
"1549",6.40979272685945
"1550",6.27183474600315
"1551",5.01043970324099
"1552",4.86572763044387
"1553",2.08233521878719
"1554",4.66122482833453
"1555",3.3871671166271
"1556",5.93038187222555
"1557",7.70948515599594
"1558",7.44327419996262
"1559",7.17465206980705
"1560",6.38911452516913
"1561",7.19233419280499
"1562",6.7608274621889
"1563",3.82374683930539
"1564",1.73557868599892
"1565",5.08885518927127
"1566",5.8200963921845
"1567",6.43516162969172
"1568",6.43067770265043
"1569",5.95039077382535
"1570",7.08132825838402
"1571",7.62290409207344
"1572",8.47860999405384
"1573",6.40750536508858
"1574",7.36834887950681
"1575",7.24023332446814
"1576",7.06361891515553
"1577",7.2775474479422
"1578",6.39902436174452
"1579",7.27496287599206
"1580",7.01192361372523
"1581",6.17983225733042
"1582",4.94119949266315
"1583",6.06671030819416
"1584",5.48399232700467
"1585",4.33850885741413
"1586",6.76114583201706
"1587",6.29660072922707
"1588",8.16692275169771
"1589",8.79372966848314
"1590",9.38657672237605
"1591",7.14509226987138
"1592",7.02924495749176
"1593",9.75788198038936
"1594",9.19896551966667
"1595",8.63355341693386
"1596",8.23546162177809
"1597",8.71199882077053
"1598",8.6848039701581
"1599",8.10629109106958
"1600",9.38243068754673
"1601",6.89372648764402
"1602",7.55598437652225
"1603",8.71111379284412
"1604",10.0361832203344
"1605",11.278017282486
"1606",9.70472685061395
"1607",7.86959410458803
"1608",7.98187984526157
"1609",8.76900531258434
"1610",8.93334873765707
"1611",10.5043447371572
"1612",10.9669425813481
"1613",11.3037084994139
"1614",11.2404231652617
"1615",6.61042604967952
"1616",5.79273775778711
"1617",6.03898767568171
"1618",9.04825642425567
"1619",8.67343697324395
"1620",9.26293263724074
"1621",9.54829327925108
"1622",8.27989212423563
"1623",6.39151057600975
"1624",6.48972861282527
"1625",8.93497644551098
"1626",10.856057588011
"1627",7.89009590446949
"1628",10.1855985950679
"1629",6.75777927413583
"1630",4.21139039844275
"1631",5.20261516980827
"1632",5.64214376104064
"1633",9.47243855893612
"1634",6.11285537714139
"1635",6.78140556067228
"1636",8.97395967692137
"1637",10.3771109730005
"1638",6.76963919401169
"1639",6.09383790194988
"1640",3.49904935993254
"1641",4.06486323056743
"1642",7.39315605722368
"1643",8.29738274868578
"1644",6.85311003774405
"1645",5.6459788903594
"1646",6.14273875765502
"1647",9.77300569787621
"1648",10.1093451511115
"1649",9.56818654853851
"1650",9.22116143535823
"1651",10.0851903464645
"1652",11.0413586683571
"1653",10.9360961988568
"1654",10.7799639701843
"1655",9.73274701088667
"1656",10.0105347633362
"1657",9.78544303029776
"1658",10.0915156528354
"1659",11.3143182992935
"1660",11.9885846823454
"1661",11.9805932939053
"1662",11.2408386394382
"1663",9.5547699034214
"1664",8.26562294363976
"1665",7.47603461146355
"1666",8.63754507992417
"1667",9.05848195974249
"1668",10.3152908906341
"1669",10.6593006029725
"1670",9.27507954835892
"1671",7.73482753150165
"1672",9.29121464490891
"1673",6.55827224138193
"1674",7.62602150673047
"1675",9.06331523880363
"1676",9.86849743477069
"1677",10.7556981518865
"1678",11.5024778395891
"1679",12.9294271767139
"1680",12.5602239966393
"1681",13.062687933445
"1682",13.1590154916048
"1683",12.1487780958414
"1684",12.1848967075348
"1685",11.9383073970675
"1686",12.0932184234262
"1687",12.5138665288687
"1688",12.8506129831076
"1689",12.0751928687096
"1690",11.7604344785213
"1691",12.5544324070215
"1692",10.9629905819893
"1693",12.5008461140096
"1694",13.4751121252775
"1695",12.3427014946938
"1696",12.2251341640949
"1697",11.6187569350004
"1698",11.3719341158867
"1699",11.4935592338443
"1700",12.2901725620031
"1701",12.1435490250587
"1702",11.9275420159101
"1703",11.7354339361191
"1704",11.7130228281021
"1705",12.5869110971689
"1706",11.6180619522929
"1707",11.856039121747
"1708",11.6168721318245
"1709",11.0167900845408
"1710",11.5945719331503
"1711",11.1024317890406
"1712",9.66222709417343
"1713",9.11888653412461
"1714",9.31002163514495
"1715",10.8955436050892
"1716",11.9041343927383
"1717",10.0946712642908
"1718",8.82527428492904
"1719",9.16640887223184
"1720",10.4316572248936
"1721",9.36898736655712
"1722",9.43076999112964
"1723",10.1639484092593
"1724",11.2528608441353
"1725",10.0334333181381
"1726",8.05687364563346
"1727",9.29931714385748
"1728",8.48564128577709
"1729",5.24286478757858
"1730",6.82464155554771
"1731",5.51284125447273
"1732",5.84590051323175
"1733",5.92981109442189
"1734",6.94885104894638
"1735",7.9257093667984
"1736",8.9746383279562
"1737",9.06971399486065
"1738",8.75637075304985
"1739",7.5840515717864
"1740",7.12619934976101
"1741",6.79691986739635
"1742",6.95362401008606
"1743",5.38296291977167
"1744",4.40952949970961
"1745",5.71790958452038
"1746",6.83619053661823
"1747",7.97953949868679
"1748",8.76893004775047
"1749",5.86074746761005
"1750",4.22504591196775
"1751",4.73243063874543
"1752",3.99328469671309
"1753",4.23026003688574
"1754",4.83180912910029
"1755",2.07041822932661
"1756",1.9455911036348
"1757",2.41309549659491
"1758",3.45924404263496
"1759",3.89739133045077
"1760",2.51510110497475
"1761",2.34073220007122
"1762",3.20648607937619
"1763",3.66464405599982
"1764",5.31051778793335
"1765",3.48396571353078
"1766",4.49264362826943
"1767",3.55354911088943
"1768",3.9585402244702
"1769",1.57081665843725
"1770",1.60203668475151
"1771",3.02954940591007
"1772",3.43697254732251
"1773",2.04769278038293
"1774",1.58726318925619
"1775",2.90702637284994
"1776",2.23716232983861
"1777",1.2752182520926
"1778",1.43289232626557
"1779",2.75664907228202
"1780",2.3680996177718
"1781",3.08215859858319
"1782",2.59178190305829
"1783",2.26881694234908
"1784",1.65475814649835
"1785",1.99615280749276
"1786",2.46368614537641
"1787",2.47702008159831
"1788",1.32350344862789
"1789",0.94413653947413
"1790",1.20869654975832
"1791",2.66770576313138
"1792",2.19646138692042
"1793",1.8649572536815
"1794",1.62206393945962
"1795",2.49642689456232
"1796",2.68328711041249
"1797",2.57584468834102
"1798",2.54850801080465
"1799",2.21427591145039
"1800",1.82615773752332
"1801",1.7107451222837
"1802",2.28337698802352
"1803",2.33253967529163
"1804",1.86756104510278
"1805",0.942676281207241
"1806",1.03795366361737
"1807",2.30015773139894
"1808",1.36243163794279
"1809",0.474541258998215
"1810",0.225634038448334
"1811",-0.350156733766198
"1812",1.18461683019996
"1813",1.49806837365031
"1814",1.17069018399343
"1815",1.46225856151432
"1816",1.41560354083776
"1817",1.55013385461643
"1818",2.09582976996899
"1819",1.48852717503905
"1820",1.76969040557742
"1821",1.41688501089811
"1822",0.731502369046211
"1823",0.624157693237066
"1824",-0.0250324740773067
"1825",0.525350573472679
"1826",0.60451831901446
"1827",0.862239269539714
"1828",0.574915745295584
"1829",0.479199472116306
"1830",0.28365672993823
"1831",-0.0823896914953366
"1832",-0.338016846217215
"1833",-0.214741944335401
"1834",1.15151904523373
"1835",1.32107023475692
"1836",1.55129518499598
"1837",0.849776121787727
"1838",1.36763474345207
"1839",1.18877926282585
"1840",1.6830950062722
"1841",2.43296387046576
"1842",1.74250877602026
"1843",1.47458811476827
"1844",1.01461156457663
"1845",0.493719970807433
"1846",1.16665711905807
"1847",0.932711663655937
"1848",0.415059091988951
"1849",1.27728023659438
"1850",0.163703358732164
"1851",1.84817797224969
"1852",2.14507370814681
"1853",2.62205607257783
"1854",0.867123272269964
"1855",-0.162354124709964
"1856",2.12986563332379
"1857",2.88219935400411
"1858",2.7627133410424
"1859",1.83088305220008
"1860",2.30081451497972
"1861",2.42185683641583
"1862",3.16114023094997
"1863",3.34184676269069
"1864",2.61913187569007
"1865",2.40391253679991
"1866",2.0912106204778
"1867",3.03161500394344
"1868",2.32128347456455
"1869",1.02653600391932
"1870",-0.0229639541357756
"1871",1.93235010141507
"1872",1.57126513123512
"1873",1.37078319862485
"1874",2.253164306283
"1875",3.35802341997623
"1876",2.36450878996402
"1877",2.76096872007474
"1878",2.39480248140171
"1879",2.30050560971722
"1880",2.18590098060668
"1881",1.33153009833768
"1882",3.88566766120493
"1883",3.16168383939657
"1884",2.5229111216031
"1885",2.441043227911
"1886",2.07702670991421
"1887",2.72146477736533
"1888",2.37360379402526
"1889",3.22213380783796
"1890",4.0076517984271
"1891",3.23139088030439
"1892",3.58718013484031
"1893",4.17308597825468
"1894",1.8846733905375
"1895",3.95707214903086
"1896",4.11104857549071
"1897",2.64991754107177
"1898",3.95785887655802
"1899",4.55419317237101
"1900",5.00890769809484
"1901",2.8435568716377
"1902",4.29609263688326
"1903",4.11828163079917
"1904",3.41869045048952
"1905",2.14843388274312
"1906",3.82398899947293
"1907",5.08610304667673
"1908",4.59842611756176
"1909",3.97783077601343
"1910",4.83314513787627
"1911",2.82310883700848
"1912",2.13618203997612
"1913",1.55478077754378
"1914",1.26443534344435
"1915",3.25238151947269
"1916",4.15413808822632
"1917",5.51776246702502
"1918",4.57672409992665
"1919",5.09005494974554
"1920",5.06724594905972
"1921",5.75640695914626
"1922",5.83616022393107
"1923",6.14605719433166
"1924",8.26923611760139
"1925",6.62850048393011
"1926",6.3403439335525
"1927",5.10932881897315
"1928",9.88845893740654
"1929",5.74293379299343
"1930",5.99467557482421
"1931",4.56103460490704
"1932",7.30450167506933
"1933",6.63143970537931
"1934",6.40118874423206
"1935",5.21995401149616
"1936",6.63688294496387
"1937",6.03065961133689
"1938",6.45866608805954
"1939",6.07190828956664
"1940",7.61916805058718
"1941",6.33024113532156
"1942",7.33751274319366
"1943",7.98808356001973
"1944",7.72655568225309
"1945",7.70782943407539
"1946",7.69537577126175
"1947",6.71519019640982
"1948",7.53774885553867
"1949",8.42955797351897
"1950",6.92663156054914
"1951",4.88748083636165
"1952",7.94249927997589
"1953",7.4959078207612
"1954",5.92916764877737
"1955",7.28075662138872
"1956",7.55930039830855
"1957",8.4093587519601
"1958",7.72544446395477
"1959",8.02130148676224
"1960",7.81695061642677
"1961",8.29000358004123
"1962",9.06318685598671
"1963",8.13012735173106
"1964",7.99316733703017
"1965",7.52127400413156
"1966",6.35367907281034
"1967",7.51955611724406
"1968",4.65868821181357
"1969",8.51653376687318
"1970",8.09758091345429
"1971",8.44105701521039
"1972",7.3598766811192
"1973",7.80242939936579
"1974",7.50513719208539
"1975",7.35643094405532
"1976",4.30869537731633
"1977",7.8851830214262
"1978",7.82213438581675
"1979",7.74234837479889
"1980",7.85552118708438
"1981",9.63523623952642
"1982",9.88037682138383
"1983",9.02532744221389
"1984",8.09545622766018
"1985",6.28047186136246
"1986",7.80136597459204
"1987",7.67025624094822
"1988",8.99321756511927
"1989",9.36213064286858
"1990",9.61366394814104
"1991",9.58358687162399
"1992",8.17440395802259
"1993",9.28165461681783
"1994",9.50003762170672
"1995",9.71615396998823
"1996",10.2588538220152
"1997",9.77845287509263
"1998",9.17523458320647
"1999",8.95186857506633
"2000",8.57517573260702
"2001",9.57339480216615
"2002",9.96718861535192
"2003",9.75040641508531
"2004",9.35872343182564
"2005",6.27683989517391
"2006",4.98230297490954
"2007",7.18097039312124
"2008",7.73554226290435
"2009",8.94820895977318
"2010",8.34751429129392
"2011",9.77679331849504
"2012",10.590935186483
"2013",10.4613638222218
"2014",11.2221114262938
"2015",11.4515643343329
"2016",11.2067561335862
"2017",10.7435739608482
"2018",10.911200074479
"2019",11.7263399139047
"2020",12.5404474958777
"2021",10.8276869282126
"2022",9.69242416508496
"2023",10.7367425486445
"2024",10.4178622215986
"2025",13.4749980270863
"2026",13.1716868951917
"2027",13.1683459505439
"2028",12.3169896304607
"2029",13.3190090879798
"2030",13.6530555188656
"2031",13.5313965082169
"2032",12.3171854838729
"2033",12.9720160961151
"2034",12.499974578619
"2035",12.8907544761896
"2036",10.8701657354832
"2037",11.1523792147636
"2038",11.03652818501
"2039",12.3181948959827
"2040",12.0091963633895
"2041",11.4394149035215
"2042",11.3767898567021
"2043",11.6645528897643
"2044",11.7447258383036
"2045",11.9252447709441
"2046",10.8150766864419
"2047",8.98371483385563
"2048",12.766106441617
"2049",9.69458773732185
"2050",6.46950426697731
"2051",5.89352155476809
"2052",9.2311857752502
"2053",9.71224292181432
"2054",10.3089180588722
"2055",9.74199751764536
"2056",6.72804990038276
"2057",9.11837949976325
"2058",9.60574949160218
"2059",11.0786294490099
"2060",11.6676933541894
"2061",10.2937221229076
"2062",10.2471932172775
"2063",11.6504355221987
"2064",11.20800319314
"2065",6.17932133376598
"2066",7.89813253190368
"2067",6.8489674385637
"2068",8.1115806736052
"2069",8.40118493884802
"2070",7.4916768767871
"2071",8.04231123253703
"2072",8.03419858030975
"2073",7.6179685248062
"2074",6.98785284906626
"2075",5.32651492767036
"2076",7.29312897473574
"2077",9.30442924425006
"2078",6.9120104201138
"2079",8.48882856965065
"2080",6.95336981816217
"2081",6.90424937126227
"2082",7.47089646116365
"2083",7.44359439751133
"2084",4.50739508145489
"2085",3.65670609101653
"2086",5.98970360634848
"2087",6.58609698340297
"2088",5.65084022283554
"2089",4.70420532114804
"2090",4.01086095604114
"2091",5.66883080173284
"2092",5.90218061720952
"2093",6.67582973127719
"2094",5.68196976929903
"2095",4.93448303849436
"2096",5.52200784056913
"2097",6.12738712690771
"2098",6.12839509407058
"2099",5.99904233927373
"2100",5.36795383016579
"2101",5.43057657405734
"2102",6.35427733545657
"2103",6.32895448058844
"2104",6.2180279889144
"2105",4.44664696976542
"2106",4.58204652555287
"2107",5.55343994824216
"2108",5.70446617901325
"2109",5.33571463730186
"2110",4.96689132228494
"2111",4.71311497688293
"2112",4.61536249052733
"2113",5.41278213635087
"2114",4.99848194792867
"2115",5.30959005840123
"2116",4.01489795860834
"2117",5.19717054930516
"2118",5.18921434879303
"2119",3.53794646193273
"2120",4.10729878023267
"2121",4.31262475438416
"2122",4.74163815099746
"2123",5.2418094961904
"2124",6.35602629091591
"2125",4.92983585968614
"2126",4.13980953488499
"2127",4.50791670195758
"2128",6.26977103948593
"2129",5.45906020700932
"2130",4.57623883057386
"2131",5.26731302589178
"2132",4.94399728439748
"2133",3.66685010120273
"2134",2.1491306014359
"2135",2.91425509855617
"2136",2.86244604177773
"2137",3.74433910567313
"2138",4.68216718733311
"2139",4.0373491065111
"2140",3.82532428950071
"2141",3.49138624826446
"2142",2.75363181438297
"2143",2.76850990904495
"2144",2.60980686079711
"2145",3.17117456160486
"2146",3.53100415505469
"2147",1.36297779262532
"2148",1.05082330480218
"2149",3.19016645895317
"2150",4.00531398970634
"2151",2.75585184432566
"2152",3.00154833495617
"2153",3.14040722791106
"2154",3.45664784125984
"2155",5.03659078478813
"2156",3.85540094040334
"2157",4.90945551544428
"2158",3.24241209775209
"2159",1.73392027616501
"2160",0.79829517332837
"2161",0.00562463421374559
"2162",1.63992724940181
"2163",2.4968873790931
"2164",2.01740287523717
"2165",2.30057678930461
"2166",3.14370656199753
"2167",3.16577909467742
"2168",2.40610148617998
"2169",3.51215478032827
"2170",2.31052663642913
"2171",2.64946000184864
"2172",1.53107664873824
"2173",1.42521022260189
"2174",0.960985101759434
"2175",2.24003713577986
"2176",2.15597284864634
"2177",0.830534409265965
"2178",2.36238188669086
"2179",2.4523506318219
"2180",2.81824466958642
"2181",2.28492850624025
"2182",2.47706548427232
"2183",3.09871073812246
"2184",2.85671246331185
"2185",2.21920659020543
"2186",2.00504909083247
"2187",2.00881714932621
"2188",1.93092193022312
"2189",2.37985934992321
"2190",2.42788738571107
"2191",1.51209837943316
"2192",1.3321281708777
"2193",1.38682468235493
"2194",2.43617675453424
"2195",1.64831201266497
"2196",1.90533159300685
"2197",1.14502418180928
"2198",2.40888131735846
"2199",1.97556396946311
"2200",2.31692194752395
"2201",2.641004116158
"2202",3.01418365980498
"2203",2.60981706436723
"2204",2.97378249280155
"2205",2.80744547583163
"2206",3.13906145468354
"2207",3.3238931382075
"2208",3.40024295449257
"2209",3.05520407855511
"2210",0.885183099657297
"2211",1.86010228749365
"2212",3.04283127561212
"2213",3.14944569207728
"2214",2.89756340160966
"2215",1.64036302641034
"2216",3.45275713503361
"2217",3.21657267585397
"2218",3.50873862579465
"2219",4.00100493058562
"2220",3.05608776048757
"2221",1.21064474433661
"2222",1.29881437122822
"2223",0.83111010864377
"2224",2.55810702219605
"2225",2.26336546801031
"2226",2.83019625768065
"2227",0.581255614291877
"2228",1.18201465159655
"2229",0.147759263869375
"2230",1.01916014961898
"2231",2.88118280889466
"2232",4.0872954018414
"2233",4.81705468893051
"2234",3.32722804043442
"2235",3.77950900606811
"2236",3.52362133935094
"2237",3.96414157934487
"2238",3.62287428975105
"2239",3.73907017894089
"2240",4.04339690029155
"2241",4.38433244079351
"2242",4.9068895787932
"2243",4.3596224533394
"2244",3.48497486952692
"2245",3.69816989917308
"2246",4.8326008990407
"2247",6.64151935279369
"2248",4.25960459560156
"2249",4.80195051431656
"2250",3.00183806288987
"2251",4.10402050428092
"2252",3.90186868607998
"2253",2.45538625866175
"2254",2.26436553522944
"2255",1.26047533238307
"2256",4.83853036724031
"2257",4.6980180516839
"2258",4.47702986933291
"2259",5.56099261343479
"2260",6.06770412623882
"2261",4.91369442828
"2262",5.82885348796844
"2263",4.25802449055482
"2264",6.48588300216943
"2265",7.41281636059284
"2266",5.61528874188662
"2267",3.62218831479549
"2268",4.9048437718302
"2269",2.00721149891615
"2270",1.49122408777475
"2271",4.68692351318896
"2272",4.88163100881502
"2273",4.53697752952576
"2274",5.17755024507642
"2275",5.26620931923389
"2276",3.92856543511152
"2277",4.66119349189103
"2278",5.21543642645702
"2279",5.94764918088913
"2280",6.26772295311093
"2281",3.47629491239786
"2282",5.88854793459177
"2283",6.50061960075982
"2284",5.67454811558127
"2285",7.17741972208023
"2286",4.83539209142327
"2287",4.93923986028312
"2288",2.83846389502287
"2289",2.2449172437191
"2290",5.07193286158144
"2291",5.8967531551607
"2292",5.91738195158541
"2293",6.11896460317075
"2294",4.55387045256793
"2295",2.84349871403538
"2296",5.99794524442405
"2297",7.10077100025956
"2298",6.36271190457046
"2299",7.49364275485277
"2300",7.1878718957305
"2301",6.86316245949274
"2302",6.53681048471481
"2303",7.3679291009903
"2304",7.38795659318566
"2305",6.86450889986008
"2306",8.37780867354013
"2307",6.8494957908988
"2308",3.74600247293711
"2309",8.60698190145195
"2310",7.24691550992429
"2311",6.1488450076431
"2312",7.2880589812994
"2313",9.15356595255435
"2314",6.21365538239479
"2315",5.09447633009404
"2316",7.13043420761824
"2317",5.80280297249556
"2318",6.79314389452338
"2319",7.05272050201893
"2320",8.87962801754475
"2321",8.8012467995286
"2322",6.29108732938766
"2323",8.55686636455357
"2324",6.34129566513002
"2325",8.47277823835611
"2326",7.99887344194576
"2327",8.96009159646928
"2328",8.75710748881102
"2329",6.87781843915582
"2330",7.49393970117671
"2331",6.90166652528569
"2332",7.30169694963843
"2333",8.07635066658258
"2334",9.42743745446205
"2335",8.39276064932346
"2336",7.182338940911
"2337",7.32476861402392
"2338",7.54617223329842
"2339",7.50027168146335
"2340",5.28238950576633
"2341",7.38429622538388
"2342",7.82177686318755
"2343",8.29156338423491
"2344",8.64086621114984
"2345",9.75096841854975
"2346",9.7180678518489
"2347",6.71871896646917
"2348",6.26054732128978
"2349",7.96490176580846
"2350",8.03159228153527
"2351",8.28403850644827
"2352",9.15142305195332
"2353",9.82825037650764
"2354",9.65019415691495
"2355",8.39192297658883
"2356",5.62408113479614
"2357",8.99922426231205
"2358",5.12389781139791
"2359",8.62855184078217
"2360",8.29647902026772
"2361",9.39743365347385
"2362",9.64381191134453
"2363",9.18441802635789
"2364",7.60097759962082
"2365",7.55824173009023
"2366",9.8984284796752
"2367",9.27999995555729
"2368",8.77643721294589
"2369",8.74888921435922
"2370",9.34416596032679
"2371",9.59678745316342
"2372",8.16728721838444
"2373",8.50182273797691
"2374",4.5317287966609
"2375",7.11633115634322
"2376",5.59117990732193
"2377",7.85292993113399
"2378",9.56022886931896
"2379",7.42998185381293
"2380",8.91465331614017
"2381",8.90679702349007
"2382",9.82217070227489
"2383",9.92479807883501
"2384",9.4886973015964
"2385",7.64970884658396
"2386",8.72956734895706
"2387",7.49431268870831
"2388",9.05952342040837
"2389",9.28011527191848
"2390",7.7843371219933
"2391",10.4815857941285
"2392",11.0617375522852
"2393",11.9579186886549
"2394",11.8450348004699
"2395",11.8973050639033
"2396",9.22366365790367
"2397",8.38502901792526
"2398",11.8560068234801
"2399",12.560804925859
"2400",13.1078240424395
"2401",11.6558383703232
"2402",9.80937847495079
"2403",8.86135514895432
"2404",10.576701104641
"2405",10.7215138822794
"2406",10.3611792288721
"2407",10.8605062812567
"2408",11.0705188587308
"2409",11.0435777083039
"2410",10.5329076685011
"2411",11.5761744827032
"2412",9.776446595788
"2413",11.4559091702104
