,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,2.427932683349894,3.054417089314673,3.739818580879435,4.470541504069277,5.231657551673048,6.0052351890535824,6.746161320764634,7.418733077147632,8.007611902053352,8.507801185940538,8.924508257213,9.27408718136165,9.57088724552081,9.789528947754636,9.920599291808362,9.981398152165456,9.984153615657222,9.926142291342053,9.800761569753178,9.702436221982977,9.520538486829295,9.259166879577577,8.952549878408128,8.617816712440831,8.269325508714289,7.923640021487388,7.596759391388752,7.292150208455682,7.015630504080944,6.780366200529561,6.591794528756299,6.431680176935594,6.281841114054552,6.138391214020204,5.996978429125358,5.855853452340708,5.744602969049147,0.0
2,0.0,2.8235712001623794,3.4913718243389007,4.2179042975758705,4.995529236065669,5.819563462594223,6.667065043437922,7.4972341017180115,8.261844765869006,8.93797359905863,9.513174346524375,9.990289399595492,10.383122262656986,10.714209773462668,10.957560213527579,11.101763198454934,11.16131875132272,11.145361229078972,11.05687287586608,10.894938264090502,10.777466941472609,10.579232836624286,10.302664668809964,9.96867001567489,9.590933066814369,9.184710732120358,8.772254703929159,8.36747897215118,7.977565933246528,7.6175533033724765,7.304038647070546,7.040755010541311,6.813403256813769,6.601100877680892,6.3977351312877,6.198901068155861,6.0099544197009545,5.852778896212728,0.0
3,0.0,3.238684517915551,3.9458964318135643,4.712258376652082,5.529711580358046,6.39850895459113,7.303162833573308,8.20608906730189,9.060820220925443,9.832577359335968,10.500626590821957,11.05412328233392,11.505209047094377,11.876724918833053,12.149249706752364,12.316168158855984,12.385470817907656,12.364525841797805,12.248559520080219,12.048859038244757,11.904857384257923,11.68309240124793,11.383169342784557,11.020177929586595,10.602997612684744,10.14768595187137,9.676939872024045,9.200548196845899,8.730818318240917,8.288952760953562,7.891663828215779,7.543874786823903,7.2395361034915835,6.952628532663176,6.676257567112284,6.414564579174842,6.176059699349387,5.976276618236765,0.0
4,0.0,3.6686123315987995,4.418930934538553,5.223603530197647,6.0804357746822095,6.99005880099593,7.9434660625563405,8.906895596744826,9.84577849528694,10.715804140044135,11.483993366699838,12.12975030685629,12.65014096170235,13.070588980998687,13.376091483495664,13.562761101968244,13.647126870521072,13.627235401823093,13.492833813010463,13.253437276500776,13.077573060513517,12.822278805333005,12.487704717894747,12.085303264943786,11.623868733269527,11.12302890675035,10.599640708377734,10.057636821618406,9.51032596187944,8.98603168082191,8.502757684340406,8.071099744217548,7.687087246604519,7.3210755061367685,6.966198713039223,6.641188428484932,6.356014729505471,6.1159267022917,0.0
5,0.0,4.099359237955908,4.894900831829752,5.744648265264953,6.6469711590310405,7.605310580344827,8.60679003090455,9.634237279754066,10.651384505163117,11.619868659302123,12.49152121485676,13.233910469387554,13.836715442283923,14.316440344983004,14.656017889225124,14.863114782686532,14.960209496059154,14.944682056900742,14.79638665764797,14.522661457048988,14.314934189262377,14.016767514872761,13.631955048801117,13.174965739338461,12.657500148450227,12.101544460595404,11.520419730103434,10.909507560720728,10.286495288919868,9.677959927722304,9.110115447868115,8.595619842377902,8.127783124846133,7.679976347027049,7.251973264060135,6.862964679534282,6.523646550157939,6.240448877522826,0.0
6,0.0,4.519122089995343,5.367114576715663,6.272428569146599,7.23382491652323,8.250575161874192,9.31521141734084,10.405304023145986,11.504221000687505,12.568385809731618,13.54539576694934,14.390591903956071,15.088141491097147,15.643482713854498,16.03143596142059,16.262805814716902,16.375176012497505,16.363920987584926,16.204190030793193,15.901336224020072,15.659957103512424,15.314630022167675,14.867683964072912,14.342498325331805,13.753087162145587,13.119411636178384,12.46140873759768,11.774906463680129,11.074281048853944,10.38708717643385,9.738429878033783,9.140958232237741,8.585391683810144,8.051696006504324,7.5481932216837,7.090011276903992,6.684945384691544,6.344955294099008,0.0
7,0.0,4.939356563822008,5.8443504645288025,6.815367570771984,7.845954043643172,8.935277146004458,10.069813452996886,11.237196500370127,12.419374140896078,13.58186753482988,14.667429476966968,15.62704528575333,16.43213661731406,17.07409604376691,17.523697836249887,17.796089429695552,17.931651644673927,17.93045047011362,17.761753000698416,17.4333888753857,17.158240950624954,16.75809332120204,16.24053353381543,15.629687816166204,14.951301459304775,14.222527906710871,13.468893456500094,12.696227120518287,11.91470607538517,11.14981934856325,10.420075596579448,9.740601369734662,9.097169359305317,8.477538629202657,7.894160758010464,7.3615990854382565,6.8836146357913455,6.477175315068058,0.0
8,0.0,5.373824970178428,6.338441561269308,7.3799389553503625,8.487271164268,9.652919781030546,10.869587326512436,12.122272100485608,13.397498679402785,14.666104941046585,15.872397612788191,16.960392593185514,17.88196819682558,18.621292886851826,19.14658772805077,19.474430491821153,19.64989183589147,19.66111022914631,19.488323353201814,19.13489450629807,18.8235049779181,18.364116938548282,17.761916444346273,17.0522537308051,16.26848125334456,15.436218290834555,14.578768680264185,13.702029881565732,12.827282633614502,11.973558248280773,11.160150067030328,10.392426457967948,9.661426848588613,8.958569640498428,8.294675031674242,7.682552640134978,7.130491757570858,6.654758148003149,0.0
9,0.0,5.814276735251169,6.839537185630382,7.956428716264023,9.139859237047927,10.386804383566382,11.691830507336164,13.040190354774182,14.422159076492337,15.812927586836402,17.15797962257055,18.390625037940357,19.449996927474263,20.305343251231697,20.924834901718025,21.32476610393968,21.542395642346907,21.56778720850112,21.38762153813226,21.009983914505213,20.653282169379292,20.12317958324001,19.423742300683404,18.60094135320796,17.701023189987325,16.753937504694278,15.780112193719,14.785877751427478,13.793615817628648,12.835656073714238,11.921443624646976,11.057824344585754,10.234242835978911,9.449179035638966,8.70697463810772,8.021935848558922,7.405557268177753,6.869045771948258,0.0
