,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,7.908434574690741,8.007613660389133,8.09923482385352,8.18730541157254,8.265812524479692,8.333129612773627,8.38670332362642,8.426997774669625,8.455676836508943,8.478176409211613,8.496108582580229,8.493873977917845,8.486354204735704,8.473277399893062,8.444329397573675,8.406843551761574,8.362740734430611,8.311087065547087,8.255172398048074,8.261414302298851,8.260619654474677,8.252481522048543,8.237954474261645,8.216858813920375,8.188817929108215,8.153972223299657,8.107396055665081,8.049349276808409,7.983814922740963,7.9189828027591105,7.849328788619389,7.771601778765795,7.681359092151189,7.580375359813829,7.47481803489213,7.36135404876624,7.238206805928616,0.0
2,0.0,7.957083912832334,8.055950863448395,8.15050785360981,8.240925377078895,8.32217550824852,8.393875367184117,8.450653861720163,8.492912688690026,8.52508062375078,8.548636279758087,8.56936043773274,8.570712521291279,8.565720067032492,8.552902326249393,8.526182696315269,8.49065870817839,8.44785975771753,8.397072887380784,8.343550674168505,8.350156420470999,8.350053294090152,8.344907630289589,8.330555031349325,8.309819860011084,8.283421569262538,8.247571730390156,8.199193727078631,8.140433286543107,8.073604804934508,8.005065410752064,7.935370643923963,7.855191610194061,7.761802757124102,7.660367171824364,7.5530791814532465,7.4417090507006245,7.318192677490889,0.0
3,0.0,8.011082561150582,8.111597495040249,8.207097719686475,8.300107525145455,8.385187967145153,8.458219659152247,8.517628961919002,8.564700101423524,8.598309426664162,8.62439350193467,8.646223848875625,8.649660311869768,8.646650828917204,8.636492069887094,8.612579050606655,8.57851229861446,8.536148930354459,8.489384781305175,8.436109668131653,8.442631647588293,8.444316473364513,8.439298715447029,8.426306648160939,8.40743129648097,8.378626219554267,8.3411964732771,8.291503247657268,8.232443495041982,8.163675705702437,8.094806404522336,8.020109349372033,7.9388701113707,7.844519069853336,7.742111786629622,7.633009538046952,7.516789882691354,7.393864972024235,0.0
4,0.0,8.071709652555013,8.174028827673567,8.273124562602186,8.368482680848542,8.455136283539453,8.531636337746434,8.593245234641644,8.642758465333324,8.680128401524073,8.708267500920927,8.730520367499913,8.734173742118603,8.733033152216333,8.72527761244168,8.702217494953889,8.670755393954593,8.63121930751447,8.58561546948183,8.534293979242705,8.540626477013067,8.541434339046585,8.535521818843367,8.522837920835155,8.500892023297963,8.470456521619482,8.431783604817294,8.381651345991493,8.319675915553184,8.24821407771928,8.176628537003891,8.097623006131624,8.013858158151502,7.918292165634739,7.813403873613118,7.705324814660821,7.587472796169899,7.463691611785112,0.0
5,0.0,8.13276115811981,8.238482877884806,8.340194984014035,8.439406759238736,8.528415842218967,8.607002132722656,8.67151714106167,8.723576841347752,8.764072058232808,8.793435097317147,8.818721701650874,8.823934975516604,8.824687874084912,8.818715824788642,8.797698638767377,8.767903568301861,8.730313588377458,8.685422514933471,8.635905768330879,8.640201503232669,8.640339973572587,8.634323705742148,8.61887582920148,8.595351231682276,8.563432726027559,8.52082062912308,8.465530925748673,8.400864453943786,8.326981968829719,8.251034763284224,8.171553647834589,8.083700840825973,7.9858480975961195,7.8805963371463195,7.769595591237082,7.651931265617192,7.530053477995282,0.0
6,0.0,8.195277636031943,8.303388713475904,8.407972098359261,8.509568154538558,8.601484103479638,8.681422027299885,8.749466435015405,8.804599075222184,8.847121919337203,8.881233478329234,8.909024148139897,8.919107107816107,8.920719602547774,8.916848310252123,8.898278645325057,8.867863372092074,8.831797323823082,8.788094835877665,8.738237487725433,8.741440469661788,8.74081329945155,8.732438845714041,8.716187251203872,8.69188970434803,8.657053388430892,8.611583662304946,8.552961647176692,8.485487006336605,8.407489006781523,8.327970222148092,8.24551251410129,8.153706818127436,8.053498307457357,7.945334959572529,7.833028595116468,7.718267064333028,7.593060705593118,0.0
7,0.0,8.257564167994442,8.367379420362324,8.474765695027827,8.577395142774108,8.67164477065147,8.755649994036824,8.825174243840442,8.88334095765119,8.928914915593952,8.965964186041615,8.998054457308752,9.010013141146358,9.015851917181209,9.013171690746654,8.997318736946902,8.970496717683142,8.934626405141408,8.890379650406597,8.841152287590196,8.845012594953102,8.841055851002764,8.830286152693255,8.811794432711704,8.786062663300244,8.747732344286073,8.70112895763305,8.639079075375186,8.569249351427649,8.489289360558487,8.406111827920187,8.318347008924773,8.225542633827933,8.121742691810377,8.012288176371174,7.901675847429319,7.78475445001616,7.658867971269067,0.0
8,0.0,8.319840167675627,8.431040802396375,8.539839568527242,8.644293764594504,8.740387033589574,8.827845140376377,8.900359298758284,8.960083362578079,9.009057428405956,9.04864819336292,9.084241653338433,9.100352698080927,9.109203838928016,9.110076259711407,9.095874502462582,9.072323569232136,9.038845923779677,8.99530856789233,8.946480868174133,8.948371137168818,8.943717344064485,8.931120648430067,8.90943027129742,8.878852952786655,8.838612765640402,8.786987174870045,8.722904876169288,8.650015271046762,8.566691752139995,8.48096710227009,8.392046320263853,8.296353862069033,8.191288044703937,8.082772949314288,7.97017214597115,7.852029738642494,7.725383735621555,0.0
9,0.0,8.376650511288409,8.489375412480133,8.599015650485514,8.706750843385132,8.804551708166457,8.893964154894539,8.970391829565814,9.03372182454986,9.08553145107814,9.129626225026383,9.169017365376892,9.190713707047344,9.203092138863873,9.208891543567299,9.19838600729249,9.175847337147063,9.14685195925263,9.104404024189959,9.0554772414311,9.057517825245457,9.051252951528648,9.033766424186526,9.009372488757482,8.975964194122982,8.930995252614695,8.875500900741704,8.810072672716286,8.732273936289777,8.645531182488611,8.558343322917661,8.466414961517804,8.366546066717094,8.260784846460654,8.151221091801073,8.035117735197337,7.919283845622623,7.792549742160833,0.0
10,0.0,8.429061126248916,8.542075957991065,8.652465692240051,8.7612212717209,8.862049682090067,8.952361928411706,9.032882375841812,9.100567888345514,9.156003190956342,9.20573910062242,9.249517642098164,9.276784652902581,9.296036310179788,9.304966689696068,9.300045185741975,9.282681892346975,9.255512712122629,9.214815060883344,9.166768327655774,9.16750462707462,9.157167825230392,9.137132706435512,9.108568839968868,9.07101480426514,9.023038736159052,8.964551123021984,8.892626107011399,8.811156593820517,8.723782230918687,8.632310175383465,8.537544566986124,8.437195614511056,8.326614032938885,8.215261691924736,8.099367315393378,7.980497812144063,7.854116729111557,0.0
