,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.1309759098867962,1.1700159535291628,1.2059986352799124,1.24144169999123,1.2798039338388294,1.3207770877938425,1.3681078756755982,1.4220748015309683,1.4848829320022827,1.5558980122886195,1.627458907445499,1.7008451149139066,1.7747827111211176,1.847128395279177,1.912999812483196,1.9695868466275048,2.0140190405334533,2.0427108749875242,2.054582832414237,2.0773307792177698,2.085559046161824,2.0807091414196544,2.053590499015218,2.006346963665468,1.9415194442823962,1.8615760843925169,1.7639467848349593,1.6512783149832773,1.5317139392310464,1.4056213495484189,1.2820223414475955,1.1663805710186075,1.0459959002033847,0.9227285964083896,0.8095103818140295,0.6976310880742318,0.5890271036647643,0.0
2,0.0,1.1722145154345307,1.2129562488937757,1.252490501530378,1.2922640376860122,1.33404815688889,1.3816007722060797,1.4343993872817844,1.4931212984407882,1.5637636213104908,1.6356084005688698,1.7133239580166606,1.7907422514274487,1.865358971421473,1.9370252399617185,2.0006881062873694,2.0552881472909585,2.098674177867201,2.1235743812923378,2.1344292487075185,2.1536694123885542,2.1609953343265524,2.1571883843747024,2.1281883192952384,2.079809343237123,2.0159972092740195,1.9340523843115234,1.833968182742644,1.7189815717057675,1.5938243633237004,1.4633416638950747,1.3391322650725423,1.2172794707628716,1.0932164321783395,0.9699509688218146,0.8553763694488464,0.7487762465703779,0.6436585880769349,0.0
3,0.0,1.2188921218975954,1.2617276048619948,1.3042848803864855,1.3482492217077575,1.3952241107343402,1.447329991184717,1.5052653512544802,1.5716689367352275,1.6431759769613905,1.7215379400451245,1.8018032394482018,1.882353273437123,1.9588520015787874,2.0317026905386215,2.096482909455257,2.148889057610523,2.186815030607521,2.2124157292576854,2.218152211798263,2.234700175599807,2.2419116299552746,2.231906938446225,2.1999937600999466,2.1518609228040666,2.083101104378111,1.9971576002200295,1.8955114345937443,1.7778936363926718,1.6503894545333775,1.5188954766584941,1.3899003881551477,1.2686616031247369,1.143942606249125,1.0216081516933215,0.9067685373336075,0.7946504301800731,0.6933472034071699,0.0
4,0.0,1.2678198688751876,1.3130919736325408,1.361274953846837,1.409589299524218,1.4631581401964409,1.5223369296623754,1.5848963950650494,1.656711681464522,1.7328256401284112,1.8148137881558588,1.8981689300254994,1.9797597235302158,2.0601438066360864,2.1334619217098356,2.1973647415993622,2.2489895307232333,2.285568900006632,2.3081075049712303,2.311732808858,2.325570119866184,2.326298889832833,2.3084635342638293,2.2718958197190435,2.216153755869401,2.1406315290214835,2.0502689535172625,1.945402006151145,1.823751728461491,1.6916117797373227,1.5593404018217245,1.4264874319590262,1.3045375291277646,1.1815587526368718,1.0594607757197398,0.9488915600085404,0.8392453647957315,0.7412577769395323,0.0
5,0.0,1.315295984330385,1.367410986624534,1.4187970654254591,1.4743446751408054,1.534332760664103,1.5978108443683614,1.6666752181593338,1.7425378376377445,1.8251566777788624,1.9108198579798024,1.9999916935163005,2.0856183373911223,2.1673123876367284,2.243239688234486,2.307815871850548,2.357940665681653,2.3905925407882416,2.407846307077703,2.4118106584984647,2.4178256589696305,2.411752169421425,2.38876092811973,2.3450045421415355,2.2828387921274826,2.2023988890133763,2.1031031458652367,1.9872963904505572,1.861635774001703,1.724531192915049,1.5883575940922752,1.4562255317247599,1.3326390414724054,1.211689623546861,1.0912420693087515,0.9803296957679837,0.8756752407795515,0.7841435449735399,0.0
6,0.0,1.3669735901295825,1.4231780488820585,1.4794577056041691,1.5401631839643097,1.6049536888451763,1.6733969607057915,1.7476220311277781,1.8303126461457337,1.9185298883601674,2.011805860935742,2.1059421254372364,2.197965998767507,2.281467400128404,2.3599227606284487,2.424103371233295,2.471494998071584,2.5023603621068284,2.517778924698472,2.516288730711183,2.5162029250256257,2.505731903238084,2.4766218706199794,2.427039462174244,2.360096562979805,2.2717868078806425,2.1656985092286147,2.0453401176947597,1.914322508385232,1.7729132352552766,1.6298537632016372,1.4974115943762831,1.3692763923319307,1.2466456220626165,1.126909942146466,1.017287205947827,0.9189280669544867,0.8281177363573052,0.0
7,0.0,1.4165585108394045,1.4752009560914414,1.5388603310467825,1.6025416853021586,1.6736633252395603,1.748706164472291,1.827896254719253,1.9171388850158866,2.0109995059689734,2.111433245607595,2.2094786139497913,2.3046063257756115,2.394485321524656,2.47160447292949,2.5385143095357217,2.587632636496478,2.6165659023932126,2.6299947566128785,2.6247733318448807,2.6241090709222563,2.6053939612842254,2.5714140936433516,2.5161038265431985,2.4430862366558768,2.348410425756184,2.2396802944236938,2.1145122882840464,1.9788693751255089,1.834153785720798,1.6866371078925728,1.5469130447312995,1.4196729316522236,1.2939778802378261,1.1751647801387148,1.0717295491779375,0.9725583753188574,0.885508176568398,0.0
8,0.0,1.4678581397028716,1.530505667144008,1.5988668902722258,1.6687487188089336,1.7452967338737078,1.8259336525669452,1.9116285474861976,2.0063143153971112,2.107178344634103,2.21041166753693,2.3144364491821174,2.414064566952116,2.506341813688619,2.5875436755992625,2.655848242246858,2.7067634781969043,2.7375145559485414,2.749065525978855,2.7407266409265882,2.733315279189732,2.711388217561057,2.6714739159488174,2.6093542225805826,2.5279096425312733,2.430587669940908,2.315482710124041,2.1862423843458587,2.0469348505547624,1.8951824639850454,1.7458225671052223,1.6053894729170537,1.476217489064128,1.3521963505655856,1.2355461161135761,1.1331744254919238,1.0357549107789097,0.9500133599159076,0.0
9,0.0,1.5144197106257051,1.5828960569845132,1.6569673703834022,1.7347765052391213,1.8143236751616465,1.8998237939973093,1.9927532814735514,2.0933596550843148,2.200024838293617,2.3094648128175344,2.4173644524735587,2.5235914596026854,2.619590150443296,2.707082003362764,2.7770541944209466,2.8293222627683674,2.8635786164474797,2.8741052976936325,2.8651475392341896,2.8542186848986217,2.827299770293758,2.777079574654887,2.7079569779129,2.622256919614986,2.5154956460552644,2.395861785682094,2.264155467161411,2.1176520902705147,1.9628554146426274,1.8106451226224505,1.668290524267457,1.5340726875533521,1.4123164669244697,1.2994071180397666,1.1954370849902034,1.104259756438413,1.0204366387547892,0.0
10,0.0,1.5605913501263038,1.6329277833211437,1.7124584893316914,1.7942433578166364,1.879860240329955,1.9698596284902863,2.0697436138153624,2.177100388891971,2.289972467959507,2.4077837722684516,2.519467172110835,2.6332713730785913,2.7381138595930685,2.8284412089632,2.906384835674375,2.9628709936684703,2.997104484509418,3.0086582488601183,2.9985774725972285,2.983379036101335,2.945413339576128,2.89037205447382,2.813875650171864,2.7196452604473516,2.6077461291969173,2.4828026558050307,2.34109744362035,2.1898600306771137,2.03501776916687,1.8787007606657018,1.734012336981995,1.6003523284556818,1.4761969226220077,1.3656297795455754,1.265565623467245,1.173143513177392,1.0923662400691185,0.0
11,0.0,1.6008619781606668,1.6792941919459319,1.7637876092774785,1.8491396981246597,1.9411104122767353,2.0369678278596304,2.142138500944035,2.258090723437268,2.3764298618191138,2.498420474654111,2.621247383843734,2.7414689388530387,2.8562725475872557,2.9541584738400957,3.0388892759256567,3.0999469127121535,3.135266015061511,3.152107593251777,3.1379358240704094,3.1171711141513514,3.077139192151432,3.015346390529067,2.929197968236238,2.8266868046036886,2.707870682183229,2.5688479355119473,2.421792447831851,2.267254011012191,2.105121563986079,1.9475447333444602,1.8008523131233356,1.6681410626659512,1.5468052015456404,1.438144219039393,1.3394145676950309,1.2499616638911855,1.1680669160522903,0.0
12,0.0,1.6339811304844074,1.7166419298187954,1.805079595706442,1.8971495481777976,1.9944986385901338,2.098697397323586,2.2101881195563977,2.3307325105525973,2.460087286763496,2.588132295514407,2.7176194119919996,2.8471926900693925,2.968157128446396,3.0797046193174484,3.1699147758167086,3.2392394910728566,3.282784535460751,3.300357881432071,3.2882517260941557,3.2672891728801488,3.222174110991848,3.150228348161062,3.056774264402088,2.9445991096190385,2.811136683392723,2.6648129443373074,2.510348022575932,2.3455451627819754,2.178828714512149,2.0179844163401506,1.8699216590402228,1.7365818265159594,1.6164755164320097,1.5084009369185072,1.410155411339086,1.3222275541087272,1.242545851858133,0.0
13,0.0,1.660377062852366,1.745557188657288,1.8369811068463116,1.9356439125408162,2.0381833088123713,2.1496203883149776,2.270901726826849,2.3980398108608547,2.5345966746492907,2.672068703937921,2.807703512733996,2.9510691056418707,3.080064428592919,3.198733974627564,3.3028417763642994,3.381425778525877,3.4343497182507186,3.4553350660954796,3.4472915429306963,3.425000700858471,3.371510424419425,3.293264909859188,3.190262144607416,3.063076431676399,2.9193069352877323,2.7666508841939312,2.601123771960623,2.4302531422637004,2.2563760296929094,2.090738269943363,1.9403116117723174,1.804190292040414,1.6836242213461534,1.5748303883665795,1.4759827725906947,1.3898118549914054,1.312189180377958,0.0
